,acronym,title,projectUrl,foundProjectUrl1,foundProjectUrl2,foundProjectUrl3,foundProjectUrl4,foundProjectUrl5,foundProjectUrl6,foundProjectUrl7,foundProjectUrl8,foundProjectUrl9,foundProjectUrl10,projectUrlHash,foundProjectUrl1Hash,foundProjectUrl2Hash,foundProjectUrl3Hash,foundProjectUrl4Hash,foundProjectUrl5Hash,foundProjectUrl6Hash,foundProjectUrl7Hash,foundProjectUrl8Hash,foundProjectUrl9Hash,foundProjectUrl10Hash,MatchScore1,MatchScore2,MatchScore3,MatchScore4,MatchScore5,MatchScore6,MatchScore7,MatchScore8,MatchScore9,MatchScore10
341,EMBRACE,Earth system Model Bias Reduction and assessing Abrupt Climate change,http://www.embrace-project.eu/,http://www.smhi.se/polopoly_fs/1.20623!/embrace_overview_kickoff_pres%20%5BSkrivskyddad%5D.pdf,http://www.smhi.se/polopoly_fs/1.18761!SMHI%20folder%20Embrace%20lr.pdf,http://www.wageningenur.nl/en/show/embrace.htm,http://www.imk-ifu.kit.edu/1515_1534.php,https://verc.enes.org/community/projects-and-partnerships/projects/embrace,http://www.heich-consult.de/3.html,http://www.metoffice.gov.uk/research/people/colin-jones,http://embracecmip2015.sciencesconf.org/,http://www.sparc-climate.org/news/news/news/2015/03/09/wcrpfp7-embrace-workshop-on-cmip5-model-analysis-and-scientific-plans-for-cmip6-in-dubrovnik-croat/,http://www.researchgate.net/publication/258619224_Assessing_and_improving_the_representation_of_sources_for_non-orographic_gravity_wave_schemes_in_Earth-System_Models,384:SsdqIuHHgpvuEh4BC3HlltqL9ve84gdgb1HRa3Dl:SDHgpvXwUFiJve8ns1HRap,24576:W7zSVd7+z7MhRiinujIF0OChuiZbDMNF1+vMkW6eXgF5xBPpMnnlUGX0Ki3:d77nSo0OChu4v26MieXgF5xBPpSnaJ3,12288:6D9siUFGnUxColJHK6e3dC5BRpa8ZeqXI5cq1dPthCaRt8Hd5ojAiZw+GiorkNp:6D9h4eols6e3dC3EqXOrk0+Hd9iV4o,384:JxXlgwb253tYp492z4pctakpctdW5qRK8c4s7sQ7c+l59raNQzPE9DYN:JDb253o492IctaoctdW5qKh7soc2bPoi,96:dV7aazQo81fbrERLzvQY/MYxcp0qOQNgccv/RGIy5GofdMfOEY/xUD8AQYkvzeFT:dV7eo8pEVY6cCRGIy3f2fUfN+,1536:KD4jEN306j/L7YgoHZMhpRwYpO3jfLasXNw:c52e,48:xMEREJae4d/G4r6ZmTR7ja+CfNI3+or4UnmPe8f00sObAYSaEPpz2MicR7pNsNHo:xvEMVgmZ30g5YSTicR7oP/cQ+Ue,384:4rd+lOp9zF1dR8YH2CbBCiNO4AqxWMY4F2oGRND7KFKGZhR9+DDsO+yF9HZOzBQd:MjVFI7KFjsALpvQP,384:ZOF3eMUCeODCrYCelaP2HExZc8/nsMDgNeUBMSW:9f9OD4Y5laP2ac8/sQgUUBMSW,384:93cs/wIRnSUYoM0YoMQviKzexHgB/I9zvpNcF4Hj/7dRyzS7Xe3Jr8wcmRBzmclP:93cywEnSxoCo73CNRYojTdEzS7XEr8HW,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
342,EUROFORGEN-NOE,EUROPEAN FORENSIC GENETICS Network of Excellence,http://www.euroforgen.eu/,http://www.euroforgen.eu/,http://www.euroforgen.eu/about-euroforgen-noe/,http://www.ialm2016venice.org/en/sistemacongressi/ialm-2016-venice/website/euroforgen-noe-network-of-excellence/,http://whatworks.college.police.uk/Research-Map/Pages/ResearchProject.aspx?projectid=283,http://www.dtlsite.com/www.euroforgen.eu,http://www.detailsite.com/www.euroforgen.eu,http://www.wboxi.com/www.euroforgen.eu.html,http://www.isfg.org/Announcements,http://www.countrydvs.com/www.euroforgen.eu,http://arken.umb.no/~theg/Schneider_EUROFORGEN_2.pdf,384:MciRSf3g7ZGIzSZZZ4mAqg6VT5cWt3DZ8VOfILFOkMS73ym0IhPrZLucxYosCZ8l:liYoX0z3FsEIh1LnP8r8MlJAB5li9+kf,384:MciRSf3g7ZGIzSZZZ4mAqg6VT5cWt3DZ8VOfILFOkMS73ym0IhPrZLucxYosCZ8l:liYoX0z3FsEIh1LnP8r8MlJAB5li9+kf,384:LSf32iRSfqH3dSf3k7ZGIzSZZZ4mAqg6VT5cWt3DZ8VOKILFOxXQKu3ROW5Ih8r1:uf2iY8QfkX0z3FL/Iq1Mn9AKhaLSP6t,3072:Bg43dliVwoldC+cgo6b8rO00pRHa2BeJghlARZ1/Oa0wwKTL0ZHliJ378f:Bg4tliVwoldC+cgo6b8rO00pRHa2BeJa,,768:DEKpJsscfeAPKEYnbQoo6m0mMlmbIKufGgPL6YIvYUZ:YKpJsKbQzufGgP+YUZ,768:DmiQgcfeAPKEYnbQoo6m0mMlmbIKufGgPL6YIvYUZ:KiHbQzufGgP+YUZ,768:gf8dLgkcxYhAmZYy7d3sLwjFB4NRGaOlLb4HZ+ogz/ztyzH8Rczu0N0:88d092Acsc5IGa68+o+bAzH9u0N0,384:ScqToPj1Yq2ab9PMkXbCpux0GSkz/ewsSSJnSb8/eI1FCFCIoFP6yFu6d1fM8zef:ScqToPGq2aBPnzx0Q+JFIOFRe+i,768:ieHcmmEzdm0K4aXjsIk/gJY/0pUn7VAgqYHMK1t6l9eHTakkho:iOI0BaTKNZhqsMK1t6lHo,24576:aoWHcWVgJGi1vm17/+MgKz1TJOCOwhm23JCcO5zSjvWbyFBIA8:zWVgJBvW7/+Iz18wjCcwSjvWb68,100.0,63.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
343,TURAS,Transitioning towards Urban Resilience and Sustainability,http://www.turas-cities.org/,http://turas-cities.org/,http://www.pracsis.be/project-turas.html,http://www.turas-cities.org/resources/deliverables,http://ebn.eu/project/turas,http://eco-conception.be/upload/1.2_IBGE_-_TURAS.pdf,http://www.instituteforsustainability.co.uk/turas.html,http://www.uel.ac.uk/sri/projects/TURAS.htm,http://www.climatealliance.org/uploads/media/TURaS_Launch_press_release20111110.pdf,http://www.sciencedirect.com/science/article/pii/S026427511300036X,http://www.corp.at/archive/CORP2012_27.pdf,768:W8kOlGHxJH59Wfa3vDiJ5anXH3lijuioUGlTskF:W8kjHPH5N3G5AXXIYUGlTskF,768:W8kOlGHxJH59Wfa3vDiJ5anXH3lijuioUGlTskF:W8kjHPH5N3G5AXXIYUGlTskF,192:cxwkOgX3zzyZfQJyGFu8UF/oe2LxBWSAPwIu7/lbc9d1nCd:cImnPFup/G6oII/i0d,384:W8kGxPmiXfzlGHxJH59WY7BBs/i/m4ZSBIIuqKd2z1X5+cTskuA:W8kylGHxJH59WgBBl/m4+1C2PTskF,384:CgkM7FQnS8pPMqKY1S2JSZH/7hukcpdgtdjQVgyMxFrf9hfLzd:CgkMR37YvJUf7jcjgGpMxFrf9hfLJ,12288:JpfDksIwD35ww3UToLh6ch7wM5ybWYAx+S9l5j:HfDksnD35jUkLhP5ybpyT5j,192:SWR0dRkse1+QjBqd8GT7tGyACEKT74mGQ+gT7mtLX2T5T7/W15CNazBS3Ls3jMVV:SWR0dRkse1+Qtqd8GT7tGgEKT74mGfgH,192:fido7n9IbXev8k6vM9biERDwEQhsNXAJv/+auvnSPFex4jqzXbZiaziT/i5KllcH:f576Ov8kZNdAJv/wHX+TGR4ghQ/b1vpQ,3072:rQfJ/gi5zrE0+LciBHUGn8d3RR5EuwY9zHjJJcwi6:0JJZ+wiBHUvd3RRlwYtjJiw,,6144:cLZ+hfQmM9QoKyAcfFQDW6NTL9mL5kZ0Dw/b7f9l:O+ipdKynfF0LWp4b7P,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,0.0
344,PREDICT,PREparing for the Domino effect in Crisis siTuations,http://www.predict-project.eu/,http://www.predict-project.eu/,http://jpsra.am.gdynia.pl/upload/SSARS2015PDF/Vol3/JPSRA2015-3-Barbarin.pdf,http://www.predict-project.eu/about-0,http://publications.tno.nl/publication/34614944/arcQdg/klaver-2014-preparing.pdf,http://repository.tudelft.nl/view/tno/uuid:1fc636b7-ff35-4952-9741-c80caf9e0707/,http://www.driver-project.eu/content/predict,http://improverproject.eu/links/,http://www.ceis-strat.com/en/european-office/news/predict-project-second-expert-workshop-cascading-effects-incident-evolution,https://www.linkedin.com/in/jos%25C3%25A9-pires-0136a720,https://fi.linkedin.com/in/jani-h%C3%A4kkinen-b3661b58,768:wfP4KyFVX2Puk8I0CN48+Ja0W3oskm3tGeWQSu5OVpEpSpMpjpzpbpMpZpBpppKc:haImZdhK//fQcoGT/ZXRx,768:wfP4KyFVX2Puk8I0CN48+Ja0W3oskm3tGeWQSu5OVpEpSpMpjpzpbpMpZpBpppKd:haImZdhK//fQcoWrjOXRx,12288:/fF9+h8umh51CxJeLaS3Iih/IZLN7MKCwqmn41ZnsYnv:nnoJeOS3L/IrMXPFnv,768:LgP4KyFVX2Puk8I0CN48+Ja0W3oskm3tGeWQSu5OVpEpSpMpjpzpbpMpZpBpppKU:5aImZdhK//fQcoXPmReYx,49152:17uVsBvVfhy4+17WUNZT3mcznInPyb4SP770GOnWpck:173BvVDYNZTWkpb4Q77gnW1,384:t+JdThPvgbqueqWizBnBUTK/TcqvsIIbws:8V6bqVqWiztIss,384:O80okeYGbhXJuwxVhJr6pzQ7wqwm9KA7o2f:D0HeYGbhXJp+5Q1w7Atf,384:y49ulVRmOC71tOA3RtO08Q4tOBRFtOyStO9ytO+OGPtOniOtOvektOXiPtOZTtOT:y1IzcQfwWMSm0R0vm0r,,,,99.0,0.0,96.0,0.0,0.0,0.0,0.0,,,
345,S(P)EEDKITS,Rapid deployable kits as seeds for self recovery,http://www.speedkits.eu/,http://www.centexbel.be/files/speedkits/Centexbel_AidEx_case_study_proof_v2_FINAL.pdf,http://www.vub.ac.be/ARCH/ae-lab/projects/speedkits,http://www.centexbel.be/fr/projects/speedkits,http://the.international.biogas.center/index.php?id=120&L=1,http://ibbk.biogas-zentrum.de/index.php?id=156&L=1&tx_ttnews[tt_news]=258&cHash=4d37282111d0bcd3cd6149b3168b4a35,http://www.speedkits.eu/sites/www.speedkits.eu/files/D6_1_Demonstration%20Plan_PUBLIC.pdf,http://www.etaflorence.it/proceedings/?detail=8583,http://www.speedkits.eu/sites/www.speedkits.eu/files/D3.3_PrototypesWatSankits_PUBLIC.pdf,http://www.textilearchitecture.polimi.it/research/research/speedkits-european-project/,http://biogaszentrumde.tumblr.com/post/54515875187/2nd-july-2013-our-ceo-michael-koettner-was,384:qVA1j0SLHZetpSfxl9YCghXfnRoWCGnrWAtaOeRA2K0ZaGShcf:iA1j0SLHePR90t,12288:dTa0FjB+m4iBJTpDhy9yKRGb2OD/c9TpBrOypBwSvm:d2aMTiBJTpDhy9yH6ODkTPOypvm,192:sshMAfP0ZEZsw5T1NXH3fKYWix6jhdgxFHZbs1GuYn/c8MotKfzIVobF:bxZl5BNXH3fTadgoPYn/c3otKfsS5,192:ekHuhC0av3M9gFmvl289JhgwmhN3ISiUedeRa:ekHuhC0avUg4vl2khgwgKjUedew,192:Z+vcVI94X3XSrNvzlGeMTeMbdiwCxUid4H3kAE4u404i4+4B4x4iy4XjZKq0eMZg:Z+v/4HerGhThgwgUiAst0eMHGn,192:Z+vcVId4X3XSWExAJEYpnXsuf4H3kAE4u404i4+4B4x4iy4UjZKqpEdsGn:Z+vH4HQAJEYpnXsVsc3Gn,24576:ifH2AiXQFURyR3rnmY4mDSSsLNSuqCdYwgkMJz6A5Xgq8JReQ:ifH2AiXQFURyR3rnmY4mWSsLNSuqCd8m,192:C1HaqUsKrw8KMhcGCDaCrTA+bbSyxHFQvHiQJ5k+Ucb:CErw8KMWGCDaCrTAJyxlQvHd5Tvb,49152:xDimmzGHWjzDm2DKf0qH0y5FQPZc35fC8UN/JmpeZ3U7aYTB9i:RitmfzpjQPWK/4pq3U7/F9i,768:SuLYQn2jLM5nO1VMW+CGd7H/qWo8mB76RHSxJloYqK8x6llcPEi:SuLYQ2jLM5nO1VMW+CGd7H/qWo8m96Rz,768:Iy+hG2UgB5qKbSiX8ncOHMJmYa0qHTLvlhLe4QwBZZDu7vvNJoS01ob:Iy+hG2IncOHMJmYaX7LtrfJedmS0Sb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,SAWSOC,Situation AWare Security Operations Center,http://www.sawsoc.eu/,http://www.sicherungssysteme.net/en/projects/sawsoc.html,http://webhost.laas.fr/TSF/IFIPWG/Workshops&Meetings/65/ResearchReports/Romano.SAWSOC.pdf,http://www.dis.uniroma1.it/~tenace/download/fai_della_paganella/SAWSOC-TENACE-CooperationOpportunities.pdf,https://www.linkedin.com/in/brunoragucci,https://www.linkedin.com/in/gaetano-papale-88005966,http://www.sawsoc.altervista.org/,http://www.piattaformaserit.it/progetti/SAWSOC.pdf,http://acronyms.thefreedictionary.com/ESRAB,https://in.linkedin.com/in/valerio-formicola-788b5019,http://www.fitnesslab.altervista.org/index.php/it/luigi-coppolino,6:HkRHqcdhsZw8LKCO2fiSUHar+JfK3oCc4FzOHEffLE9WAc:GKcsZw8nO26A8ivZg5c,192:+C6b9KkEZjki/Rm8eZF9+qb6PupmnxZYuZ3aB:+C6b9ZEn/Rm8q76P+2IuZ3O,49152:B7A/zHNgCWxNLP3QEHO7CQ16lHUs5e3Ll5bDiUx7:BYzUj87CTZUs5MLiw,12288:4tnVDGQKYHipeAAAOyY4kqHCCMsw0Kr3RFM2SVXBKQm/VvvszfHSD7ZlsbZFrwW:gVDGQC0MHCRs5e3RFMvVX8NXszKD70/h,,,768:qyBd2X7Vgsbl3FYH3NK3NpC3NMi3NG3v3NS/eeeXioRhDrbKsIL/3NZ3N3YH3N1R:gVaeeeXioTDnKsa89,6144:vO/Wtbzx2xnYKFBq8HspDYOwspAcKJXuC+NX+6Y:vO/WVzUFcuqDIspAcOxaXa,768:3QC0yEp0WFqTehuKy8K2iSqOxwrcF6dnj/+rP4ZZB/tzvnu:3QDyEp0WFqTehuJF2iS/xIcmnj/+rPUu,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,
347,COLTHERES,Modelling and predicting sensitivity to targeted therapies in colorectal cancers,http://www.coltheres.org/,http://www.nature.com/naturejobs/science/jobs/314607-COLTHERES-Modelling-and-predicting-sensitivity-to-targeted-therapies-in-colorectal-cancers-WP2-WP3-e-WP7,http://ec.europa.eu/research/health/medical-research/cancer/fp7-projects/coltheres_en.html,http://ec.europa.eu/research/health/medical-research/cancer/projectsfp7_en.html,http://medicalxpress.com/news/2012-06-early-resistance-colorectal-cancer-drugs.html,http://www.2020-horizon.com/ARTTIC-IN-BRUSSELS-SPRL-p12635g1.html,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3532622/,http://www.eurasiareview.com/25062012-progress-made-for-early-detection-of-resistance-to-colorectal-cancer-drugs/,https://www.linkedin.com/in/andrea-cassingena-17b95925,http://onlinelibrary.wiley.com/doi/10.1002/path.4092/full,http://www.arttic.eu/pages/en/references-projects/project-portfolio.php,768:qN+4c6isOU0Z2isZb6isuf4tYisZwFisy6RwCisWmDis5B0isdFFmuis9Wdisve:Oc6isOU0Z2isZb6ism4uisZwFisy6RwV,384:AHZPzwNaLPtNdfYKGS62KZRU+Md7LNU1+td7MNP++d7HNMK+LtzqNS7ofmF:elwKYKTKrc7oOF,192:3cfyY+hLfuYJYwOPIoZQzCP+NDjyRYuSlf+D:sfyYyLfuYJYdPIAQzCPiDjMYuDD,384:hfyYy2EutJtpzIAlzUP7s62sn9+J/FIPAX67BYOTdSGichamZfUKgIFeyAb:hfyYy2EutJtp/1UPJVn4+/ZT4HEHgI0b,768:5Fk6Yf7B7sKkr53MC0RWJx5fSFVtV+aRJSZarcVvNlXvVUWP0Sjz:Hk6YjBg+C0RWJx56FVtvcZaObvh0Sjz,192:DnvYRleVD1GwfGVHNBuIB0HuBgER8MXZEy0Iw:DnvYR0VD1CtcIOER8MXKyy,,,,3072:BLtJ0LE0cj7zGsUS6ST0LTu5bZutYqyRlaOjQmeZ:BLQLGjPGsUS6ST0Li5bZutYqyRlaOjfq,1536:8h6uom/ienl5lBWcPkqA7Opfm/CfVKGMKtosovpW0IzR9H5j/hzDKK3:ruombXAi8/ChjtosoLIzR9HKK3,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
348,PROMERC,Protection Measures for Merchant Ships,http://www.promerc.eu/,http://www.promerc.eu/,http://wmu.se/project/promerc,http://issuu.com/worldmaritimeuniversity/docs/promerc_flyer_a4_1440,http://www.promerc.eu/facts-and-figures/,https://plus.google.com/108699299325793883465,https://www.linkedin.com/in/dimitrisdalaklis,https://www.linkedin.com/in/carmela-occhipinti-a94b697,http://www.eng.it/soluzioni/tecnologie/elenco-progetti.dot?catTecnoId=5bf237f2-7f57-4fea-8b02-63fb98d500f5&catMercatoId=dbc52276-4300-459e-9ed0-46b37c2f553f,https://se.linkedin.com/in/aref-fakhry-80a9865a,http://www.rtdproject.net/artikelen/security_and_safety.html,768:tXlicGCgKZ4dsHEFFuHeaUAGKEDpq7DtjzqPRYH0sFGWwQlgS3Qywbnd6:tViM5Z4dsHEFoHeaUAGKEQ7exsFGWwQj,768:tXlicGCgKZ4dsHEFFuHeaUAGKEDpq7DtjzqPRYH0sFGWwQlgS3Qywbnd6:tViM5Z4dsHEFoHeaUAGKEQ7exsFGWwQj,768:mLYmr7Aitz4r0/rauEHWI18rzbu+fwZZUSi72a7R:mLYmr7Aitz4r0/rauE2I12buAw3UD7R,768:ovyJqVwZfPBMMdU5qyf25hV1BWBquBHBxBIoZw3bTV+VDQsvqK6p:zJqVwZfPBMMd4qyf25hV1BWBquBHBxB6,768:aXlicGCgKZ4dsHEFFuqKaU+DNDi84T/z7FGWwQlgS3QywbndO:aViM5Z4dsHEFoqKaU+DNDi84T/FGWwQt,3072:xxnqmPIUwUZXSC9HVysFrr70fYKbA4tC1A/3u1ACyCX2S2aAUhMO1vTy1Vqb5Kbm:xxhrg4nVTybAnVTybO,,,384:SsFluYwCfK5paBGuWcwLEmmxGLdVzIHnglawOcQ4v+MIxswrvgdznB5P/v3s5nBX:85paBGhnJVxGGfalA49LbN,,384:KzehY1z/za7VDK/uz2guYYZjaHZG6ZAJZsGY+U+UFkIsnUycvZvMkbelcZ8ZGH+W:Kzhd/SbLbZV,100.0,0.0,0.0,71.0,0.0,,,0.0,,0.0
349,FIBRO-TARGETS,Targeting cardiac fibrosis for heart failure treatment,http://www.fibrotargets.eu/,http://www.fibrotargets.eu/,http://www.fibrotargets.eu/about-us,http://presse.inserm.fr/en/fibro-targets-europe-banks-on-cardiac-fibrosis-as-a-therapeutic-target-in-heart-failure/9409/,http://www.eurekalert.org/pub_releases/2013-09/ind-fe090413.php,http://www.meduniwien.ac.at/homepage/1/content/science-research/third-party-funded-projects/fp7-projects/fibro-targets-mariann-gyoengyoesi/,http://www.navarrabiomed.es/es/actividad-cientifica/proyectos-de-investigacion/ec-ga-n%C2%BA-602904-2-fibrotargets-targeting-cardiac,"http://www.ucd.ie/conway/media/latestnews/newsarchive2014/newstitle,197153,en.html","https://www.ucd.ie/medicine/news/february2014/title,197354,en.html",https://www.linkedin.com/in/chris-watson-b9263994,http://www.greenpharma.com/links/,768:wRnom6Qot7+jbg/vYpuge92Ye0Eyz/sw5vdCXD:6wQot7+jbg/vYpun92P0EyzUA6D,768:wRnom6Qot7+jbg/vYpuge92Ye0Eyz/sw5vdCXD:6wQot7+jbg/vYpun92P0EyzUA6D,768:3Rgom6W1t7+jbg/vYpuge92Ye0Eyh/sw4Y3Gb/D:BTW1t7+jbg/vYpun92P0EyhUg8D,768:oK1lTjIbGANCJlCB7BLBj3qpnuz3TMllXaGlqmwYdKrqXH7w9q+5otGeNh:oKfjIbGANCJDpnuzjmlnqqXH7Kq+5otL,768:olT0l5ztAv++lG6Pvj0kweiF0qYURCgQs8W45uHh6e:bJz+lG6PvAkweiF0qrLZ8WCYhH,768:Lo87IlIRNdZNdt+0up9LUE412yLi9dxNzPAHcYQU:LoWIlIRh09rE,768:YVCJefW7iBJVHxMuRegBHURNKnsH6ngnmjgD2xtV+2aRRwfh2/0/rQUMfDNZ:YEJuW7iBJVHxMuRegBHKNKnsJmjgD2ju,192:Uh1nrcbq5G7q/ahusdIZdfT7ao8bUPciEgVVVv+w4cLzQ:U/wbqUusdEdbWo8bW51rVv+5QzQ,384:LPC0k/m2/CduVESY72SoOc0chATotgGxn3poPb/ffYxc3z1Xgtz8a:zQPKdwyTkgGd5iscRub,,384:Yy1wnr6ELkq4YkJIDBfJ8082egjnMFvuP:1WtWJIDBu082egjnMFvS,100.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
350,SYRTO,SYstemic Risk TOmography Signals Measurements Transmission Channels and Policy Interventions,http://syrtoproject.eu/,http://syrtoproject.eu/,http://www.unive.it/media/allegato/divisione_ricerca/2012_Varie%20Documenti%20Utili%20Sito/Schede%20Progetti/Syrto.pdf,http://en.unibs.it/research/research-financing/international-financing/international-research-projects/syrto-systemic-risk-tomography-signals-measurements-transmission-channels-and-policy-interventions,http://www.systemic-risk.org/wp-content/uploads/Vezzoli_Detecting-Financial-Danger-Zones.pdf,http://syrtoproject.eu/category/conferences/first-international-conference/,http://www.unibs.it/sites/default/files/ricerca/allegati/SYRTO%20Conference_25%20june%202013.pdf,http://www.slideshare.net/SYRTOproject/systemic-risk-tomography-project-overview-roberto-savona,http://www.slideshare.net/SYRTOproject/entropy-and-systemic-risk-measures,http://www.stat.unipg.it/pipermail/sis/2013-June/001567.html,http://www.systemic-risk-hub.org/events.php,1536:z1JeUBiNYmYoXkIJaxzpf2MJ9Og7Ho8wxd7aF9KZi4h5RXU:z1JONX9lqKZ5RXU,1536:z1JeUBiNYmYoXkIJaxzpf2MJ9Og7Ho8wxdj2FRZZi4h5RXU:z1JONX9VmZZ5RXU,384:fpe1HBYxCSqdSBI8LLBLjcJGoiM7A7cVL8dXeK7mYi78c2:fk1HBsCSvLNH8GoiM7AAx8dXeK7mYwS,768:/qvt/nhb0oRNlHktme2r/P/J3o0Z/VIpyOL:Ot/nhb0mNlEtY/JTZ/3m,,384:n7qizq5ZPZPKEqUZmUZvcXkudJad2K0KB+FDaO4SQ/k9SzeIkdICsvIaiI4dIyK0:7vq5ZPZiNUZmUZ0XkIJakdYlxzZE/4hq,3072:ZpX8CZ+RxYIWeHY0O5G1quYkk6JYntOjUdkh6BFoY2lgwR2Y:LX8CEx7Wn95gqNQyldI6BFxagwRd,1536:h90fEJRIxAE+e1hnVDK03FgV3P4vAPBKCDASSvzX8Rdl63UtmJRjrsCSBjpSqtP7:czVDh6VQvvS/63UtWANp7X3l54jxJw,3072:BDVqhIHtyuSljOXs7KhrkCIZyTpn7XbuJajxJw:BD2uSljOXs7KhYCJpn7XqJme,96:oRmsWa4VaF9V4gRmsWRVgoRmsWn5FXQOymL9zSmYX1m1p/d3OtQ:1sKVaF9VesWVg1se5J1L9zJMkrwtQ,1536:r5XYS+q4X7dZKbla3TIH+qZkxKF5Myfe8CU/3whT7noiDJYY/5uykBVHF3gTSud0:3Kb+,93.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
351,IRENA,Indium replacement by single walled carbon nanotube thin films,http://irena.aalto.fi/,http://irena.aalto.fi/,http://www.criticalrawmaterials.eu/portfolio/irena-indium-replacement-by-single-walled-carbon-nanotube-thin-films/,http://i2cner.kyushu-u.ac.jp/upload_file/editor_files/Seminar_Series/2015/4_seminar_flyer_Kauppinen.pdf,http://www.jst.go.jp/pr/info/info978/index_e.html,http://nano.columbia.edu/mrsec-special-seminar-carbon-nanotubes-replace-indium-flexible-devices-78078,http://www.pnas.org/content/110/51/20426.full,http://www.criticalrawmaterials.eu/portfolio/harfir-heusler-alloy-replacement-for-iridium/,http://www.jst.go.jp/inter/english/sicorp/country/eu_02.html,http://novacam.jp/159/,http://europepmc.org/articles/PMC3870663,192:UtiINhP66IbKrxYalBVzZd1yHxoYeH/6A4jIe:mjP6HKrxrzNZdKxfe6fjx,192:UtiINhP66IbKrxYalBVzZd1yHxoYeH/6A4jIr:mjP6HKrxrzNZdKxfe6fjU,768:iRkG8UEUg5WGTT3Zz7jO2XcVkW/oeZ8IGdz8cliwgfOo:iuGlEHnTT3Zz7i2XcVV/oeZ8IGdz8clM,24576:SGl3dUnfogfZu7X3e3UMVRbFsVNo4Shrc84JppVtBhBWQnQJCcud2FA:SGl3dUAgfsekMWVNoTrc8mtBhwQQXR2,192:C0yu0y50ye70yNSUFVRkNy1W/Aw1nPuJqU/FqUwa6LUPrIAnQvzI7Try0GaCjRy3:C0H0q0h0LwVRkNiWIsPuREnBLOrIAnQu,768:FwSrwSFWKZ5ff0m7NHOSwtDZDl2VxNhDQZphoTQ3:FwSrwSFWKZ5ff0m7N0DydKphoTQ3,1536:dHkEE1eol8s1Ixyrl4I7+7YUaztwkvow8FyrnSvOR8tdjq/tHWw62xal9drgOnw3:41eolxIxy+EMOYAS6p,768:ERkG8UEUg5s9TT3Zz7jO2XcVkW/oeZ8IGdz8cliwgfOo:EuGlEH0TT3Zz7i2XcVV/oeZ8IGdz8clM,384:6NYHJIkPlsmp6bgy+U2MeMcPc5rbvcEL6t26tr6tc5mzQDNkr7Wy0:KYekPSF2JwMN,,3072:hRJq74gZnxiqdQ6fstwVI43xGkUp0GqplMlIA:/cfYkNg,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
352,ATHERO-FLUX,Targeting novel lipid pathways for treatment of cardiovascular disease,http://www.atheroflux.eu/,http://www.atheroflux.eu/,http://www.thefreedictionary.com/Ceramides,http://www.thefreedictionary.com/sphingolipids,http://medical-dictionary.thefreedictionary.com/acyl,http://www.altaweb.it/,http://www.altaweb.it/news_archive.html,http://static.sdu.dk/mediafiles/A/A/D/{AAD541D7-8E48-408C-8848-D9DE1C3626FF}private%20Bevillinger%20i%202013.pdf,http://link.springer.com/article/10.1007/s12015-015-9619-3/fulltext.html,http://www.researchranking.org/?action=project&p=doy,http://www.researchranking.org/?action=partner&p=doy,96:Sfaq541AYXx69b8KEfLR3CIH/lnfUYrtVfG/X2lkfe9s2qdddddddddF:SfB5413qyzRgCtJGP2+Gre,96:Sfaq541AYXx69b8KEfLR3CIH/lnfUYrtVfG/X2lkfe9s2qdddddddddF:SfB5413qyzRgCtJGP2+Gre,768:M9weLQp0WFqTehuKv8K2ikc2OxpAvLyZX4SmXJzenn9IHd4BhButjvnu:M95LQp0WFqTehuKF2ikcTxpAv2aSmXJI,768:ClEALkp0WFqTehuKT8K2ifrOOx5jjRDTb1Gtz6sh+ZySAlbvBStjvnu:ClrLkp0WFqTehu2F2ifrbx5jND9Gtz/J,768:kHEAtJop0WFqTehuKx8K2ih6sOxJrNj3VOBVtuvnu:kHE+Jop0WFqTehuWF2ih6VxP4BVtuvnu,768:SZLOQ0jvPsbDbSfNx3lPpewePB8iFGZ4D6OcJ:Si3v,768:X0RX70jvvsn4DwlIye4eBj8pSW8J6KQ83IWwBKvzOc5:XMrIsKeOn,1536:9DTVUzn8ch4Hm8O92kVc8bLhfmWWaK2zdwFUI5DgxNvMpXPc3:BVsRYmplcYLIWfnz2FUX1MpA,1536:JhcYeeeYGeNeee3eeeQ1OuZP2vfB0LdZ5nqVysh23/qsbESjvjpTuvrjlTjgN0j5:jcnvx24jCvYqk+1h1q4W9eL,192:9XDeTs0HqWQwynOK/Jhk6T+tBhpl2Pu+oIw4ig8K0fb1PpuVYgn98:9ws0HqWH+Zcm2bgF0TeCc98,768:9Aa+vYqf0t7CHnf8DEK/sHWm8qyULOfeObsB:ivFf0JCHxKUvOIB,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
