,Unnamed: 0,acronym,title,projectUrl,foundProjectUrl1,foundProjectUrl2,foundProjectUrl3,foundProjectUrl4,foundProjectUrl5,foundProjectUrl6,foundProjectUrl7,foundProjectUrl8,foundProjectUrl9,foundProjectUrl10,projectUrlHash,foundProjectUrl1Hash,MatchScore,foundProjectUrl2Hash,foundProjectUrl3Hash,foundProjectUrl4Hash,foundProjectUrl5Hash,foundProjectUrl6Hash,foundProjectUrl7Hash,foundProjectUrl8Hash,foundProjectUrl9Hash,foundProjectUrl10Hash,MatchScore1,MatchScore2,MatchScore3,MatchScore4,MatchScore5,MatchScore6,MatchScore7,MatchScore8,MatchScore9,MatchScore10
127,127,REDD-FLAME,REDD Fast Logging Assessment Monitoring Environment,http://redd-flame.info/,http://www.copernicus.eu/projects/redd-flame,http://www.biologie.uni-muenchen.de/personen/externe-dozenten/siegert_florian/current-projects/index.html,http://adsabs.harvard.edu/abs/2013ESASP.722E..18P,http://www.rssgmbh.de/research,http://www.rsacl.co.uk/apps.html,http://www.thejakartapost.com/news/2013/02/04/forest-conservation-goes-high-tech.html,http://www.reddiness-en.eu/links_and_further_info.html,http://www.sarvision.nl/index.php?page=global,http://congrexprojects.com/docs/12a13_docs3/10549-forestchange-mw-tb.pdf?sfvrsn=2,http://www.vtt.fi/files/sites/recover/White_paper_on_REDD.pdf,96:jzC1VkJogMfNHTW3ABeJ0w6/9FknX8dXJM4/ZWutwGEDRqbCFl08MAcQ7yoQig:je7ooHQnKw6/9F/Z58bGcRXzzMAH2olg,384:EbHOt+6JsbCl0K9Hp43hnx+KCfPyqiDDhVQrH01MOOouJj:iOt+6JsbCl0K9HmhSy1DDhWcNOoul,0.0,384:dVndE4azpwiZQoMXBMCWoqoXKJo5MeIyFSYCPBYIN:dVndAj1KBZWoqoKo5LIygYeWIN,384:aN8en4mJLxrLPRnQlOG8xwEAUhHo1hgG6DZBJwM8PfoVo1/r0B3thzuUpozx:i8en4m7GlOG8xwHK7G6Dzq2lyx,384:hW7EVd0ADHmzStQ14z4z4D8tS8tS8t4hGQLoWQQIyq/dmzT7rM1qpM:hW+d0ADHmznG88wttyQ5Eo,192:5TM54oH/5Ix6MHUloMnHuk/vgUSV9pbSMA1VMZf4sM20ts:5TM54oHxi6MHUaMHhCJbJeVMZf4sM2Ws,0,384:VzgPL68pLD7OKP8MovJ0vb+MOHw+AmeQKy5I0UBZM8w2:VzWpX7OW8MoR0vb+MOHw+XPKy5pIZxw2,384:QMFM4MIfo2NVEtgMN2nMNXbSgGbFatCSiEyTmn:QaRzxNVsgO2n1Tmn,98304:u5jbZ83wcoqj6ZgUOdnBtvEtcg27/EyM6fASpjI:u5BmRdUCBtctcgVOjI,12288:lmFQ+bvlrlfFScswG2C9AM7dGemtDdWdaMF/hhFjz2xqahyqhIDe2iAz6jbshlHT:8rlfL5GLABeMp3MFLF2xx5quKnlz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,128,SIDARUS,Sea Ice Downstream Services for Arctic and Antarctic Users and Stakeholders,http://sidarus.nersc.no/,http://www.nersc.no/project/sidarus,http://sidarus.nersc.no/,http://www.damtp.cam.ac.uk/research/pop/research/,http://sidarus.nersc.no/content/Sea-ice-thickness,https://epic.awi.de/32781/1/20121120MyOcean_Poster.pdf,https://www.uni-trier.de/index.php?id=47752,https://spacedata.copernicus.eu/web/cscda/copernicus-users/user-categories/downstream-services,https://www.wmo.int/pages/prog/www/WIGOS_6_EC_PORS/EC-PORS-3/INF10_STT.pdf,http://www.copernicus.eu/sites/default/files/documents/User_uptake/Training_Sessions/Tallinn/2c-Irene-Lake-SMHI-172047-v1-MyO-CopernicusUserAwarenessTraining-v2.pdf,http://www.arcticinfo.eu/en/france,192:IVHhHSyZtUZmfLGSHH87MqTFKUf3oteNyz9Y5UHSuuIk:IVHhHSyZCmf9HH87MqTFKUf3oteIor,384:2nH04s6h00CD5ZF9hPHcc024eDMgMHVMH3ogMaMjMSMFMUvMmuRj7Ofm2fnUFQ3n:gHPs6wF/8c0iDDiVTgbeBc3pOqUFVdih,0.0,192:IVHhHSyZtUZmfLGSHH87MqTFKUf3oteNyz9Y5UHSuuIk:IVHhHSyZCmf9HH87MqTFKUf3oteIor,96:NgGBX+PgpQ/wBkvi/KrY0U25FJKQAE9osZD0h834t++BKuCaoB7d+B1FQCxOqGRn:6cd4T1ZxH34t++k+NprsKUqi7hH2E,96:b2tNMUs6MLZTU+jQLX3HsyZhEEILKxDWsMAxj6S3mD4IfMZsE5v7ck:KNHs6yZtwZ8fLGSsMKj60mMIfMZsuIk,12288:AH9tOvZ3O3Aa1zHVdaqEzmzlnfng4eEhrhrhrhrhSrhrhrhriZi6hrhrhrhrhfrJ:oAvBO3ZndTEEl/qphcQw,192:GZC1hzpYIT1kWUZMf7pZGMs3x0ec89vLGgrNzurDo5gk:GZKhVT1kPZMf/GMssEvLBrNzMDo/,1536:cwt3vUAkdNqxUNJCouXBMJnK66WfsuD+LVDHhQV3L1Acaero2FJwn0tPDGWdQKQv:htfMNqxUCouXBMJnK6bs/LVDHWpFrB3o,12288:4+HVEgNFe2Fg7YO5oHiX18rJaEFMzAdKIEkb7H05870jVN9Mf69jd:LHuYBgcODMJlzvHm8Y1xv,196608:0yPxtd/awtFqSqoGWsnz7zWtPBAYqoXWsOu0ony7xV:PxtdCwTqvo/i78PuYqoG7PjV,384:hdlURTza/3EuLbowZwHmmimYLV8c1z174IzdUMjaiPb6S/I86ogMIT5mixdipMBR:ORTza/3E+bVjRGa7VI86gIipIwa,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,129,NANOPHOTO,Targeted Nanosystems for Improving Photodynamic Therapy and Diagnosis of Cancer,http://www.bio.unipd.it/nanophoto/,http://ec.europa.eu/research/health/medical-research/cancer/fp7-projects/nanophoto_en.html,http://www.bio.unipd.it/nanophoto/Documenti/pieghevole_light.pdf,ftp://ftp.cordis.europa.eu/pub/news/research-eu/docs/researchsupplement31_en.pdf,http://www.bio.unipd.it/nanophoto/,https://ec.europa.eu/research/industrial_technologies/pdf/fp7-nano-projects_en.xls,http://www.ffa.uni-lj.si/raziskave/mednarodni-projekti/,https://ec.europa.eu/research/industrial_technologies/pdf/fp7-nano-projects-abstracts_en.pdf,http://pubs.acs.org/doi/pdf/10.1021/acsnano.5b04501,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3938363/,https://www.uni-lj.si/mma/Seznam%20EU%20projektov/2015042408082189/,48:6qkQxQ3pCeKPIO+jFkvzlnTxVpDFoxHLEA5Fos4HtZ2LnFop/i9NNNNNNq:B03pCe27+hkvzpTtBurPXN4NUBg/i9NE,192:yNfyY+hkfuYJYwOYIoZQzCP+6DjX14dw1N908CujGWXf+D:kfyYykfuYJYdYIAQzCPRDjF4K8uj72D,0.0,24576:TAWATah8S3Zw8apNIwA0PDjXaBiN/dQwlDG9Wum:TAWATfSvapN5AajXaBs/5lDmWum,98304:MbIH2I5xmNEtVVaSM6rAeanjpRT7/QJRZC:TH2QxmNEtVVaSMrnjpRP/ss,48:6qkQxQ3pCeKPIO+jFkvzlnTxVpDFoxHLEA5Fos4HtZ2LnFop/i9NNNNNNq:B03pCe27+hkvzpTtBurPXN4NUBg/i9NE,49152:fdsDYlOHKCAuhdaBFnmpYHnH12AC1PkdPyJ8KF2gU3d/XYJ85ep0d0i:Ld,768:a0ZMQyLwLXnDWVDKBwvfw2TNf0BRfEvIFJN0nzOmv40FvMzRFKBpe12zvC5v2C+P:TKQy8LDWZ812T67Vvi2Dc36ir,196608:Bh1R47jF94VSVCb5CEwv8HuT+HCbdYLjA:/rc2S0b5uv3T+HodYLjA,384:8gbP8IDNseRILvBhL+yra2Rdvwqsq569S0/7vWKb5/hmEWQzbkFQYAhvbgP1hs9u:JNNlQzwX9SsVpWQbYAhvbgP1hsZ9g,0,3072:XS7f1EMYnoWDkYliOv7DtxrItKQuXGmK0BsIQTs+v+vnn4vTo7oY3tEbdpn3SVS:XS7faOwRvHfHGm+IQTpWPnOE7oOtEbd7,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
130,130,ASFRISK,Evaluating and controlling the risk of African swine fever in the EU,http://www.asfrisk.eu/,http://www.asfrisk.eu/,http://www.fsvps.ru/fsvps-docs/ru/news/files/3610/francisco-reviriego.pdf,http://www.fp7-risksur.eu/related-networks,http://www.fao.org/fileadmin/user_upload/Europe/documents/Events_2012/ASF/EC_DG_en.pdf,http://www.coda-cerva.be/index.php?option=com_content&id=180&Itemid=182&lang=en,http://www.oie.int/doc/ged/D13786.PDF,http://www.coda-cerva.be/index.php?option=com_organization&view=people&id=149&lang=en,http://asf-referencelab.info/asf/en/links,http://eeas.europa.eu/delegations/china/documents/eu_china/science_tech_environment/20131108_3.2_1.pdf,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3381578/,384:NVMc9wguQMVbVsOwDOunJ9SOCOcwVM4s5+9xhw6ONfr:wcqgCbEJNs5+De,384:NVMc9wguQMVbVsOwDOunJ9SOCOcwVM4s5+9xhw6ONfr:wcqgCbEJNs5+De,100.0,6144:1wzUjVosixXCJBj9bOlyjVK2+2ipfzlLbwzz4OJ:14qBjMd2s7LbEMc,384:8auaLAtAXHQ0ZuOoFHBihhlTIATZNVRQuNi7rUPGFcp/8VbSnqnXWyFcIu:TuaLSyHQ0UOoFHQFTiYJp/8VWnqnbru,24576:xPppEoemwHdnZaeODgqTTXn3hlEJNZeHeYKQZE:Np6mYZ/Osi3hKNKenQZE,768:kCwZrDzuef2b359oOqDTAagA9F4LXYAZGQymKohOwEP:k09gHdF4LtkxohOZP,24576:vLzsrd9/u6/0ETi9G8XJ/mh7sn5BwrnlalcRgixO:fim4z+R/tzwrcMgR,384:iN/crCwZrDzuePYOz2bCPxB/yXDnjuR5BXXZiABb6kh4P:tCwZrDzueh2bC5UnW5DwP,384:ld8h7Tw/c8B22cg/zmgfk/FOcMNHG5aluhe4QhAPQTtdQX5d:iw/kYzsOcMMaluhe4QhAPQTHQX/,24576:7MeIjJND/tK1OPSjgnuCRIZb44DeSeZMBT6mpg:wjJNBwc3nuCRIZbQLZMcn,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,131,SECIGD,Secretariat of the Implementing Geological Disposal Technology Platform,http://www.igdtp.eu/,http://www.igdtp.eu/,http://www.vinnova.se/PageFiles/751324508/140527_EURATOM_Lasting%20and%20intensifying%20RDD_Palmu.pdf,http://www.igdtp.eu/index.php/secretariat/sec-igd-2/news/110-announcement-plandis-2015,http://www.wmsym.org/archives/2012/papers/12015.pdf,http://www.igdtp.eu/index.php/secretariat/sec-igd-2/reports/doc_download/431-ef6-pl4-5-jonathan-martin-conclusion,http://www.snetp.eu/wp-content/uploads/2014/04/sessioni.speaker-1.mr_.geetandmr.ouzounian-igd-tp.pdf,http://www-ns.iaea.org/downloads/rw/conventions/fourth-review-cycle/tm-paris/Session%205/igd-tp-andra-france-ouzounian.pdf,http://minmag.geoscienceworld.org/content/76/8/3439.full,http://ec.europa.eu/research/energy/euratom/index_en.cfm?pg=fission&section=igdtp,http://www.nuclear.ro/conference/nuclear%202014/prezentari_sesiuni_plenare/Implementing_Geological_Disposal_Radioactive_Waste_Technology_Platform_Working_Group_on_RD&D_Dissemination.pdf,384:SUc3eju4fdWh36ZbeqlRz4plqGkl+pxGlYpxFBlHpx01zelwpxolhpxEPE0mZENn:SUc3GdhbH6IO08AG1uUeFf5A8f,384:SUc3eju4fdWh36ZbeqlRL4plqGkl+pxGlYpxFBlHpx01zelwpxolhpxEPE0mZENT:SUc3Gdhbf6IO08AG1uUeFfNA8f,97.0,24576:eOIRy6LO+8zK25DNwUois7H824jrL8WAclHp333rD9xUnmMnrZzxZVEZ8ECZtOMv:QU6LiK2/J24jrY3Sxon1zxZVEZ6bTlp,768:SUc3GdpbcD8XU8cQKlUWmuMbmmO6I+0cbG/UenftA8f:SUc3GdfU8cQK2z/bmmWcbG/l1A8f,6144:Ag2b95EP0t4Q3KMJ5xFNIccWtKWbwge5rnYnGe9lVA7P6:AF9u86Q3KCtN1cmKWdeBYnb9ziP6,6144:RcH1/Mn+mPDiy2nX7ESg+BfvzkqmtHkBjKF3kWCFpa8/bv0BpsRC0vdtmfetrsYH:R4M1r/WX7Ev+BIflkBjmkJD1QNYrNp,24576:IcAElOWmp1myruGV0ZYkvAIIO3/uz+fv6djecSYUWz7:IHtLXqm2AII3+6djHSC7,6144:ocG0p5ogWzquUqAI9w46fm9DywvrL8mLtM2ZzyVbk8EDQ3aX66unS+4j:/h5rIqudAq9DywvPNLbEVI8kIQunh0,768:JlvBZoHLMDwATh9QZOFNX+nxd17cEndV2cFQGX78ZwPXxZd8v5aAyBG4ola9iTNX:H4sT86+lHBHPdMHhCiX1,384:CQAVCdyzZ8bz1vOAE0zKAVYH3sI4eCeVbVsN+:xRyOn1JE0u3Hf4wsM,24576:FBepdE1M48ybKEEuFGPBMo+zlghE9ogOYZEcnM:HJ1M1y+DuFGJI5/iYTnM,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,132,BUGWORKERS,New tailor made PHB based nanocomposites for high performance applications produced from environmentally friendly production routes,http://www.bugworkersproject.eu/,http://www.bugworkersproject.eu/Portals/0/Public/BUGWORKERS-webinar-web.pdf,http://ec.europa.eu/research/industrial_technologies/materials-success-story_en.html,http://www.bugworkersproject.eu/Portals/0/BUGWORKERS-IETS.pdf,http://www.plastice.org/fileadmin/files/AIMPLAS_presentation.pdf,https://cdtioficial.files.wordpress.com/2014/09/cdtioficial-expoquimia.pdf,http://www.plastice.org/fileadmin/files/Lecture_Report_on_Biodegradable_polymers_and_plastics.pdf,http://www.sahyog-projects-database.eu/overview.php?udc=&categorisation_a=&categorisation_b=&categorisation_c=More+than+one&categorisation_d=&categorisation_e=&categorisation_f=&categorisation_h=&categorisation_g=&country=&submit=browse+topics,http://www.plastice.org/fileadmin/files/eBrochure_Launch_conference_PLASTiCE_Europe_for_sustainable_plastics.pdf,http://hitech.studentnews.pl/s/3911/76450-Nowe-technologie/4070539-Biopolimery-wzmocnione-biowloknami.htm,http://www.apretoscana.org/drupal/?q=it/matchmaking/palview/51,384:S/fEncWRgineUkNFbH4Xj8batL4w2LHc/pidL0zN9vxGxJrJ8tTh3+ry9sFhFC:SULnVOVH4u5Hc4N0hpQ1zG9sv0,49152:yJmNLN2VzNGPQ6scZGuwnY00kXhvHurfj31VJVnkvLtFch:rEFoUcZGCkXUr731VJVktFch,0.0,384:ewq4r2/8Gwh/8sI3VWznJ0zqiWkKGSmz9iWYO8iJLKf8IA2I:i8Gwh/8s6CnezqiWkK8zgW98Wq8D,12288:B+Eyf1n+++t5vYP88n8QsklvenEEhP+dN4kIz9b255Cy5PvCuUTMGDjDem6nvnjQ:9y9b+znFQskloZ+dNjIJb262v/GDL+C,98304:Oiq8OK+815xHvG9DyJ74LzE0owh6W/wt4+V9mFwEJa+2Fb:w8OK+8DIkJ72E01wOwbVqbkb,3072:HWIotSed9dxzEVuTvrt72vJr+BMocke+R:HWIo4evYsTDtUJrB4,12288:4gO4hljJyRlUzk7iEEKSB3Ij5BvG+zX93CWklIjyF19F2:+o6EKmY1Bu+zhCfGjyFns,384:JvGOCO+qg1q8qOnNcc9ZUb/JwIqRFTNMrmK2ejXt/frTSGlti9GjsVlOBklVTzUC:gjrqgYk3EqT,98304:P4mUPCU6c3foTe4/6CbnLEUmTIh1O3rY4js3PlT:qPC7eIbnwtk8sflT,384:bv06jWWpnSb1lwzHI45SXAB5O0uxxCt48sg58X+rEO2zszAzkiYZtLveIzxPF3W:bpErxxCt45g5rez0Z1PZW,3072:iFl62CnEUs43Y7t1S/8kk8ChZNpBUYJ0UICubj3SSCmQmzZHiX8SrDf0FozR/EN5:iFNDf026L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,133,FACET,Flavours additives and food contact material exposure task,http://www.ucd.ie/facet/,http://www.ucd.ie/facet/,http://www.foodpackagingforum.org/food-packaging-health/facet-exposure-tool,https://www.food.gov.uk/science/research/chemical-safety-research/fs231027,http://www.ncbi.nlm.nih.gov/pubmed/23639587,https://chemicalwatch.com/20154/facet-a-handle-on-fcms-exposure,http://www.plasticseurope.org/documents/document/20141010141117-ra_for_non_listed_substances_and_nias_under_article_19_sept_2014.pdf,http://www.sciencedirect.com/science/article/pii/S0278691513002846,http://www.ilsi.org/Europe/Documents/Uncertainties%20Workshop%20report_06-02-2014.pdf,http://www.fooddrinkeurope.eu/uploads/events_documents/Peter_Oldring_updated.pdf,http://www.ilsi.org/Europe/Documents/MAIA.pdf,192:XW7t5a/DXVOB9sgxsHrCrtkAWSAWRVy8cZbytf4LGvqAE+OLkWY6WEu:X+bCv0HZCRytf4LSb,192:XW7t5a/DXVOB9sgxsHrCrtkAWSAWRVy8cZbytf4LGvqAE+OLkWY6WEu:X+bCv0HZCRytf4LSb,100.0,1536:Oy2aR/9BJ0VtsSBMz17cg29DSCq61+N9KXBMJggxHRTohz5SVenUjJ/SfkIs6FeQ:bfBJ0VtsSBMztcgfCq61+N0RMOaH1sS4,0,1536:CD9IZWrhChMr2YaqyRNunCbQiY2q7akGb:C9IZWVChMr2YaqnnCbQiY2q7Sb,384:nEg/SuFj0t919M1YFNejO/GWsX7/Q/An3BUlLUvhvLBJ+:dKx19M1Y//GWsLY/An3YLUvhvLBJ+,12288:ecgjmXsPzhlB7EAdYki56hl8XcVOlXWkeffQs3ucH7VsczVmGNzbkh1oYi2:XgjWs7ADs+c8efQc7VsgVmGN94,0,12288:K39hI0mnxR5p8LKOlXWkeffU6OCrJs8s/rFNOWYOH708/2K9wFY:70sxpUefU6OaYBxRz+Y,12288:tZcHIlMtodWymZzMay1cl77PqJbID0pZ9f1h1:tCH5odwZzMjc1mFJ51b,49152:W0AdRtZVzwX864ta6QvHqDYMChunNMpP0SUrj9i0fOo:WhNHRA6QvHqDnMuupPodiIT,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,134,AMBIOCAS,AMINE SYNTHESIS THROUGH BIOCATALYTIC CASCADES,http://www.ambiocas.eu/,http://www.ambiocas.eu/news/Ambiocas_Introductory_Brochure.pdf,http://www.sahyog-projects-database.eu/overview.php?udc=&categorisation_a=&categorisation_b=&categorisation_c=Biocatalysis&categorisation_d=Chemicals&categorisation_e=&categorisation_f=&categorisation_h=&categorisation_g=&country=&submit=browse+topics,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3134990/,http://www.ingenieur.de/Themen/Forschung/Nylon-Grundbaustein-jetzt-erdoelfrei-produziert,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC4227563/,http://onlinelibrary.wiley.com/doi/10.1002/ange.201309208/pdf,http://www.kyrobio.eu/news.html,http://www.hims-biocat.eu/francesco-mutti/,http://pubs.acs.org/doi/pdf/10.1021/op4000237,http://orbit.dtu.dk/files/102864157/Thesis_KREJA_submit_version..PDF,192:SThW+vxBgi5ICOfTmRoYrKVPvcDl3bIy2sG:STkMiTm+YrKZcDlLs5,12288:AW6QmR9iYQmDenwPopmebeX9ZZHl7gS2JEFoVdyAuzW:AW6BSYBDA5pmebeX/kSp/Aua,0.0,96:P2BGFkFxsrCBg919hWrXkglSl8alrYzZlRYGy6d/CD4cVoQDLhfnZDk9sUvu65y0:O8kzsWfrSbOZyJ68e99tddT,0,768:mB5EFURjUdvzlGW1xSwRwpyK4yopEiZcAUOWS5gAX/Y+mmhP2m:mB5EFURj0vBGW1IGwpyK4iHS5Dum,0,192:Pb+pJzQ3jTq0JE9LOaDJNQGMBUYtIOR0aBMVb7FZBQX:Pb+r0JE96QNQdUdVbpZBQX,384:SqgkCribXypeDZDYw3cg3AJRFwsx1K3xe7AHBkSbk/7sMQpgI:Sq7Cr7QDZDYwt3APwBkTek/7sln,384:zOBKKVqo6nKlfuweQluX2q6UWsOy+lFC+6kubr4Lt2eDUlq4ig+pa+txO:SB9UOddhWjQU5dmvtxO,384:WgbP8IDNseRILvBhL+yra2Rdvwqsq569S0/7vWKb5/hmEWQzbkFQYAhvbgP1hs9u:7NNlQzwX9SsVpWQbYAhvbgP1hsZ9g,98304:Y3QHioz0sBspVnRN6h4MPr4JHOQuLXfj+2PZVHiPue:Y3QHiDRhw4XuQuLXr+CVSP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,135,HABEAT,Determining factors and critical periods in food habit formation and breaking in early childhood a multidisciplinary approach,http://www.habeat.eu/,http://www.habeat.eu/,http://ispup.up.pt/research/research-projects/finished-projects/finished-projects/262/,http://www.habeat.eu/media/HabEat%20flyer.pdf,http://food.ku.dk/english/projects/scs/habeat/,http://www.terifiq.eu/index.php/links,http://www.full4health.eu/links/,http://www.vitagora.com/assets/files/Documents/HabEat%20Newsletter%20n6.pdf,http://www.worldobesity.org/site_media/uploads/Updated_HOPE_Network_Oct_2010.pdf,https://theconversation.com/profiles/lucy-cooke-116551,http://www.heals-eu.eu/index.php/elisabete-ramos/,192:SID6XuAURuZiG7LHidMvqUizYWCRqs/R3YIgbHY1uDNPO+:SID6XuEPHi6q1yqs/R3YfbaeZ,192:SID6XuAURuZiG7LHidMvqUizYWCRqs/R3YIgbHY1uDNPO+:SID6XuEPHi6q1yqs/R3YfbaeZ,100.0,384:5v3nCuag5tq3a3csXOggqd+soZxBW3Jjc7AvwdoRxZ60v/1nvas:5f4OgqAsoZnW3JjAE8s,24576:Hs9bdZ8wTRKboEsjvfgYqeu7J+i4jdGgXAjBzFr+pZ3ZNrCqeas/YuBXQhuGNlfJ:H08uRvfXHa0r4jBhypZXRe9Y2PGrf9r,768:wu/19B7qedIL1VbmmJDvZbWOfIrmN+09ciR5GAPU0aPJt/rOzaX/KcFqgojzmvHh:wu/1D7fIL1VbmmJDvZbWOfIrmN+09cik,768:SF8MSWj7FYgbbrfoyJskeJCBaX+FvSH7N8a8L:SxqtCBaX+FSv8L,192:Sz5UzYjz9f9wqD8LVdKgbAdiQh0SHSovlERj+UmNXf4HKY+G94vu2VL:SVUzYjz9f9wq4LVdKgsdvh0HRj+X1yKL,49152:XP09Mn7d6B/Idbqlh0SaW6RCLUTrEzOzD59xv4TzT7Gt7:/09Adt0r0bCITwz8D596Dqp,6144:m/mFNB98wnny170xOE9tC+hegab03YStDfPBcGPySfu:m/aCwnnCmtC+ogaw/CeySm,768:oluCKW8eN1mB0fYpt57JF1soFwYMWrJPkt8se4hxMtRBlZMn+9rbZvlX8M:soeNCQ2RKBarJPkuse0ua+9rbZtb,768:OQsFbR/MemYAqp7q/46wZrgVwlesW5t5OEDcqADIeOMj9mTsIWpSiZivzRmrhiWM:OQsFbR/MemYAqp7q/HwZrgK5W5rOEDc+,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,136,TRANSPARENT_FOOD,Quality and integrity in food a challenge for chain communication and research,http://uf.ilb.uni-bonn.de/transparentfood/index.html,http://www.transparentfood.eu/,http://www.foodlinkscommunity.net/fl-links.html?L=0,http://www.transparentfood.eu/data/TFBookDeliv_TransparencyFoodChain_22July2013.pdf,http://ageconsearch.umn.edu/bitstream/122030/2/31-Paper-van%20Lembergen.pdf,http://www.transparentfood.eu/data/SRA_Transparent_Food_05_03.pdf,http://ageconsearch.umn.edu/bitstream/199387/2/42-Schouteten.pdf,http://www.transparentfood.eu/data/transparent.pdf,http://www.safeconsortium.org/index.php?option=com_content&view=category&layout=blog&id=113&Itemid=67,http://www.campden.hu/eng/kpluszfpalyazatok.php,http://ageconsearch.umn.edu/bitstream/164807/2/4%20Schiefer-ok.pdf,96:726DHjg/nhXzcjJrJBM4J03p199BO7JumLUxgumXbUUKjI8:7BDyhaJrnMh19UHLrW,96:726DHjg/nhXzcjJrJBM4J03p199BO7JumLUxgumXbUUKjI8:7BDyhaJrnMh19UHLrW,100.0,384:9hjQlC7kkU+lKSUgQ47H58zH3C4RoqukY:MlHg8L3C4Roq/Y,98304:ZPIx+arYRX9aEimdWNzcV4flnl8HTgZ1rME1Y9rfECGFpsUisi:ZwMQYRXddW+V6xAgZBXY6drsUy,12288:P5R2GWeA8q2s/LjW8d3HIsLhxR/fFYZxQGVIBMRc:P5R2GWezpKR5jRnOjauRc,98304:v0GwI5wIhwIxBfaDh/IiVYdnTptObITp32RPhAW+8xKYI/FCtvi8jafANYR:YZ99h/IqYePN+6KqGfANq,12288:1ns8WpCEuJN50/CF1Ce5Rm2xi7QQPn+sPVoOL38zmUZ4QtLVkzZLmnm0Zs:JMpfx/CF1CeofXXLszbEZClm,24576:D6s28SUXg5kY4t0DPPfx2tEjYChYSQ5dPdDKPUI0QZN84z52WJc/PfBlTLOZxT6K:jhSAY3H4EUrbPEX9N8w3JcpRw6i486O,3072:nuqGXFg8k/QZIjNxRsANa724eCAvY41USB1:nuEJoZcGAe2dv3Uw,384:pI28vz8sUM+dXJAYar9rQa0gwANL/O7OT8nLvSm/t6EuDl2:p+UJAYar9rQa0gwsjO7OT8num/F,6144:5LZk+7JL0QmQEniYS+KIqQdq06eoiO0Wy7pffrJKrgOHZwNUfzjLhODDJs2:5Lj0BQEnW+/+2tPgUE6+fPLie2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,137,EFACTS,European Friedreich s Ataxia Consortium for Translational Studies,http://www.e-facts.eu/html/studies/home?asgsid=937c19af8a660d335338ef84ffdb650c,http://www.e-facts.eu/,http://www.thelancet.com/journals/laneur/article/PIIS1474-4422(14)70321-7/abstract,http://ec.europa.eu/research/health/medical-research/rare-diseases/projects/efacts_en.html,https://clinicaltrials.gov/ct2/show/NCT02069509,http://friedreichsataxianews.com/2015/01/14/friedreichs-ataxia-database-created-efacts-clinical-trial/,https://www.ataxia.org/events/2015-Presentations/Sunday/2015_AMM_Presentation_SLP.pptx,http://friedreichsataxianews.com/2015/03/25/friedreichs-ataxia-study-highlights-new-european-patient-cohort-will-aid-future-research/,http://onlinelibrary.wiley.com/doi/10.1111/jnc.12327/pdf,http://www.nature.com/nrneurol/journal/v11/n4/abs/nrneurol.2015.33.html,http://www.repligen.com/sites/default/files/news/15mar12fafirstptrg2833final.pdf,192:uHHrYcFvyaEfAbmCqOZYUUAjROHh5d4UYxUslUBiVUpxVUpFEXTfTzHNsvy2uFZx:unrtBEXTbBZ2uFZfBr,192:uHHrYcFvyaE4HAF04ZhCSZEXTfTzHNsvy2uFZfEx:unrt6EXTbBZ2uFZfEx,85.0,0,192:f+fyYEh6fuYJYwO1IoZQzCP++DLA3Vizz7NO8sCNigWY+D:WfyYY6fuYJYd1IAQzCPzDLAlizdgCNi3,768:Leo7xNkiBFRv7JKqNFGPLiv4AjVj62Z5H2Ps:aojnFL9NF0Liv4Aj962Z5HR,1536:+NdL34fi/vBSJMr5ChTHQwoQJwjnxxKi2rW/pYxqefWeuspLUql2tiUarJg95myc:QdL34fmvB2fTwwHYxxKi2riiqaWpspIe,49152:jAgcyBo6Sp3E2pgc4dnEy2UJKif6W5fe4kabCOnrnqZdC:UglBoZp3Vpgc4dnEPgKXW56sCOnm7C,1536:MNdL34fi/vjSJOr5o3L+Jj/pYxqefWeespLeql2tiUarJg95my/dYOpmXU:OdL34fmvj2wdiqaWJspCql2tiUarJg9N,192:FmZXiE4IE9LOa7wQGxBUYtAyy40aBMVb7FZBQX:Q9WIE96xQiUjyYVbpZBQX,1536:SVR5kc6pMUznwpTa92dmKtFa4c0hkShH3ymqn0AR1tE:Yowta0Yj4idE,0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
