,acronym,title,projectUrl,foundProjectUrl1,foundProjectUrl2,foundProjectUrl3,foundProjectUrl4,foundProjectUrl5,foundProjectUrl6,foundProjectUrl7,foundProjectUrl8,foundProjectUrl9,foundProjectUrl10,projectUrlHash,foundProjectUrl1Hash,foundProjectUrl2Hash,foundProjectUrl3Hash,foundProjectUrl4Hash,foundProjectUrl5Hash,foundProjectUrl6Hash,foundProjectUrl7Hash,foundProjectUrl8Hash,foundProjectUrl9Hash,foundProjectUrl10Hash,MatchScore1,MatchScore2,MatchScore3,MatchScore4,MatchScore5,MatchScore6,MatchScore7,MatchScore8,MatchScore9,MatchScore10
88,SPWRT,SPACEWIRE RT,http://spacewire-rt.org/,http://spacewire-rt.org/,http://spacewire-rt.org/Data/Docs/SpWRT_FinalReport.pdf,http://www.2020-horizon.com/ASTRIUM-GMBH-p3900g1.html,https://www.scribd.com/doc/149948196/Multimedia-Associa-PDF-Space2-1,,,,,,,48:tybn86jRCtvCxyV01CxazMS6aSQnVX3VNOHnTz3VOmRMWcJvrM7KDxI:Qb1GKbB6aFX33iznMWz7KDm,48:tybn86jRCtvCxyV01CxazMS6aSQnVX3VNOHnTz3VOmRMWcJvrM7KDxI:Qb1GKbB6aFX33iznMWz7KDm,24576:zGqg8eyl3U47rCCoobopyZvIMUZAG+niEpOylgLzGc7:zrg8eyhCObopyZvIMUZAG+nWymmQ,192:MnvYRlgGMj2+wHYnwTaMoVTfVMIrjZBouqIbfjExESoVPuM86dXZEy0Iw:MnvYR2AYwTwZMOBtb2M86dXKyy,12288:cIKe5rw3aemUpyrCGLYlngVDRlx59DHk/lZB7drFDgvEPOpyodZK:cqs3aeW6l6DRlx5Aup9vK,,,,,,,100.0,0.0,0.0,0.0,,,,,,
89,THESEUS,Towards Human Exploration of Space a EUropean Strategy,http://www.theseus-eu.org/,http://www.theseus-eu.org/,http://www.esf.org/fileadmin/Public_documents/Publications/RoadMap_web_01.pdf,http://www.researchgate.net/publication/258731287_Towards_Human_Exploration_of_Space_-_a_EUropean_Strategy_(THESEUS),http://publications.sckcen.be/dspace/bitstream/10038/8049/1/theseus_full_report.pdf,http://www.esf.org/hosting-experts/expert-boards-and-committees/space-sciences/activities/theseus.html,http://www.theseus-eu.org/fileadmin/Docs/Eg_reports_roadmap/Cluster3_web.pdf,https://www.researchgate.net/profile/Helmut_Duwe/publications,https://www.ljmu.ac.uk/~/media/files/ljmu/research/centres-and-institutes/rcbb/rcbb_14_human_factors.pdf?la=en,http://www.agrospaceconference.com/wp-content/uploads/2014/06/Pres_ASC_2014_Pignataro_s1.pdf,http://elib.dlr.de/91717/,24:4WMKqml5LRa1uspe3669aMWMvEBqyqljQLRnpj:49mvepedaMx9yBj,24:4WMKqml5LRa1uspe3669aMWMvEBqyqljQLRnpj:49mvepedaMx9yBj,12288:bvzHIEf/sY+4bFpI2AKA9NZQv/SaUIHElx6jZ8qfH1ggXSQvrDUNqg6Wq47Ft7wa:7zHIRcY1unNwqffi6zDUjRki9DoSRyl0,,49152:dzf44eeriTalGtgolrB1vJbybCiFDC+D4BuqQfHSVPu6osUrrRJ4VIQuIJK3sm:XeeriTDtg+v0baB4yf5UrlJquIJK3sm,768:/IcSxLPqhR1yRb8p2RJ78dGTcrdHJHF+l/m:/SGZU8icrdHJHF+l/m,,,1536:mFerEYpcH2QvaQhPd/WzmgJ8+j8QUC04Jrq3aAtzRmmmZmzN:/pcH2amzmir1jJrq3aAB,196608:jI8657b2AZ8fbr3zBkaut8jsj0DpQCwNuD4BGWdn47mCAFAxP+:jI86R2Y8TnOa/GD3Nukcen47mCW,768:EAXHDK9lLUMb5SUDK9lLUMb5TMllfpoDg9cLnMbMOsn:Qhcbh5OlaYMn,100.0,0.0,,0.0,0.0,,,0.0,0.0,0.0
90,HIVOCOMP,Advanced materials enabling HIgh VOlume road transport applications of lightweight structural COMPosite parts,http://www.hivocomp.eu/,http://www.mtm.kuleuven.be/Onderzoek/Composites/projects/HIVOCOMP_project,http://www.compositesworld.com/news/european-rd-project-targets-carbon-fiber-for-high-volume-automotive,http://www.greencarcongress.com/2011/07/hivocomp-20110721.html,https://www.linkedin.com/in/harilaos,http://www.jeccomposites.com/news/composites-news/launch-eu-project-hivocomp-high-volume-composites-electric-vehicles,https://www.linkedin.com/in/pierre-marquette-4484393,http://www.bwcv.es/voices/news/b-w-presents-composite-material-research-project-hivocomp-at-eucar-conference,http://www.eucar.be/wp-content/uploads/2015/01/document28.pdf,http://www.esi-group.com/company/alliances/projects,http://www.esi-group.com/de/unternehmen/allianzen/projects,96:M4HmaLiuthU871vUX4XY2jnTCL58JBaHK8Vgyo82HkK0aVvAwXiPaRJVtFKc18ak:P7JUoWrgTvTI6N18ao5,768:xaG9LRkfkuCIzYcZyZE1QciXhDGB0RO0lBzR5UEKWUQw:xaG9LRkAIUUP0RdR5UEKWUQw,768:C8TLXYj1FVOLiBd7O0SSteUOLbh66N2nwnhXpWr2TB+sYxuYdI4andUmYo48dxeh:C8vXmDVOLiP75teUOLbh66N2nwnhZWr1,768:Sx7wEUTO0kqER5tAROq8UXA6Ep0iH3LnRLa4:SWEUTlxA6xiH7nRLn,,768:R6LdHTMywbiYaCBVLwKw7DJO0YkwfgK0GQg+5b6nm4hSDzLwtw3HonkRNXWHWeR:Gzwb4JzwsW+5unmn66NXWHWeR,,384:YlEdGsyGYV8gMoRaJICrcBP8cK9e99PKK7Uis2A/bnUN2qZ9WJ+qPca9w10OCUco:Y+dGsrPpVIC4Bnme3Xq2AznSB9S3w15D,3072:mo7w+4FJIyZZw86W7Ggcjg2pkcJgJFdYx:mL+F2m8NCgwg2p5Gy,768:YKUoRNHxHb5PFvX447pRhl2+V2hgnfE1Zb+:pUmNHx75d/Pn2Pcf26,768:zKkoRNzxHPTFfwLQ62hlWjDNqgnfE1Zb1:mkmNzxvJtnW0cf2J,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
91,NEUGENE,Advanced gene therapy tools for treatment of CNS specific disorders,http://www.neugene.eu/,http://www.eusem.com/body/CS/EUproj-genmod/NEUGENE.htm,http://www.genetherapynet.com/research-institutes.html,http://www.persist-project.eu/related-eu-projects,http://www.supersist-project.eu/related-eu-projects,http://pure.rhul.ac.uk/portal/en/projects/search.html?pageSize=25&ordering=projectOrderByTitle&page=4&descending=false,http://pure.rhul.ac.uk/portal/en/projects/search.html?advanced=true&pageSize=25&ordering=projectOrderByModified&showAdvanced=true&descending=false&page=4,http://www.justbrain-fp7.eu/index.php?id=768,http://www.eusem.com/main/CS/genmod_sci,https://pure.royalholloway.ac.uk/portal/en/projects/search.html?advanced=true&pageSize=500&ordering=projectOrderByCreated&showAdvanced=true&descending=false&page=0,https://www.researchgate.net/publication/278214997_Gene_transfer_strategy_to_promote_axonal_regeneration_in_the_injured_spinal_cord_towards_clinical_application,24:Jc7bsqDTK9DTKdlanTDTKxjeZInMUrt7Gnu6WaqOhInmEuInmfV:qcyZesX6EX6V,,768:qzQaj2RFB7S2ZbNDBrZW1H++puS44NSLhFQmPIgEwkc2oP2KZ/Tw4l0CH:6GduNSL3EToBZ/cFe,,384:noykgcjH4NIU8PghV6eX7HO2qQWaUowx/z:vkgcjHkrnViL,1536:h+l5M3pkH8TIPT1ecUqsDWL3m4hlXHJ75R3Y1IiiKmfCPi9JzM:RkH8TIPTCYHw,1536:h+l5M3pkH8TIPT1eKRM1DKeeKFsDWL3m4hlXHJ75R3Y1IiiKmfCPi9FzM:RkH8TIPTzYLw,384:6iSeZc1rxc1oJP1061781MtMZi+KzQOJdHTG7O3Wmtu/:6iSGc1rxc1oJP1061781MtMZlKz5nzQx,,3072:RkH8TIPTi/N8HjdxY2ks+V7vot0vMpsebVjZNio4iMURw:RkH8n8HjjNks+V7x0iebVjZNR4Ey,,,0.0,,0.0,0.0,0.0,0.0,,0.0,
92,INTRICATE,Infectious triggers of chronic autoimmunity,http://www.intricate.eu/,http://www.intricate.eu/,http://www.hycultbiotech.com/media/wysiwyg/Pages/INTRICATE.pdf,http://onlinelibrary.wiley.com/doi/10.1111/1469-0691.12030/full,https://www.researchgate.net/publication/232224403_Mapping_ongoing_European_research_activities_examining_the_infectious_aetiology_of_chronic_conditions,http://www.sciencedirect.com/science/article/pii/S1198743X14631980,http://www.rug.nl/umcg/research/projects?lang=en,http://www.rug.nl/umcg/research/projects,http://gabo-mi.com/en/projects.php,http://www.clinicalmicrobiologyandinfection.com/article/S1198-743X(14)63198-0/fulltext,http://www.sciencedirect.com/science/article/pii/S0161589015300377,384:v2fH26epzXZxCY2O1ILFOpGYSM3yBgtlmhh+sw0QjcbIvT/Nx+0Fg8G:oAHkgShdwlcbIr/NM0FXG,384:v2fH26epzXZxCY2O1ILFOpGYSM3yBgtlmhh+sw0QjcbIvT/Nx+0Fg8G:oAHkgShdwlcbIr/NM0FXG,768:l4NPxC3NXib4FJJrzR33yi8CVK/nJg4GHhONHrAWugtriaeB9EHtAHssV5pTTPF5:6hE3ZJJHR3n8OGJPGHhj7Cria5tAHnpL,1536:NWJxe2W0YfkbNkOQTIL2dbA+phnWCcOdSm:YxTWB0iWROd/,,,768:1drA3MukwcTq9A6vi1OvXxyUxa76IlIOMKYUvBxybmEmVq7AcqAmSPuGpEG9v3Lt:1drAHPlZNLzR,768:Uvo6Q5JpOEBpWPpakgmCttjU5k7PY/lMKjN3Ro1xNZghm2AcqAmXPuGpEG9NaLHJ:Uvo6wPlZuL22,1536:MYJBse8bw/XqXYzh5TUXUSye7lEtWS/IaHCRFGhzXSmBFKsmUONuXVpQ7W4SnoPt:MYJBse8bwA7M/wql6,,,100.0,0.0,0.0,,,0.0,0.0,0.0,,
93,EUROCANPLATFORM,A European Platform for Translational Cancer Research,http://eurocanplatform.eu/,http://eurocanplatform.eu/,https://www.eortc.be/services/doc/EUprojects/EurocanPlatform.html,http://ki.se/en/onkpat/eurocanplatform-a-european-platform-for-translational-cancer-research,http://eurocanplatform.eu/resources.php,http://ecancer.org/conference/101-emcc-2011/video/1139/eurocanplatform---building-a-platform-for-translational-research.php,http://ecancer.org/news/5702-eurocanplatform-translational-cancer-research-summer-course--portugal--october-20-24--2014.php,http://tubafrost.org/research/indexeuro.php,https://www.ecco-org.eu/Public-affairs/Oncopolicy/EurocanPlatform,http://europepmc.org/articles/PMC4335964,http://www.ecpc.org/Documents/About%20us/Annual%20General%20Meetings/AGM%202015/2015%20AGM%20PPTs/Celis.pdf,96:n/gX5cdmXrbuk3oIwtyZEpKfsH4xsHPC/zR3pmUaDcfvtqMIw54fCLqbocGu46ey:/ucdmXPuk/wibw,96:n/gX5cdmXrbuk3oIwtyZEpKfsH4xsHPC/zR3pmUaDcfvtqMIw54fCLqbocGu46ey:/ucdmXPuk/wibw,96:SwU2JmOEYptZp3IcsGYtl3w+ntnlx7IqXvSmRApLgaNGapDmNq3/5lGaxda9Jh:SwUumep4FvAOllx7b9RAR/b3Fov,384:2F90OMXe24/R29W2OtQR2K2EuJKoW2JprJprhRVzMYe39+HgEn7VnLo:OLU4k9ViQR2JEOKoVJpfhegHgsRLo,384:sh0XPu7O5QYBUG7G5DcJFxnDFtn9dqBuvAzHEOw:1XPc8X7RN,768:5aOTTWEsRQDMFfVSB82kncQzZ5d2InYSP7ko3abmE+0Ub0Nh03Pyoh+SRlvM9Gf6:51f/TwhQNCPyoBed50QR,768:rJTTHV9RQqrnxM3eln+udp6G6209g6OaXa7AQR:rJfCkpwAaK0QR,192:EbLZUkDR5v5EPDotq6VpbLxDdBAjSNciAjR0mViN7jisJpckgT5qyhObAzT:a2kqDOxDTBNIR09WXhv,768:BuZpaA4rtvGmoP+E3jig3A5hllzA5gvl61:BBA4RvGxfzPQ5hllzA5gvA1,1536:7FRSgREL4gZnElipcdi6dK4xJy0OF6HS/cjCgTyisLcN0mly09fL2FFYsSFoz23B:hRJR44gZn0iqdDabUyprGqplMlIA,24576:lNL555555558R/hV40TnpGctymocfwKSwSJyqZvNvJ7gloe:HwR/hV4SpTlMKFSJ1Vtcb,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,NAFISPACK,Natural Antimicrobials For Innovative and Safe Packaging,http://www.nafispack.com/,http://nafispack.com/,http://www.ttz-bremerhaven.de/en/research/food/research-projects/900-nafispack.html,http://www.itene.com/en/open-dissemination-projects/i/264/56/nafispack,http://www.ttz-bremerhaven.de/en/component/content/article.html?id=1024:freshness-ready-for-stacking,http://nafispack.com/files/event_1315298172.pdf,http://www.foodqualitynews.com/R-D/Active-packaging-under-the-spotlight,http://users.unimi.it/packlab/website/research-team/sara-limbo/,http://www.ilsi.org/Europe/Documents/145.pdf,http://users.unimi.it/packlab/group/limbo/limbo.htm,http://foodpackaging.conferenceseries.com/ocm/2016/sara-limbo-department-of-food-environmental-and-nutritional-sciences-university-of-milan-italy,192:7WVeW9M3HoCuc6RDw3t842q+h6EHYM3Gqhbw/G4c6MnjCi:7IG3oHRsdr2q+hPYM3GqMGZDnjCi,192:7WVeW9M3HoCuc6RDw3t842q+h6EHYM3Gqhbw/G4c6MnjCi:7IG3oHRsdr2q+hPYM3GqMGZDnjCi,384:aSwI+G5eu8jzzvxbBfbBibBhbBpgHToGbAVPyGbVNFyLNaxpTzu:a7G5ePvDdMP/bRZx9u,768:SZplAmeK5i9NU5j0TitruWlW6mJArW3D/DwhwjAbZ6QlcPsylWT+PcC:SZplAmeS4a1TmJ9D/DMwjAZl8sylWTO,384:aPoQ0G5eu8Wzp1ytXvuS8v11Ui4KfvlGkbamNFyLNaxSmzu:aaG5ePCAGSQ1Gi4K1GkbvZxbu,24576:MrqudiPxCMbQfl7+W9UTC8tmX9dNH5BJkkPwgiGfm/:vuUZCMb92U6NrHfJk2iOm/,1536:SSgKdmmOWHmD0MfwYchh3obiD4XfKK1RCToPjkNOtks5fuLfIuSILIx5nasEK6v7:SSgKdmmOWHmD0MfwYchh3obpfKK1RCT1,384:r+fO/KsqFu/xF+xQ1Z8hBrZaB9ME2m1cgEQM+I+CmmAZjhO:rrSlFu/xF+OaBrZawE2mtEh+nZjhO,24576:Qs/tLNE/QLIgH8p4UC9PBc91fQBerYwKGE:5lc+8C9PCzfkt,192:pvCeMPZvV4ufwHBD6jaoGI0pzLLnp1veFtXygc/2txEQNNYD5lOBpoXuYt4rVT:pChvVWHBD6jaoGI0pzLLp1veKgc+txE6,1536:EJzkQclS9BNip7JcZ2EhfOfo3n/Zv9yxfvnx:C8GBNip7JcZ2Ehf46Zv9yH,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,SELECT-AND-ACT,The role of striatum in selection of behaviour and motor learning neuronal code microcircuits and modelling,http://www.neuro.ki.se/selact/site/,http://www.dopaminet.eu/page.php?26,http://www.ist-world.org/ProjectDetails.aspx?ProjectId=01c16ba81db34d80a907df9639fb5b9c,http://eeas.europa.eu/delegations/israel/documents/eu_israel/list_of_projects_7th_rtd_framework_programme_en.xls,http://www.eeas.europa.eu/delegations/israel/documents/eu_israel/fp7_projects.xls,http://www.iessolutions.eu/newsletter-18-06-2010/,http://www.science.gov/topicpages/i/institute+visual+function.html,http://www.science.gov/topicpages/v/visual+pathway+links.html,,,,96:1AlhjNo4byJXPrqCyrn8d7lyJmBqYn+48pA1SXb:STZlyJXqmlyVUFO,768:LoDNAqJU7hRSjOmARLq5DV5tNiKsiK/QncKfA1DuN/34/uImB1iIAFYJkz9/iMzc:kDNANPDr7ixz,,3072:dzYbAqeqzrT5BBb3mMQx2T8sWwMNvvwJkN9mbPWiKxqL8ZtMAPOGdhMi:dqAKb9NTvIqL22IO3i,3072:lU++FhjiDy05IclaTGUJykUMOhUA9oVMf7TYyOpl4bUTZ:lV/5Icg1o8VjNzZ,,6144:+ElMzSXGzOmMTEn0plrSxdSwyL6KS+zHb4UoFNHaP6aasfrYcNS2JAMNSUKC+tlo:XysrJ07Enm/UuBqp,12288:8eKpXJdKE99vLXoo7X90RGQxUQlvIudfbQ:8eePsR/Nv7pQ,,,,0.0,,0.0,0.0,,0.0,0.0,,,
96,OPTISTEM,Optimization of stem cell therapy for clinical trials of degenerative skin and muscle diseases,http://www.optistem.org/,http://www.optistem.org/muscular-dystrophy-clinical-trial-results,http://www.research.ed.ac.uk/portal/en/persons/clare-blackburn(107c8d62-20d1-471b-b9d4-871d3e9dd200)/projects.html,http://www.optistem.org/news/optistem-launches-hope-beyond-hype-international-clinical-trials-day,http://www.emea.europa.eu/docs/en_GB/document_library/Presentation/2010/05/WC500090649.pdf,http://www.nejm.org/doi/full/10.1056/NEJMoa0905955,http://www.york.ac.uk/res/sci/events/FinalConfPres/Kessler.pdf,http://www.eurostemcell.org/story/looking-towards-stem-cell-therapies-blindness,http://www.intechopen.com/books/stem-cells-in-clinic-and-research/stem-cell-therapy-for-neuromuscular-diseases,http://www.2020-horizon.com/UNIVERSITA-DEGLI-STUDI-DI-MODENA-E-REGGIO-EMILIA-p3255g2.html,http://online.liebertpub.com/toc/humc/25/2,192:ecVHycah440oRxxm1bCd9ZuswUTMuXlOfG0FCRCLJmCrO2xRY:e4HCh440oFm1bCBunUQuSBoCHxRY,384:eYkCHCh440oFm1bCa6PUKEB8yaLWwcuOfTyCkN4zd2xRY:BkCHW0ozfOfIo2xRY,384:mlZWACeyL4I04/eyi5sSd464hzo44X+zXIWNWyW/WbWRWFWehWF0WMWTeuO3QW:oOSXTWNWyW/WbWRWFWehWF0WMWTeB,384:eBGHCh440oFm1bCEyPUpUkI8+mPnEIbypRAoTxRY:lHW0omIaPnE6klxRY,6144:oqERzV3BXyy+/hOA1xApidpsLAKa6Dz+fcxKW2advcgS0:hERzV1Ivm6pcAE1V2qvci,48:ImvmUm0eMeG+F6Ff9ArSJNR4rv/abRKJ4Kw40Eq/sPQ2J:HeXkfdJf6vCKJ4R40Eq/p2J,6144:NrmzLJSzIAAEvdYXo0aGZqeb8juBpidpsLAKa6D+L2MsdCbiY7:Ne2IAv9a96pcAEHE7,768:cWzHy62j06m+psOUfTtytKJz1AHImvZl8zuc2y:cWzj2j06m+gyt6mvZl8zuw,3072:TF76srQOCDnNuMoAl7EfN07fX1OqyAsVytAgWb5Xzbm:wnjNuMoAl7EfN07fX1OhAsGAHb9zbm,192:LnvYRlWSCaGwzpVZQsutxtzw5PZSYbAmrUPeopV7XZEy0Iw:LnvYRlHfA5Gl8eSXKyy,48:ImMqyky18/vE156QKP9q7UcyqB6pQpstI8HEohqchXkM29QUfff8sCr:S7S/uURP90w0roYGXt29/fX8pr,54.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,AEGOS,African European Georesources Observation System,http://www.aegos-project.org/index.php,http://www.aegos-project.org/index.php,http://www.seamic.org/aegos_project.php,http://www.aegos-project.org/Download-document/219-AEGOS-D-6.1-Inventory-of-available-curricula-of-training-centers-and-practices.html,http://www.beak.de/beak/sites/default/files/content/7_News/060_01_Dec_2008/AEGOS_Presentation_Short_Jan2009.pdf,http://www.sigafrique.net/datawebmaster/doc/FlyerAEGOS_english_french.pdf,http://www.geoscience.org.za/images/stories/AEGOS_Press_Release_MTC-v1.pdf,http://www.eumetsat.int/website/home/AboutUs/InternationalCooperation/EuropeanUnionEuropeanCommission/FP7Projects/index.html,http://www.africamuseum.be/project_docs/AEGOS_Poster_UK_July2008_A4.pdf,http://www.bgr.bund.de/EN/Themen/Sammlungen-Grundlagen/GG_geol_Info/Projekte/AEGOS/newsletter201003_AEGOS_en.html,http://www.lneg.pt/iedt/projectos/236/,192:hm9JvJ9Uy2TfrxRxHqueS5caduIe3sgX5liS/NyOHXuZ6a7:hyJ9Uy2Tf0z4e3sgX5JlzHXuZ/,192:hm9JvJ9Uy2TfrxRxHqueS5caduIe3sgX5liS/NyOHXuZ6a7:hyJ9Uy2Tf0z4e3sgX5JlzHXuZ/,192:16WTjVNmqOf9jAs/8mLA3aeVg7i9nWK3wgbS377rBMJgbxNsc:OqOaJmLAKe6O99347rBKeNsc,24576:4nTb8vju2vcJe+V7Odd+R7sVH+fcZl6UwMvD/I98j:4nTwvjum+KddY7sHl6hM7Ug,3072:KTzgPrdPgzdoE2vw7WrmtCYC8AmQB8EB7UkA3dPB6wMPE6ejsH46PWT/qQcmdBl:KXgPJq32Y7WrUCYnATBB6dJ6wM8e46Pc,3:qVZxgROTx8GAvXR1XbZ6WAtWzRx3G/yPAtPO/A/fRryXaXR3HQXZKBFAFtYDT6nC:qzxUO2GAv3X96HwzRx3G6QGI/Jr5XAQt,,768:Tr6yYhoXNdu8fCSwSlaR/AKzNJj/Io4TS:Tr6i8Sl8zbj/Io4TS,1536:unCCwaaVoURYLLoh+GgQscARo94kUA67xYDSh2rNNw5R4776DniKO/JlXTV/D9JO:kCCew4S7kU57xVhWLwjDSXZr9w,48:ImMq1063oeLceQ1hxs5sfh7xQRCg5yuxQuOb3G0kJKwUPx0GqZtVMloVYY5Rk:SIj3qIsfEhuJZkJ+ZqFMyY7,384:EfQPupeckQtQKnTajBDcicCYl7zsRZFI4wgi:EfQPQec3LnTCJ+NVzoZfE,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
98,ACOBAR,Acoustic Technology for observing the interior of the Arctic Ocean,http://acobar.nersc.no/,http://acobar.nersc.no/,http://www.nersc.no/project/acobar,http://www.eusem.com/body/CE/EUproj/CE01.htm,https://www.nersc.no/category/keywords/ocean-observing-system,http://acobar.nersc.no/system/files/Article-ACOBAR-Int_Innov-2009.pdf,https://darchive.mblwhoilibrary.org/bitstream/handle/1912/7712/4449-10770-1-PB.pdf?sequence=1&isAllowed=y,http://www.researchgate.net/publication/228902857_Arctic_Regional_Ocean_Observing_System_%28Arctic_ROOS%29,http://www.oceanobs09.net/proceedings/ac/FCXNL-09A02-1767324-1-ac4c15.pdf,http://www.perseus-net.eu/en/database_projects/index.html?load=2,http://www.perseus-net.eu/en/database_projects/index.html,384:d9aH4yZKCW70Z+1MbN2oyMz04icVz1vTIM81wEi6Jm9E:d9aH490ZGwN2zshp0R1wj6Jm9E,384:d9aH4yZKCW70Z+1MbN2oyMz04icVz1vTIM81wEi6Jm9E:d9aH490ZGwN2zshp0R1wj6Jm9E,384:27H04s6h00CD5ZF9hPHc9024ms6Z1IkzFxMkMwxzgeMAWRj7AO3m2fMUFo3dFLdV:SHPs6wF/890oZ1Ikzfhzz02q9FXVih,,384:2MH04s6h00CD5ZFLhPY1l024uJCI2fUUFQ36uAMIwEh:RHPs6wFxY1l0MqlFHzBh,3072:gDCadtmbe5XoK/G9fEigKeQcsGVNGLlpllX6BkrJP2xTJH0F9fGK8H4kXprX/oM:subAbG9szIGXGBchH+GK8HxAM,98304:bqPR6glVc9CTa3VRrhRETJos1Oh6dMDUYw7:6R1vKwKVLRs2s1OmMjy,,49152:UpCUYUN8qdvEpMbIKQqpl7dLzJxmEmiucNUIKD9H3ctv:UpTTdvagIwFVu4UIKD9HO,768:S2ZY2/VQ5hmaocGmOJXjCR60sxL/PvnWy3cK1hwIVd:SVyxcGmOJXjCRHSLHvneK1hwI3,768:S2ZY2/VQ5hmaocGmOJXjCR60sxL/PvnWy3cK1hwIWLvBqJhJ1lCrhd:SVyxcGmOJXjCRHSLHvneK1hwIoqJhLl0,100.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0
99,HELIOS,High Pressure Electronically controlled gas injection for marine two stroke diesel engines,http://helios-fp7.eu/,http://helios-fp7.eu/,https://www.linkedin.com/in/svend-stensig-eskildsen-0a711919,http://worldindustrialreporter.com/european-companies-combine-efforts-on-gas-fuelled-two-stroke-helios-project/,http://helios-fp7.eu/about-helios/,http://www.transport-research.info/project/development-new-ship-engine-generation,https://www.linkedin.com/in/adinatuner,http://www.motorship.com/news101/comment-and-analysis/conferences/european-companies-combine-efforts-on-gas-fuelled-two-stroke-project,https://se.linkedin.com/in/andersandreasen,http://tefles.eu/?page_id=11,http://www.technokontrol.com/en/industries/maritime.php,192:Tembhv0LPEuyp1HM9TDRymSz+RuvoGi3xp0uqqhk2tF3gH:Ki0Lcuyp1HM9TDRnSz+RpGSI2VgH,192:Tembhv0LPEuyp1HM9TDRymSz+RuvoGi3xp0uqqhk2tF3gH:Ki0Lcuyp1HM9TDRnSz+RpGSI2VgH,,,192:TembhQi0LPEuyp1HM9TDRym8F+RHvUmkV3cY/XYXkU2Z7+ifitak2p:K7zLcuyp1HM9TDRn8F+RsmkVcYQC7+EL,384:WoqJrriGoZJI6hnRP4+1SGmcie6A15mx4wlFmQjl3oH2R:WtriGoZJrB4+1SGmc/z5klcQR4c,,768:Om8XqBPSS34UqZ1a2bcwEKqUDYlyPZdPbucJKPwta/unWCngtxt6i:Om8XqdL34U0pkn8n80exB,,384:+JOpKVqrLD5ICNrRn0vP9EfiFNqNkl3bXhCxm/EuK:+08UrLD5ICNrRnUP9j6mLRC8/Ej,768:pGcvYklAPR1qRWZEhfDcZj+VhuoTTTyrSwh7F1th5g884LtI3GUZRA6SShej:pGcvYkelMzurvdjfL+A6bej,100.0,,,58.0,0.0,,0.0,,0.0,0.0
100,ZF-CANCER,Developing high thoughput bioassays for human cancers in zebrafish,http://www.science.leidenuniv.nl/index.php/ibl/mcb/research_themes/zf_cancer,,,,,,,,,,,192:NnhiYyROSs1YuZLXLgMWhJs9oy6K9NwKqTfz+oUoXfMNThaYbV:PyxiYulLgMWhe974XUoXfMnbV,,,,,,,,,,,,,,,,,,,,
101,IDEAS,Integrating and Developing European Asian Studies,http://www.ideasconsortium.eu/,http://www.efeo.fr/base.php?code=400,http://www.efeo.fr/print.php?code=400,http://www.soas.ac.uk/cepes/research/,http://www.cs-online.org/detail.php?id=521,http://ideasconsortium.eu/,http://www.ecafconsortium.com/news.php?y=2010,http://www.ecafconsortium.com/news.php?y=2012,https://careercenter.umich.edu/article/russian-east-european-and-eurasian-studies,https://ideas.repec.org/s/esc/wpaper.html,https://en.wikipedia.org/wiki/European_integration,96:l0tWKLKtBXH/hze7bLq0jyDdSeLC8418A/hzsZO:lkWJvhze7LeDIe2P/hoI,384:2KLtz0QXV3DrSbQfcct92JHKH7urpNAkc2zk8s9kYpOm5TFvgSxuyFvjzzrbPH07:2KL2cYeQm7ZbXzrbH6k54mxrREsDmLws,384:IKLISz0QXV3DrSbQfcceb92JHKH7urpNAkc2zkns9kYpOm5TFvgSxuSmFSwE4Q4o:IKLwcee/Qm7ZVmxrREsDmLws,192:9YcKfhneUkx8Xu4vXKvrdpZpG95g2AfGw8+SEdxn299lN:foh8x8Xu4MCAfGESEdxn29fN,192:OdwHWkQiHZtXnlXT/23SCGFuHwGNcHfPEcEfAyPaL+SLSO2P0:WwHWXiHZtXpWSCyuHwKcHtqqoO2P0,96:l0tWKLKtBXH/hze7bLq0jyDdSeLC8418A/hzsZO:lkWJvhze7LeDIe2P/hoI,192:8HdWdR90qRtrfE9WU4IZMTZXe7ulo/b8xdWgM2iBaYC:30olcIIZyXeuoy9MHVC,192:8HdWdR90qRtrfE9WU4IcVhfQCJ/xr+r9XsS8x8gM2iBaYC:30olcIIGhfTRxr29XstMHVC,768:tXc6yBJqT+4oEzttU0VPWXS2Hf7a/sAd8jW2rV6Pi33+X+au46dtrpjMtyke6ytc:tXc6yBJqT+4oEzttU0VPWXS2WTd8a2r4,384:KlJohZ5Qfg45q2fERW9W4bU+6Bl6tnCInt0BrfctiYSHvbdz0a4uZ3U65Dni1sew:KMax5qRR1VlrsIrktinHvbdXioAi00/,3072:Txt12PXQSk4RsMXVc+DtFJZkyXcNdKEV9Q5ww2wmVNFCALZOow+tcUorrkLdTORO:f12PXQSk4RsMXVZFSYiqtrkLdTyVeGY7,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
