acronym,title,projectUrl,foundProjectUrl1,foundProjectUrl2,foundProjectUrl3,foundProjectUrl4,foundProjectUrl5,foundProjectUrl6,foundProjectUrl7,foundProjectUrl8,foundProjectUrl9,foundProjectUrl10,projectUrlHash,foundProjectUrl1Hash,foundProjectUrl2Hash,foundProjectUrl3Hash,foundProjectUrl4Hash,foundProjectUrl5Hash,foundProjectUrl6Hash,foundProjectUrl7Hash,foundProjectUrl8Hash,foundProjectUrl9Hash,foundProjectUrl10Hash,MatchScore1,MatchScore2,MatchScore3,MatchScore4,MatchScore5,MatchScore6,MatchScore7,MatchScore8,MatchScore9,MatchScore10
90,HIVOCOMP,Advanced materials enabling HIgh VOlume road transport applications of lightweight structural COMPosite parts,http://www.hivocomp.eu/,http://www.hivocomp.eu/,http://infoscience.epfl.ch/record/199026,http://www.2020-horizon.com/HIVOCOMP-Advanced-materials-enabling-HIgh-VOlume-road-transport-applications-of-lightweight-structural-COMPosite-parts(HIVOCOMP)-s4701.html,http://www.mtm.kuleuven.be/Onderzoek/Composites/projects/HIVOCOMP_project,http://hivocomp.eu/blog/sampe-journal-paper/,http://www.compositesworld.com/news/european-rd-project-targets-carbon-fiber-for-high-volume-automotive,http://www.materialstoday.com/composite-applications/news/europes-hivocomp-project-to-develop-carbon/,http://www.supplierbusiness.com/news/14112/hivocomp-to-develop-two-cfrp-systems-for-automotive-applications,http://www.greencarcongress.com/2011/07/hivocomp-20110721.html,https://www.linkedin.com/in/harilaos,96:M4HmaLiuthU871vUX4XY2jnTCL58JBaHK8Vgyo82HkK0aVvAwXiPaRJVtFKc18ak:P7JUoWrgTvTI6N18ao5,96:M4HmaLiuthU871vUX4XY2jnTCL58JBaHK8Vgyo82HkK0aVvAwXiPaRJVtFKc18ak:P7JUoWrgTvTI6N18ao5,384:p8lY3zTsTIiOAFpSpXNFfLrN0XodnAj/0ud:p1WhxoFfLrN0XodAj/0S,192:3OBmDYRlpGwcv7Oo0Zg9+Xrwtrgs/xXZEy0Ie:DDYRnov79T+ECs/xXKyo,768:xaG9LRkfkuCIzYcZyZE1QciXhDGYW0RO0lBzR5UEKWUQw:xaG9LRkAIUUP0RdR5UEKWUQw,96:MkmaLkurhU8h1AfUlMVd1CB58JBMoCaSRPXC+kVrcERnWgAG7JDIRvbCjGvHE8fe:xhs1CX3kVrcEnJDIt/kl4X18auLNsO5,768:C8TLX9j1FVOLiBd7O0SSte+XpXZpp6fb6OOTOr9nhNA4andzmYo48dxewmIHZ8Y9:C8vX9DVOLiP75te+ZXZpp6fb6OOTOr9j,768:14D/9cZecDu/TcWXeqVbyZO0DxqF4c+2M2qheRDkKfjVLFh5Et60UWH7AfYt4E:ib9cihiOF4DbWLFht0UWH7AfW4E,768:Ipaoc2iUsVPq7iLiPC0URRmPnmXCwZ+OoFqudwZmHa:IqQmLkCfOUHudw3,768:Sx7wEUTO0kqER5tAROq8UXA6EpiiH3LnRLa4:SWEUTlxA6DiH7nRLn,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
91,NEUGENE,Advanced gene therapy tools for treatment of CNS specific disorders,http://www.neugene.eu/,http://ec.europa.eu/research/health/biotechnology/new-therapies/projects-fp7-gt_en.html,http://www.eusem.com/body/CS/EUproj-genmod/NEUGENE.htm,http://onlinelibrary.wiley.com/doi/10.1002/jgm.2779/full,http://www.genetherapynet.com/research-institutes.html,http://www.2020-horizon.com/OXFORD-BIOMEDICA-(UK)-LIMITED-p21354g1.html,http://www.persist-project.eu/related-eu-projects,http://www.esgct.eu/home/CVyanez.pdf,http://www.genetherapynet.com/research-institutes/317-european-union-fp7-integrated-projects.html,http://www.supersist-project.eu/related-eu-projects,http://www.neugene.eu/Background/background.html,24:Jc7bsqDTK9DTKdlanTDTKxjeZInMUrt7Gnu6WaqOhInmEuInmfV:qcyZesX6EX6V,192:/ueZnqmOtBYtGALWtLti48sdm4Dov5JIoJlzct0iOZ/XymBRy+R:GRmOtBYtGALWtLti48spUXIOlzctIy+P,,3072:L8ni3WQS4+N3COqfWXh9XvoquaTBzgoemUZCJ:LEiI4+N3COqfWXh9XvoquaTBwmUZCJ,768:qRQaj2RFB7S2ZbNDBrZU1H++puS44NSLhF+mPIgEwkc2S7f0CH:QGdENSL3OTDe,96:xmW5NKLBO7F1MWSRw6bYGrcvzDzSEkcTa1JXVl1MXuKEy5ZokksLoRtcfHQ:RnvYRlUGjV1Xl1MXZEy0Iw,,3072:Skjl0BLpUeKwRAl9giQ2kBMpoNcHwhm069ETjE3R5E8:SW0BLpUeKwRAlOdBfz83R5E8,384:2PddKD40e24aj2RFB7S0HZbNDoLwOHwKLmEwaL+jXUchQJW//R7cOz0CH:2DEQaj2RFB7S2ZbNDorZLwkc2+7f0CH,384:noykgcjHHNIU8PghV6eX7HO2qQWaUgwx/z:vkgcjHbrnV+L,24:Jc7WsqDTK9DTKdwQLnTDTKxEZInMUrNJxkGnu6WaqODInmAuInmfV:qhBoeJA6EYV,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,82.0
92,INTRICATE,Infectious triggers of chronic autoimmunity,http://www.intricate.eu/,http://www.intricate.eu/,http://ec.europa.eu/research/health/medical-research/severe-chronic-diseases/projects/intricate_en.html,http://www.euussciencetechnology.eu/content/infectious-triggers-chronic-autoimmunity,http://www.hycultbiotech.com/media/wysiwyg/Pages/INTRICATE.pdf,http://www.dmoz.org/Health/Conditions_and_Diseases/Immune_Disorders/Auto-Immune/,http://ec.europa.eu/research/health/medical-research/severe-chronic-diseases/l_coor_en.htm,http://onlinelibrary.wiley.com/doi/10.1111/1469-0691.12030/full,http://www.rug.nl/umcg/research/projects?lang=en,http://www.sciencedirect.com/science/article/pii/S1198743X14631980,http://www.futuremedicine.com/doi/pdf/10.2217/17460816.2.3.321,384:v2fH26epzXZxCY2O1ILFOpGYSM3yBgtlmhh+sw0QjcbIvT/Nx+0Fg8G:oAHkgShdwlcbIr/NM0FXG,384:v2fH26epzXZxCY2O1ILFOpGYSM3yBgtlmhh+sw0QjcbIvT/Nx+0Fg8G:oAHkgShdwlcbIr/NM0FXG,192:Uv6fyYEhLfuYJYwOvQIoZQzCP+TBDVSJDgRhLp+D:UyfyYYLfuYJYdvQIAQzCPcBDVS9gwD,768:U/ahML9vCDtbTPsoQRNltrH/Bn3GS1neKUL:U/ahML9vCDtbTPsoeNltrxWS1vUL,768:l4NPxC3NXib4FJJrzR33yi8CVK/nJg4GHhONHrAWugtriaeB9EHtAHssV5pTTPF5:6hE3ZJJHR3n8OGJPGHhj7Cria5tAHnpL,768:ENZubQHjAXrdtUgVbKq0iGtbTDyWGVgOLqXLVDksz/NX8qeD:MEujAXWA3CXuD,384:rXfyYY6EutJtp7QIAlzUPrFsfYa7mqr1DHoOppOck9D:DfyYY6EutJtp41UPwtmT3cID,768:+RMUFE96QVdUKslOyFXXSwHcz2fzzh+BV0JYIXd0ZLfuVbeDgkDS6QJsTIVmbOQp:Ee2W0YfkbNkOQTIL2dbA+phnWCcOdSm,768:pdrA3MukwcTq9A6vi1OvXxyUxa76IlIOMKYUvBxybmEmVq7AcqAmSPuGpEG9v3wt:pdrAHPlZNwzR,,48:ImMqykyN/156QKP9q7UcyqB6pQpstI8HEohqchXkM29QUfff8sCr:S7NtURP90w0roYGXt29/fX8pr,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
93,EUROCANPLATFORM,A European Platform for Translational Cancer Research,http://eurocanplatform.eu/,http://eurocanplatform.eu/,https://kiedit.ki.se/en/onkpat/eurocanplatform-a-european-platform-for-translational-cancer-research,http://ec.europa.eu/research/health/medical-research/cancer/fp7-projects/eurocanplatform_en.html,https://www.eortc.be/services/doc/EUprojects/EurocanPlatform.html,http://ec.europa.eu/research/index.cfm?pg=newsalert&year=2011&na=na-040211,http://eurocanplatform.eu/resources.php,http://ecancer.org/conference/101-emcc-2011/video/1139/eurocanplatform---building-a-platform-for-translational-research.php,http://ecancer.org/news/5702-eurocanplatform-translational-cancer-research-summer-course--portugal--october-20-24--2014.php,http://www.eortc.org/sites/default/files/FP7%20EurocanPlatform.pdf,http://www.siope.eu/2014/07/23/eurocanplatform-course-translational-cancer-research-application-deadline-4th-august-2014/,96:n/gX5cdmXrbuk3oIwtyZEpKfsH4xsHPC/zR3pmUaDcfvtqMIw54fCLqbocGu46ey:/ucdmXPuk/wibw,96:n/gX5cdmXrbuk3oIwtyZEpKfsH4xsHPC/zR3pmUaDcfvtqMIw54fCLqbocGu46ey:/ucdmXPuk/wibw,384:CRm42i9mOtQR2WEuzyKo6JmJprhRoM7eS9+Hg9n7VnLd:CRm4n9miQR2WECyKo6JmNeDHgtRLd,192:StfyY+hLfuYJYwO3IoZQzCP+6Djjq2QfB/2Mf+D:MfyYyLfuYJYd3IAQzCPrDjjq2QIxD,96:SwU2JmOEYptZp3IcsGYtl3w+ntnlx7IqXvSmRApLgaNGapDmNq3/5lGaxda9Jh:SwUumep4FvAOllx7b9RAR/b3Fov,768:6IdEbzcDwHbmfqEzq9Xqz3AvoHSPQbY6/fPhzyu19Gvd:6IdEbzcDwHbfEzq9az3EySPk/fPhzyuG,384:sh0XPu7O5QYBUG7G5DcJFxnDFtn9dqBuvAzHEOw:1XPc8X7RN,768:5aOTTWEsRQDMFfVSB82knSJ+QGZ5d2InYSP7ko3abmE+0Ub0Nh0pPyoh+SRl/093:51f/E/hQNgPyoBGd50QR,768:rJTTHV9RQqrnxM3elnrJDudp6eFDrg6OkXa7AQR:rJfCPpP1akK0QR,3072:XtPQ0mDZAhMfQ6WhNOSNSxfvBcYwcpUNz7SAmRmXqriXwBacEwwSwhTy56gk:XmbASf1WhsSQfvSUpUNKRaquABa6EH,384:SOSwY3FuoxPFDRfzuJvNuboAx/mVKR4IE3XyzoS4pbhkrYcnHr:CFuYPFDRfzzboieIE3Xel4ptkrYcnHr,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,NAFISPACK,Natural Antimicrobials For Innovative and Safe Packaging,http://www.nafispack.com/,http://nafispack.com/,http://www.ttz-bremerhaven.de/en/research/food/research-projects/900-nafispack.html,http://www.ipfn.ie/news/2011/10/21/nafispack-natural-antimicrobials-for-innovative-an/,http://www.ecoweb.info/983_1824_natural-antimicrobials-innovative-safe-packaging,http://www.nafispack.com/files/download_1280314673.pdf,http://www.ttz-bremerhaven.de/de/presse/termine/648-nafispack-closing-conference.html,http://www.itene.com/en/open-dissemination-projects/i/264/56/nafispack,http://www.mdpi.com/2079-6412/6/1/6/pdf,http://www.danisco.com/about-dupont/global-food-challenges/food-protection/scientific-network/,http://intranet.itene.com/Comunicacion/eupc/Projects/NAFISPACK.pdf,192:7WVeW9M3HoCuc6RDw3t842q+h6EHYM3Gqhbw/G4c6MnjCi:7IG3oHRsdr2q+hPYM3GqMGZDnjCi,192:7WVeW9M3HoCuc6RDw3t842q+h6EHYM3Gqhbw/G4c6MnjCi:7IG3oHRsdr2q+hPYM3GqMGZDnjCi,384:aSwI+G5eu8jzzvxbBfbBibBhbBpgHToGbAVPyGbVNFyLNaxpTzu:a7G5ePvDdMP/bRZx9u,192:TD/2PozQ5CzPMITWcSodQtoUL7rEqJ/zSMr/4H0fCaYt:T72PgQ4IodQtow1pp/4HBt,,,768:a3G5ePktNI5+R4tenpdNO//T7uAKfhgecfGu4poGbWE1EPfXJcT:a3G5ePWNYZMdNO//T7uAKfhgeceu4pU4,384:+0uQ14W9WfoRZENCo932BXUAa4ULeTYTc4HrpNVf0E3RxaAj:+0uQ14WQfaaNn9GJUbEYY23Vf9F,12288:OnHf4L98TmL6RZBZN7o5xz7eXyDu6hx556XIKNb5t7m:e4Z8TF7oLzvC6N8XVz7m,384:NeBgtMCbzw0NTOpW7O16a2++vwq9v4FywrXtlfAVzqIt4aeNUnR:NemtMCbzw0NTOpWS16fnvwq9v4Fhdlf+,24576:QJXyagkG/nddscLX+xFd3MejDdhzNVQ1P4t4Zra+sMR1D3khckN2+Zzdp5:QRyag53ux/3ZjDvzNVcP4aZVsMR1DccE,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
95,SELECT-AND-ACT,The role of striatum in selection of behaviour and motor learning neuronal code microcircuits and modelling,http://www.neuro.ki.se/selact/site/,http://ec.europa.eu/research/health/medical-research/brain-research/projects/select-and-act_en.html,http://www.neuro.ki.se/selact/site/index.html,http://ec.europa.eu/research/health/medical-research/brain-research/projectsfp7_en.html,http://www.dopaminet.eu/page.php?26,http://www.ist-world.org/ProjectDetails.aspx?ProjectId=01c16ba81db34d80a907df9639fb5b9c,http://eeas.europa.eu/delegations/israel/documents/eu_israel/list_of_projects_7th_rtd_framework_programme_en.xls,http://www.eeas.europa.eu/delegations/israel/documents/eu_israel/fp7_projects.xls,http://www.iessolutions.eu/newsletter-18-06-2010/,http://salute.agi.it/primapagina/notizie/cervello-i-circuiti-dell39apprendimento-abituale,http://www.molecularlab.it/news/view.asp?n=6859,96:1AlhjNo4byJXPrqCyrn8d7lyJmBqYn+48pA1SXb:STZlyJXqmlyVUFO,192:bCnfyYzyfuYJYwO+uuIoZQzCP+cDtql6BD6OyZ+D:sfyYzyfuYJYdUIAQzCPrDtqla6ObD,96:1AlhjNo4byJXPrqCyrn8d7lyJmBqYn+48pA1SXb:STZlyJXqmlyVUFO,384:tfyYQ4EutJtGGIAlzUPcsUybEiTjGNCVO8D:tfyYQ4EutJtGW1UPcyjTjGNCVtD,768:LoDNAqJU7hRSjOmARLq5DV5tNiKsiK/QncKfA1DuN/34/uImB1iIAFYJkz9/iMzn:kDNANPDr7ixw,1536:TBzE073EU8SNG5gZBo5eU7oQdY6VgLMvWGehUlnRZvWvkIUbvWtv6pREv47eUpck:TGCJs53FK2/,3072:dzYbAqeqzrT5BBb3mMQx2T8sWwMNvvwJkN9mbPWiKxqL8ZtMAPOGdhMi:dqAKb9NTvIqL22IO3i,3072:lU++FhjiDy05IclaTGUJykUMOhUA9oVMf7TYyOpl4bUTZ:lV/5Icg1o8VjNzZ,,768:SbfRuJq6PVYFlEJHFsinFSPe29W3OLoPKP:SbfRuJq6PVSlEJlHkPe29WsD,768:33jbesQHBr6ukTlhVde3GAcco4TIWfPWl0xm:33jbesSr6LlhVzADoufPWl0M,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
96,OPTISTEM,Optimization of stem cell therapy for clinical trials of degenerative skin and muscle diseases,http://www.optistem.org/,http://www.optistem.org/our-research/clinical-applications,http://www.optistem.org/our-research,http://www.unil.ch/euresearch/fr/home/menuguid/projets-unil-fp7/cooperation/optistem.html,http://first.aster.it/_aster_/viewNews?ID=20087,http://www.horizonhealth.eu/project/optimization-stem-cell-therapy-degenerative-epithelial-and-muscle-diseases/214,http://www.nejm.org/doi/full/10.1056/NEJMoa0905955,http://slideplayer.com/slide/6865114/,http://www.research.ed.ac.uk/portal/en/persons/clare-blackburn(107c8d62-20d1-471b-b9d4-871d3e9dd200)/projects.html,http://www.ema.europa.eu/docs/en_GB/document_library/Presentation/2010/05/WC500090649.pdf,http://www.helmholtz-hzi.de/en/research/research_projects/view/projekt/projekt/optistem/,192:ecVHycah440oRxxm1bCd9Z4swUTMuXlOfG0FCRCJCrO2xRY:e4HCh440oFm1bCB4nUQuSBJCHxRY,384:e0w5iHCh440oFm1bCJgPUKc3318egfjAPY9I50kfHtXMxRY:G5iHW0oPyEPyI9NMxRY,192:eGrOXjFgKPVmVHycah440oRxxm1bCdxZGEJ34ES0fXLpgPZgTEWIzQvW+LTASsRr:eG0IHCh440oFm1bCNGO34ETf7QpQzLTO,384:ZRx5OZvuuOLjwxAtJ189KNoFBIWLX9bOoXBgALnGb:mZvuJHwx21EKUz9bXLGb,384:QV6pwu/MPoyVEkYxtTY37PQDVcyj1zLyUdauJysS7ycqz9:G6pwHPoKYxtTY37+Vcyj1zLvaUS+39,768:JY6hydmGetSCoRN1+eMdzOZCT0yDHf9BHvI7ur68oGWV/El4W+d2K:JY6hydmGetSCmN1+eMdzOZCT0yD/LPIl,48:ImvmUm0eMeG+F6Ff9ArSJNR4rv/abRKJ4Kw40Eq/sPQ2J:HeXkfdJf6vCKJ4R40Eq/p2J,768:BTLWAZBrQzf5f7/BuATmG6ymLurbygiXoaKiQcy10MFgXnnH5NbM2e8:BT6AZBMzf5f7/Buk10MFi5NbM2F,384:/lOWACeyL4I04/eyi5sSd464hzo44X+zXQWqWyW/WbWRWFWehWF0WMWTeuO3QW:dRSXPWqWyW/WbWRWFWehWF0WMWTeB,6144:oqERzV3BXyy+/hOA1xApidpsLAKa6Dz+fcxKW2advcgS0:hERzV1Ivm6pcAE1V2qvci,768:0+eY42Xj83De1Znm0Xs8H1y2XmMVKwyt8:0+R42g3ks8H1y26t8,49.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,AEGOS,African European Georesources Observation System,http://www.aegos-project.org/index.php,http://www.aegos-project.org/index.php,http://www.cprm.gov.br/33IGC/1342410.html,http://www.envsec.org/meetings/documents/aegos_d2-1.pdf,http://www.aegos-project.org/Download-document/220-AEGOS-D6.3-Definition-of-curricula-qualifications-and-outline-of-capacity-building-modules.html,http://www.africamuseum.be/project_docs/AEGOS_Presentation_Short_Jan2009.pdf,http://www.seamic.org/aegos_project.php,http://www.sigafrique.net/datawebmaster/doc/FlyerAEGOS_english_french.pdf,http://www.geoscience.org.za/images/stories/AEGOS_Press_Release_MTC-v1.pdf,http://www.lneg.pt/iedt/projectos/236/,http://www.ecoweb.info/297_africaneuropean-georesources-observation-system,192:hmX9Uy2TfrxRxHNJELvu9XuA1bueS5caduIe3sgX5liS/NyOHXuZ6a7:hI9Uy2Tf/JELvu9H1bz4e3sgX5JlzHXu,192:hm9JvJ9Uy2TfrxRxHqueS5caduIe3sgX5liS/NyOHXuZ6a7:hyJ9Uy2Tf0z4e3sgX5JlzHXuZ/,96:3JFFV/uiPfOSHLJbHTw3jiz3VzD9zHNzcczfKOkzTX4hgwEa1fX/XXF+wXW1H87F:3JFj/0SrBhVpP408vH8f6Dozrp2c1,24576:+GpJ1SQU3PNf/ZrLzk0v9SARZhBYLxjmI13:3/S1NnZrvpSARZhaX13,24576:wK80xMftqUdAcZ8YJTMBler5zaIGnKOgqqwXkeV:h8SmqIAvYJTMBoe4ukeV,3072:KTzgPrdPgzdoE2vw7WrmtCYC8AmQB8EB7UkA3dPB6wMPE6ejsH46PWT/qQcmdBl:KXgPJq32Y7WrUCYnATBB6dJ6wM8e46Pc,192:16WTjVNmqOf9jAs/8mLA3aeVg7i9nWK3wgbS377rBMJgbxNsc:OqOaJmLAKe6O99347rBKeNsc,3:qVZxgROTx8GAvXR1XbZ6WAtWzRx3G/yPAtPO/A/fRryXaXR3HQXZKBFAFtYDTQV2:qzxUO2GAv3X96HwzRx3G6QGI/Jr5XAQj,3072:7dyitugiglQNxxb3Sx9dMCBbGYMGu+nfKTldHaxQ2VcsBPGY:RhViglQH9SxHMCgku+yTvHV2est,384:EfQPupeckQtQKnTajBDcicCYl7zsRZFI4wgi:EfQPQec3LnTCJ+NVzoZfE,,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
98,ACOBAR,Acoustic Technology for observing the interior of the Arctic Ocean,http://acobar.nersc.no/,http://acobar.nersc.no/,http://www.nersc.no/project/acobar,http://www.euussciencetechnology.eu/content/acoustic-technology-observing-interior-arctic-ocean,http://www.researchgate.net/profile/Hanne_Sagen/publication/264556170_ACOUSTIC_TECHNOLOGIES_FOR_OBSERVING_THE_INTERIOR_OF_THE_ARCTIC_OCEAN/links/53e744c60cf25d674ea58c69.pdf,http://www.nersc.no/news/workshop-acoustic-marine-observing-systems-arctic-ocean-nansen-center,http://www.researchgate.net/publication/264556170_ACOUSTIC_TECHNOLOGIES_FOR_OBSERVING_THE_INTERIOR_OF_THE_ARCTIC_OCEAN,http://acobar.nersc.no/factsheets,https://darchive.mblwhoilibrary.org/bitstream/handle/1912/7712/4449-10770-1-PB.pdf?sequence=1&isAllowed=y,http://www.aquatecgroup.com/about-us/research-and-development,http://www.marineacoustics.com/pdf/FRAM.pdf,384:d9aH4yZKC270Z+1MbN2oyMz04icVz1vTIM81wEi6Jm9E:d9aH4l0ZGwN2zshp0R1wj6Jm9E,384:d9aH4yZKC270Z+1MbN2oyMz04icVz1vTIM81wEi6Jm9E:d9aH4l0ZGwN2zshp0R1wj6Jm9E,384:2pH04s6h00CD5ZF9hPHc9024ms6Z1IkzFxMkMwxzgeMAWRj7AO3m2fMUFs5d3dFe:AHPs6wF/890oZ1Ikzfhzz02q9Fs5fVih,384:hQahML9vCDtbTPsoQRNltPjHTBnBFhNqgZUl3dFrRYe/GOlVHbLI:hQahML9vCDtbTPsoQRNltrHTBn3xSRYH,49152:CqJoW10ltbWbUnPBJ3CEidn8IXXD/ItHyYh7K5b6u5hwaXq:9YagZJ388IszYb6Qhdq,384:2bH04s6h00CD5ZFLhPfy0d4hfNf2ftUFPO336uAMIwEh:wHPs6wFxfy0UfqyFPO6zBh,3072:qeXfDgCfKAWjEJGNSXS38qvYbowuGjytKdCj5:qe0AW4JGNsqvYbowzOICN,192:z9aIH4yZKJUSbq07+xNaUK7wyhqBk0dvcY:z9aIH4yZKe07+xNaUK7wyhqBk0dp,98304:bqPR6glVc9CTa3VRrhRETJos1Oh6dMDUYw7:6R1vKwKVLRs2s1OmMjy,384:KkAd9jTD7MXIudyuYSwuWiktRhWUMzC5/7eaWScF9Jb+x3SmqQ+OvG4:KdjX7M7ofjwXJb+rqWe4,768:PGX1ttFLtAb6Xl04YRrcciJ67rKt2VJy/6PVUE:PaBFLaqfYRYpw4/0VUE,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,HELIOS,High Pressure Electronically controlled gas injection for marine two stroke diesel engines,http://helios-fp7.eu/,http://helios-fp7.eu/helioswp/wp-content/uploads/2012/06/MAN-DIESEL-AND-TURBO_ME-GI-ENGINES_ISME585.pdf,http://helios-fp7.eu/,http://ec.europa.eu/programmes/horizon2020/en/news/cleaner-natural-gas-engines-ships,https://www.linkedin.com/in/svend-stensig-eskildsen-0a711919,http://worldindustrialreporter.com/european-companies-combine-efforts-on-gas-fuelled-two-stroke-helios-project/,http://www.researchgate.net/publication/260001820_MAN_BW_ME-GI_ENGINES._RECENT_RESEARCH_AND_RESULTS,http://maritimetransportresearch.com/site/projects_theme/2/1,https://www.linkedin.com/in/adinatuner,http://www.maritimetransportresearch.com/site/projects_by_partner/1328,http://www.transport-research.info/project/development-new-ship-engine-generation,192:Tembhv0LPEuyp1HM9TDRymSz+RuvoGi3xp0uqqhk2tF3gH:Ki0Lcuyp1HM9TDRnSz+RpGSI2VgH,24576:Xs4NCMfB+s1IPJVTBOPjYm7u+TRa6ZsFptw:XsaCMfgASpgPjYm7uaa6Zss,192:Tembhv0LPEuyp1HM9TDRymSz+RuvoGi3xp0uqqhk2tF3gH:Ki0Lcuyp1HM9TDRnSz+RpGSI2VgH,768:tRkpi/vSkXwfxB6bVURPSbvjZhvnkhkDI2y/TZ0CjpkFok2KyFxExxxrxgxJbxUJ:tRkpi/vSkXwfxB6bVURPSbvjZhvnkhkV,,,1536:T4s7rflXBg0Zkx820TE7Q4UZZpRB2Q3nEYP+SHXwqS38AS+4kynueL2GMbZTfAHh:Z7pavWA+3B+AXwqS30c8AyG+iJtojb,192:hlBhLb/wi5i5iJiYidi7ici4ifi7kSEubCmEvIsolZ8cRwe9C+LxNa0h5D8DrMsW:nwyAY9O63HOgkSEu2QD1/aD3LZJP0F/F,,192:sgMseO/wn5n5nJnYndn7ncn4nfn7kSEuOCrxyFJllZ5Z8dzoHTecYvBsUG5G+pJe:hw55JYd7c4f7kSEuZIH1WhkO0Rnc,384:WoqJrriGoLJw6hnRPF+1SGmcie6A15m74wlFmQ9K/7KH2R:WtriGoLJTBF+1SGmc/z56lcQ9QKc,0.0,100.0,0.0,,,0.0,0.0,,0.0,0.0
100,ZF-CANCER,Developing high thoughput bioassays for human cancers in zebrafish,http://www.science.leidenuniv.nl/index.php/ibl/mcb/research_themes/zf_cancer,http://ec.europa.eu/research/health/medical-research/cancer/fp7-projects/zf-cancer_en.html,http://ec.europa.eu/research/health/medical-research/cancer/projectsfp7_en.html,,,,,,,,,192:NnhiYyROSs1YuZLXLgMWhJs9oy6K9NwKqTfz+oUoXfMNThaYbV:PyxiYulLgMWhe974XUoXfMnbV,192:+iGfyY+hkfuYJYwOVIoZQzCP+/DjUk7eDLy6hECHUSf+D:+3fyYykfuYJYdVIAQzCPIDjUk7qLy6hY,384:hfyYy2EutJtpzIAlzUP7s62sn9+J/FIPAX67BYOTdSGichamZfUKgIFeyAb:hfyYy2EutJtp/1UPJVn4+/ZT4HEHgI0b,,,,,,,,,0.0,0.0,,,,,,,,
101,IDEAS,Integrating and Developing European Asian Studies,http://www.ideasconsortium.eu/,http://ec.europa.eu/research/social-sciences/projects/462_en.html,http://cordis.europa.eu/result/rcn/56846_en.html,http://www.efeo.fr/base.php?code=400,http://ideasconsortium.eu/,http://www.soas.ac.uk/cepes/research/,http://ideasconsortium.eu/events.php,http://www.ecafconsortium.com/news.php?y=2010,http://www.ecafconsortium.com/news.php?nc=1,http://www.academia.edu/1682880/2010._Lecture_Indo-Tibetan_Lexical_Resource_ITRL_An_Online_Digital_Device_for_Buddhist_Textual_Studies_March_23_._Held_within_the_frame_of_the_First_Seminar_of_the_Integrating_and_Developing_European_Asian_Studies_IDEAS_Work_Package_3_entitled_Asia_in_the_Making_of_Europe_A_digital_Bibliotheca_Asiatica._Ecole_fran%C3%A7aise_d_Extr%C3%AAme-Orient_EFEO_Paris_France,http://www.oxfordscholarship.com/view/10.1093/019829431X.001.0001/acprof-9780198294313-chapter-13,96:l0tWKLKtBXH/hze7bLq0jyDdSeLC8418A/hzsZO:lkWJvhze7LeDIe2P/hoI,192:vDvMEtetgdvowQzrzY17NzwROtsbObl6voLejYBotM2yY09LwaUCR:vbMEtetgRLQzrSpzwRpO8vFgt2G,1536:81i6dTg0sJGrV5CriEb6RTbIyngz4FHQaG/cHA3NlfMAngMYuw94WUR:81i6dx7V5H1XK4kXPfMYpht,384:2KLtz0QXV3DrSbQfcct92JHKH7urpNAkc2zk8s9kYpOm5TFvgSxuSvjzzrbPH0j8:2KL2cYeQm7ZLXzrbH6k5/ZmxrREsDmLB,,192:9YcKfhneUmx8Xu40XKvrdpQpG9fg2AfGwg+Shdxn299l8:fohex8Xu4xzAfGSShdxn29f8,384:U57GKqnOsOaQ1ijyevcJwJ0EOVkVu9/vSBg+CVi0DOa13D4a7U0y+i:UQ9J8HoweV,192:8HdWdR90qRtrfE9WU4IZMTZXe7ulo/b8xdWgM2iBaYC:30olcIIZyXeuoy9MHVC,192:8HdWdR90qRtrfE9WU4Ih4sVh3/WJDw8x8gM2iBaYC:30olcII62h3eRMHVC,1536:tDeNCQ2R9C0ti3sv3pGpyElbO11R13cKpzD5ApfcevtFOahdHPxEv:tZQgMYxpGpHUzJcKQpfC,1536:xbLvWqpo9FV2MXOLPZlJtmY/9528mV52jHN8T:lWVFV2MsPZlJtmU525V52jHO,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
