,acronym,title,projectUrl,foundProjectUrl1,foundProjectUrl2,foundProjectUrl3,foundProjectUrl4,foundProjectUrl5,foundProjectUrl6,foundProjectUrl7,foundProjectUrl8,foundProjectUrl9,foundProjectUrl10,projectUrlHash,foundProjectUrl1Hash,foundProjectUrl2Hash,foundProjectUrl3Hash,foundProjectUrl4Hash,foundProjectUrl5Hash,foundProjectUrl6Hash,foundProjectUrl7Hash,foundProjectUrl8Hash,foundProjectUrl9Hash,foundProjectUrl10Hash,MatchScore1,MatchScore2,MatchScore3,MatchScore4,MatchScore5,MatchScore6,MatchScore7,MatchScore8,MatchScore9,MatchScore10
45,TENLAW,Tenancy Law and Housing Policy in Multi level Europe,http://www.tenlaw.uni-bremen.de/,http://www.tenlaw.uni-bremen.de/,http://cordis.europa.eu/project/rcn/102183_en.html,http://cordis.europa.eu/result/rcn/149485_en.html,http://eprints.soton.ac.uk/364134/1/TENLAW%20Scotland%203%202%20National%20Report.pdf,http://eprints.soton.ac.uk/364128/1/TENLAW%20Scotland%203%201%20Brochure.pdf,http://www.uirs.si/Portals/intranet/dogodki/150504_UI_lecture_eng_Marta%20Santos%20Silva.pdf,http://www.researchgate.net/publication/272886297_TENLAW_Tenancy_law_and_housing_policy_in_multi-level_Europenational_report_for_Slovakia,http://www.law.lu.se/webuk.nsf/menuItem.xsp#!ID33EFB9D865DE2CC5C1257EA4004445CE,http://findresearcher.sdu.dk/portal/en/publications/tenlaw-tenancy-law-and-housing-policy-in-multilevel-europe--national-report-for-denmark(f15c5b9d-638a-4b0c-af9d-bac9688a7ff1).html,http://repository.tudelft.nl/view/ir/uuid%3A17f84000-da9c-4e7d-b6d3-14e015c1a8e1/,96:GfkCLQaPkITgo30+yD9gW8CZkDkm82GlSgMp7CYIPPDl9/:GfRLj8I87/vZfSgq70R9,96:GfkCLQaPkITgo30+yD9gW8CZkDkm82GlSgMp7CYIPPDl9/:GfRLj8I87/vZfSgq70R9,768:9dl1i6dzRq70GF7k7/4n7773N96KpVLzR1YD987R:V1i6dzg0sUGn5gWR,768:9dq1i6dSRq70GF7p7/4n7GPhR0EN+ioRMRZQqL8ZjMm7G7R:a1i6dSg0sVGGpelioRMRZQXyR,49152:pC2JIoqaOSe5zs9qKHZwbL6+kwJyRKlPkEZTh:dIzaODxsvEmGxkEb,6144:MRtnbAFM0ilgEhvi0kfTAyZDLnV5NQeTOy:MR6S0UhpkfZZHnV5Nwy,6144:iD2G6ymAUn8+bcZUORhGK4Vn4ODLO4IpbppPTlPrTJPcCt+H5RdTn82DnDzj:iwAUnHbcZdREn4oLVIpbvdTbYHlbnD3,6144:WQWWW9+1Ll/bXvSKf/bKXxh646Q50dI1gypKdWQdZV:WD+zbSobq+4uqpKdWKX,384:Du4BRG6wYip1HpyNCAka9sNKik3asfQ8ICq2E3KVY3YkDVh64MNzyMZFOLI:Du4BRG/Yip1HpyNCAka9sNKik3asfZ40,384:r24Jznnry2Npne9ehCMS5muSPNGEN/E6cJjRcS3ZxlB:bnnrnNpne9kSQuSPNGENyuSDlB,192:oq+A51kbquzr4zd4sFEVSC3ZAHQGiLy0mn9fBvGt8Y6kanUIb1a98U705:L+9bquzRVwbJ5kanUIbuk,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,THRIVE-RITE,Natural Compounds to enhance Productivity Quality and Health in Intensive Farming Systems,http://www.thriverite.eu/,http://cordis.europa.eu/project/rcn/104395_en.html,http://cordis.europa.eu/result/rcn/164221_en.html,http://www.intertradeireland.com/researchandpublications/research-connections/projects/thrive-rite/name-22967-en.php,http://www.thriverite.eu/news,https://uk.linkedin.com/in/michael-welsh-42907959,http://www.intertradeireland.com/researchandpublications/research-connections/,https://en.wikipedia.org/wiki/Fertilizer,http://www.sciencedirect.com/science/article/pii/S0378377409003163,https://en.wikipedia.org/wiki/Organic_farming,http://www.agnet.org/library.php?func=view&id=20110722114739,192:SIqSJe/G9zelJT49fLiTHGc0NV8CWh8biazeH1VlnGly:SIqzoe7VTHho8Cy+tzeVXG4,768:9dY1i6dwRq70GF777/4n7W0hGypYPReeNMfKpjuce77R:I1i6dwg0sPGWewRqR,1536:z1i6d0g0s4GPQ++YnBmHPZog5PUrTiKN2tWxfFLWj0/QR:z1i6d0Am58rlfFy9,768:Z99zv8a3OslwAra7BRAa8r7zjcY92hQX7v2p2yPlzjaUez5ILva:ZH7XcY9AfPjpezSLva,384:LLeR404TF+CC4mRfQQqKUVoFB8mpP/vI49Gr:Q4TFTm5qKUaFB8mN/LA,,3072:Zb6cY9AQw85H4kvdTB4y16wi3NyzpBZbdg8/wBMOcoyxCkcbkV2r4xDXPxdHOL0q:Z+cY9AQaTQMW+PQj41UW7hHZHB,3072:4x+xersL1WP6xnweuGJFC6FSJOFGMW1WminIKkLtkKRi/7Pm3dhGSenS51kIrqGw:nxeCOrMGMhnIKkuKRiDt,,3072:ZkGh2AEEM3iCUZqRt6bw91nJ04VbYiJqpPD7etC7fdn76fwCX30xatmeDfA/TteO:Dh+l8b2J04JYiJkms1T,1536:mEIrlwPBRMH20n6OAiYFEKLNI8zzMqG8wE455S/e:5PJRMH20n9Ai2i3VE455SW,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
47,ISA-PACK,A Flexible Sustainable Active and Intelligent Packaging Technology Platform Enabling Enhanced Shelf Life Quality and Safety of Fresh Food Produce,http://www.isapack.eu/,http://cordis.europa.eu/project/rcn/101665_en.html,http://www.sciencedirect.com/science/article/pii/S092422441400137X,http://www.eclipseproject.eu/upload/secciones-publicas/biopac-octubre12_original.pdf,http://www.frameworkinnovation.com/experience/,http://www.nanospain.org/MemberDescription.php?member=265,http://www.researchranking.org/index.php?action=partner&p=dItH,http://www.slideshare.net/devansh1221/innovation-in-packaging-27123616,http://www.slideshare.net/safaraz/pera-technology-case-study-and-testimonials,http://onlinelibrary.wiley.com/doi/10.1111/1541-4337.12174/full,http://www.sciencedirect.com/science/article/pii/B9780444525123000632,96:SlV9KWXRSWYOwPkKkYBok1HTkZtkmnWVMLwpHwGTZn+n+ZIsQ8la8r9:SlPfX6b8TYT1HQID8w6aaK,768:9ds1i6dCRq70GF7l7/4n71Wrn7owiOv0kEZw7R:81i6dCg0sxGrWR,,24576:ZOpf8oGUUKVnUKMHI7RoVzzIPV5hLeTAKRp9rhlNwWsT7M:wmoGUTMHa2IPXRI9rRwlfM,384:tMPQ9/qC7HmFGw14bO6z6yKzK9R9qexxzaHdWzW/jfQ:ePcSSKGwG66z6ykNe7zaHdWzW/jfQ,192:WlOoJM3NrH6Q8uhZDYeFIRtd+7RGFhsD7/v7kd:N8MJH6Q8uXceWRQRUhsD7bS,768:9Aa6vcrf0t7CFd0kAHKGXCb2XWm8qyULxl:Wvsf0JCFqfHKuCbq,6144:zHq3SBu0m6K88STtzqKcKTXP5/5G5b7Xl/g2:zpB+8Nf5/5G5bJ/g2,6144:bxb/SiYtR/LakYjKDwtysDFU85M5e5C7X8aa2:bMiYKkYOUws+85M5e5CQaa2,6144:nzxh398ilzk9cCEeuW8LAwL/v75u3LYdaqZtwy2JOPQlBw4UrXHtONYqylxsJKE7:nzxh398ilzk9cCEeuW8LAwL/j5u3LYdQ,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
48,BIOSONIC,Novel Mobile Sonification Process for Local Valorisation of Lignocellulosic Forest Materials to produce Valuable Chemicals,http://www.biosonic-fp7.eu/,http://cordis.europa.eu/project/rcn/106485_en.html,http://www.cepf-eu.org/vedl/biosonic%20leaflet%20v10(1).pdf,http://publications.rwth-aachen.de/record/205485,https://hr.linkedin.com/in/ernest-vlacic-0a97831,http://www.cepf-eu.org/artikkel.cfm?ID_art=547,https://www.linkedin.com/in/darren-bates-8588287,https://www.linkedin.com/in/john-blamey-44b73961,http://www.biosonic-fp7.eu/assets/Uploads/PDFs/BioSonic-Deliverable-9.1-Press-Release.pdf,https://uk.linkedin.com/in/dr-radu-rautiu-fcmi-7540846,http://acronyms.thefreedictionary.com/LCBR,192:6uwGetCDUDcRpV67HiQE1KCvq9/BWmhyz4:6uwGetkZbV6biQErvq9/Ez4,768:9dJ1i6d9Rq70GF7a7/4n7EQHfABMNVY7R:51i6d9g0sKGL97IR,12288:mIxnMsJpthWQjGhKedQZ4oWNr6de7Md9kubZVz:mIxnnpthahK1jWRMe709kubPz,192:Utoz05u3xVBCKimUpVBLzfWKd7cz8aJFhgSYsS6a9Rss8Im2pQk:T3TBCKCnf7NaNgV9rR,,192:3sUWCcw++MPc8rFQxg9p+0dvk7vHJxtqb6sOO4pw0QOFifeBvpxsmqZNo8rtDgph:39KlOvwGce/mZuSLjvAEicE,,,12288:TAxWhBwErwy5r9ftImI3dlemOPV5hun7VpPjRfEorP3d62OQQILAI2wd4g61mVBn:mABwHy5rbpmdllOPPhunvZEoT3dHOi4w,,768:1c4Ay4p0WFqTehuKy8K2iJwOxf9xOagB5tzvnu:1c/y4p0WFqTehuJF2iJBxf9M1B5tzvnu,0.0,0.0,0.0,,0.0,,,0.0,,0.0
49,IPPA,Implementing Public Participation Approaches in Radioactive Waste Disposal,http://www.ippaproject.eu/,http://www.ippaproject.eu/,http://www.ippaproject.eu/sites/default/files/deliverables/IPPA%206.2%20Deliverable.pdf,http://www.karita.se/projects/the-ippa-project.php,http://www.ekoatom.com.pl/files/dokumenty/Minutes_9_12_2013.pdf,http://toolbox.ippaproject.eu/,http://www.karita.se/docs/RISCOM_RG_%20Agreement.pdf,http://www.ichtj.waw.pl/drupal_eng/?q=node/146,http://www.sien.ro/pappers/sien-2011-public-participation-approaches-in-radioactive-waste-disposal-a-romanian-perspective-236.pdf,http://www.rec.org/publication.php?id=428,http://documents.rec.org/publications/IPPA_Book_Eng_DEC2013.pdf,192:sT+HHucWEeZyRnXm6h7TYvSEroSbu+Bp1fZ9sJv9nYYdkhY/p4SzuMErNexYO:sToHqEYy5nkjroSbuO1fZ9sF9nYYdkG5,192:sT+HHucWEeZyRnXm6h7TYvSEroSbu+Bp1fZ9sJv9nYYdkhY/p4SzuMErNexYO:sToHqEYy5nkjroSbuO1fZ9sF9nYYdkG5,6144:5bAo08JBdNlFIozB/lKPYEniNbNhZ7iidqTOWdntqzJLn8soABUcoXxC24S:ao08jflFIoNdKPYEKviidSOy657Bxerz,192:FfnOTW4MMUJuh75M/HvSzuQqjafI1naYn:NOTW4MMUJG6P3ja8vn,12288:imvlKGvsTh04MZ0BuvrHqW/m2OlXWkeff+Q/olInXFRa1DK5:imvlKGvsFM6BuTKMgef1QGXHp,192:gMZEaIq9ilT/o6hT2s+ypJm+h4aeyt4SG36Ao/JQd26lKV4:gyEaIq9iphT2lypJm2/t4SGr8JZ6UV4,12288:jOehvlZvE9oHYx/yOL9+EXSPX1lS0k3BaOlXWkeffnH:yehvlZvD41pTCPFlSlefH,,3072:fUKkd3Gf3Q5T5XcHMEcN4xi0wwf7nnNiLkmsKHfb7XBDeMrf95v/MrzWNXq7zp9x:ud62F0cKUyTILkmvH3BF9nN67VczQ,384:SIb4YgK9S/iEQw/o+7G5Fx6asZe6PGspIsbGxpwqdblNI0v2F+gy:SEOaS/iE3ppFFy,98304:e412Y1vvWesCXh2Al+rddKrJhBzIbvGt4V42U6E99jubQ:D2YZZfd8rzqdMvY4Up/,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
50,DISCUS,The DIStributed Core for unlimited bandwidth supply for all Users and Services,http://www.discus-fp7.eu/,http://www.discus-fp7.eu/,https://www.insight-centre.org/content/discus-distributed-core-unlimited-bandwidth-supply-all-users-and-services,http://cordis.europa.eu/project/rcn/106294_en.html,http://www.discus-fp7.eu/project/work-packages,http://ondm2014.ict.kth.se/,https://www.insight-centre.org/content/discus-end-end-solution-ubiquitous-broadband-optical-access,https://www.kth.se/profile/jiajiac/,https://se.linkedin.com/in/jiajia-chen-aa4b7a3b,http://www2.imec.be/be_en/about-imec/scientific-results-2015/imec-funded-research-projects-20/wireless-communication.html,http://www.heanet.ie/conferences/2015/talks/id/170,384:lEKoqy1WWH1cDcYc5ckDj969bDFc2cBcOfNlBLpnGuGyxG1ePFv:lEKoqy1WWHDNvL8eG1eh,384:lEKoqy1WWH2cDcYc5ckDj969bDFc2cBcOfNlBLpnGuGyxGgNFv:lEKoqy1WWHCNvL8eGgT,384:HKNd+oGKcKElACKHK1K3hKBKqKdKBKJRSrmyzmcCnGuGbNFv9MdkbH1:RoGKcKElACKHK1K3hKBKqKdKBKJRE6cL,768:9dc1i6dkRq70GF7L7/4n79F5GsLEeVH+mbAznSOQg2wU7R:s1i6dkg0sfG7AsYeRNR,384:oEKoq1WWH4cYc5ckDj969bDFc2cBcOLlGnX4Bxbf:oEKoq1WWHH4nIBxD,384:ndOcUKqqmGmuct2ZuIHNPHglKgwHIAwbWmybVGZlJIMIPDlpcGk8Ah67KS5d:gc3/mGmuM2ZZttgwoAwbWeXI3aS5d,384:HKuE+oGKcKElCKHKhKBKqKdKBKJRJ6mXuemFbFPAMb9MdqAbH1:voGKcKElCKHKhKBKqKdKBKJRruh3PBkJ,768:vLWAQBzAdpZd57Jr35gdvSdjMesN/T2ASqw/36fqcIdQjQSmVY:WUTX6dvSBMlN/Tjw/36fqcIaQna,,384:lOOXQI+LQpUBXgDoORZVwGICKs9dJSqpjj3yFkACJBXLrJu1dAmJnmUPFSJwk4kU:lOOXQI+LOUBMf1lTMAmwf1fbRAFp,,94.0,0.0,0.0,69.0,0.0,0.0,0.0,,0.0,
51,UQUAM,Ultracold Quantum Matter,http://www.uquam.eu/,http://www.uquam.eu/,http://www.uquam.eu/media/,http://lettre-cdf.revues.org/2003,https://www.academics.com/science/erc_synergy_grant_for_the_investigation_of_ultracold_quantum_matter_53685.html,http://www.univiu.org/what-is-viu/853-first-international-uquam-workshop?format=pdf,http://www.nanowerk.com/news2/newsid=28145.php,http://www.uni-protokolle.de/nachrichten/text/250756/,https://erc.europa.eu/projects-and-results/prizes-and-awards/prizes-and-awards-2013,http://www.lkb.ens.fr/-Gaz-ultrafroids-de-dysprosium-?lang=en,http://cmt.harvard.edu/demler/2014_TALKS/talks2014.html,384:XggxS3vgfSMNQCUYM5ePgf7tvqHSor09suQw/3:XggxS3vgfSmQCM5qglqHSor0OuQwP,384:XggxS3vgfSMNQCUYM5ePgf7tvqHSor09suQw/3:XggxS3vgfSmQCM5qglqHSor0OuQwP,96:wgggxRjo9JaCQ0/yWEJtfvgPWKjTPWK3BI9zfJXT8J4juZtkP/3:rggxRs9qAEHfvgfhIzwJ4jitw/3,768:hWGLwAtAQN1wLaDG/+a94M1WBl6XD5eUkNVI3KzN:T3+sSLaDoVWBlCD5eU/sN,1536:nS1FLxI1ihk3dtaPh/1dhj36tyPh8tfzD60WgO9IUdlT7KZ1I:nS1FLRv8EJIUdlT7KZ1I,6144:wVffyReNneWz+35Z/zD3ORhljUaqTuLuHOMQcTOx7pF8Yo88jTKc/wOMwydkxqYs:wFySneWq3ORhVkqLuuMQG//tE,384:MhuyvhyR+Td75mWn/WirXQWSyWp21IBzx/oS9yUwHIs0ToqmHiFIigZ5p14zk/BQ:MhzJnTdVXTm1nCrJ14zk/Hr/HUvN3P,96:M5/klrlB2InBIpDtIem/wBpaLERv/r++nZAdtlE3ItiBUr4bO7:e/QBLnoK8TK+ZwlE3ItiIAO7,768:nIvPLrxEkNnbjXhqejFiHd/6nnO0oQl8yznI2yeCv0OaD7jHl2eNI4YR1H4TjPNO:nIvPLrxEkNnbjxqejFi9/QnO0oQhzIam,768:J6l0+3o86PODKSIbGoW081DeN7EJv/8zYvx0W:J6lV16GDTIbGoW0qDeN7EJvkkvWW,96:EqDq1NXKiqbq98IItIA+eAIHEvBQxvqVVMaGLtmqKf/B0jvu9aQeV9AC0j5LMNao:EWYKPbMjQIAJAIHEpavoMaGQf/EWalDz,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,FLAGSHIP,Forward Looking Analysis of Grand Societal cHallenges and Innovative Policies,http://flagship-project.eu/,http://flagship-project.eu/,http://ec.europa.eu/research/social-sciences/projects/532_en.html,http://cordis.europa.eu/project/rcn/108144_en.html,https://www.ceps.eu/projects/forward-looking-analysis-grand-societal-challenges-and-innovative-policies-flagship,http://cordis.europa.eu/result/rcn/165797_en.html,http://www.oeaw.ac.at/wic/index.php?id=140,http://www.bc3research.org/projects/flagship.html,https://plus.google.com/104917061890214903963,http://www.ics.ul.pt/instituto/?ln=p&pid=223&mm=5&ctmid=2&mnid=1&doc=31809901190&sec=3,http://sigma-orionis.com/flagship/,768:qYqhj1imvZjI9h+it7I4YTdUqHyayWM3g:qZj1imBjIv5tbYTdUqHyayWM3g,768:qYqhj1imvZjIWh+it7I4YTdUqHyayWM3g:qZj1imBjIa5tbYTdUqHyayWM3g,192:uDvMEtetgdfowQzrzI7Nzg6v7ZLfBGtqbkb1ir8DqluR:ubMEtetglLQzr8pzg6DNfBGtqG1f2k,768:9d51i6deRq70GF7m7/4n79tpNd0vcNp7YHb+JDlCCaUMCY7R:J1i6deg0sGG+GiR,384:cRd6Y5tujTDn15h5A/hAtwxlnWab/Y/gsVCtxpQkW/jKDoyxglDm2IZ:wd6Y5tujTVDtfab/YgvujKDoyWQ2IZ,768:9dh1i6dKRq70GF7q7/4n7nwTf4MG7uBamILSLH7R:x1i6dKg0saGnriamI+fR,768:QC+p+YeXCg+/SR97cZjaiw7AlaOGSfjW9MgE3lZ:lw+YAM3D,,1536:vBy2grl8sS1lfahQ3rT0C7mrTI0ogrT9fo/5rTclkmrTY0nSrT0zN9/k3uTutiFR:oM4oe1JasgMiQ,,768:63sf+SPmtkI/2jI1TejvuChW7jL6Vz3B4eYOOi:Msf+SPmtkI/2jI1T8vfW7jL6Vz3B4eXv,99.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
53,SUNGREEN,Strengthening University of Nova Gorica Research Potential in Environmental Sciences and Novel Nanomaterials,http://sungreen.ung.si/,http://cordis.europa.eu/result/rcn/164195_en.html,http://cordis.europa.eu/project/rcn/100319_fr.html,http://sungreen.ung.si/about,http://kdnuggets.com/academic/12/01-10-ung-slovenia-researcher-data-mining-text-mining.html,http://sungreen.ung.si/,http://www.ung.si/en/news/994/job-position-experienced-researcher-from-the-field-of-computational-material-science/,http://www.kdnuggets.com/academic/12/08-02-ung_slovenia-researcher-data-mining-text-mining.html,http://black.fri.uni-lj.si/measurements/,http://www.dgmarket.com/tenders/np-notice.do?noticeId=7067609,http://encls.net/?q=profile/ales-vaupotic,384:J+yZukE4AywCH/M4sIvKVCJBo61VtlGAxxwx2OiQRmbv:XZukE4AywCH/3sIY4LxwgOiQRmb,768:9dE1i6dQRq70GF7b7/4n7/iexCVI8msNpcRwkIAJ5S7R:U1i6dQg0svG/iexMJmyCRwkhJYR,384:9dD1i6d3CBGYvOYdk835VEOfRn2tuX2A2X2xt2Y2pktO87DLtOPpYW4NCB6Q9Lph:9dD1i6dSBXG85OurI519LpLDR,384:JhyZukE4AywCH/M4sIvKVCJyKo7VQVAkWuiLldx2siQRmbv:GZukE4AywCH/3sIsh7CVAkWusdgsiQRy,192:7j2S1EwugZ8OTvX721ujASlcyFDQO1TsZnzvA2154I3ie:7j2S1EwugfJjASlcOP1gZn7AFI/,384:J+yZukE4AywCH/M4sIvKVCJBo61VtlGAxxwx2OiQRmbv:XZukE4AywCH/3sIY4LxwgOiQRmb,192:Fk7UfO9YQsFyCFiQ9LY5VOK7WLPZ/3LT+/Zq9Wu4DRVVQub6xOu:Fk5GB/Fl3LT+/49Wu4DRLQunu,192:7DTREwugZ8OxsNvX721SmhcLF3dK/dbq5xsSI3ie:7DTREwug05mhcZkOI/,192:SIqbDYFodwW3bFtuzU+KH7TgwfcdgE6FWFicuRvncarC54dYfZ2i4K:SIqQoP03Kbcwfc8RvnEZ,1536:TY5LrxVWboeRREktwNsQKkK/i0P2W2mQ3d95i2EUdpDv2c/nNWGAYRyb/wFrVZvg:TY5LrxVso5ktwNsQKkK/g3d95i2EUdpw,768:fIHY0PNfcO9yQz9D9LqFc3AyqBz5Q5jml7:fI40lfLyI/LquwyC5ujc7,0.0,0.0,74.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
54,GREENLION,Advanced manufacturing processes for Low Cost Greener Li Ion batteries,http://www.greenlionproject.eu/homepage,http://cordis.europa.eu/result/rcn/144357_en.html,http://link.springer.com/content/pdf/10.1007%2F978-3-319-12706-4_4.pdf,http://cordis.europa.eu/project/rcn/101640_en.html,http://link.springer.com/chapter/10.1007/978-3-319-12706-4_4/fulltext.html,http://www.egvi.eu/uploads/1_1%20Miguel%20Crespo%20GREENLION_Brussels_111207.pdf,http://www.egvi.eu/uploads/1_1%20GREENLION.pdf,http://www.2020-horizon.com/GREENLION-Advanced-manufacturing-processes-for-Low-Cost-Greener-Li-Ion-batteries(GREENLION)-s2450.html,http://www.researchgate.net/publication/277771105_GREENLION_Project_Advanced_Manufacturing_Processes_for_Low_Cost_Greener_Li-Ion_Batteries,http://progettiue.enea.it/dett_pdf.asp?id=787,http://www.greenlionproject.eu/upload/secciones-publicas/greenlion-leaflet-2012_original.pdf,384:qzZ3uIx1cbx0UHEcaUwzOsREqiCFr4N18PFWOi0TNLQL7A4Hh+FH4:qzZ37Mbx0UHEcaUqRE4Fr4N18PFWOi0e,768:9dt1i6dzRq70GF7S7/4n7/XnyHuX9i4gSz77R:91i6dzg0siG/XyOX9iAR,1536:NdijhtkYeDeeekeeefeee7eeeLeeeieee5eeeFeeezeeeoeeeZeeeReeeueeeeeP:NdgQokPJx41h1qeo9cL,768:9dw1i6d3Rq70GF777/4n7Q996EBQ1MOV0/diEIb/4UfH/0hPDqWloML/7R:A1i6d3g0sPGQ9XBKFqw38Z1XR,1536:NdijhtkYeDeeekeeefeee7eeeLeeeieee5eeeFeeezeeeoeeeZeeeReeeueeeeeP:NdgQokPJx41h1qeo9cL,24576:xNQTer8DgzAfQ9FvKpdv79oWqUrzzeOsduP988OAxJ5jR151eiDP8vRMctm1pVwI:xNRLzOQDKJx9zec97OG17lnNw5AJCPK7,49152:RLiidfptGM2V9OM2qvMERAuq1XCXBdblLllmsf6:RL/dRtGDoMpRISnJLbS,96:xjUjWKLBkF1MWSRw6bYGpzDzSysmkxYsbbXm7XgweE4D92MRJ3GqTZHTfkoplWOU:5DYRlpGxVBbXCdwootqR0XZEy0Ie,3072:49E+58pxwWHEK5S3Dr7SDS9Jw231+s8VjBy6d2p:49HWk9iG9Jf3L0Q6de,768:6LZBZ5gnXTHldsoOdB4vWSHcPjt6KPnPFmnwX1GNUWnRHe1/fceHwxfb:YboHldsoOdB4vWSHcPjQwX1WnR83/Qxj,12288:TeSrv5DIA1FAVjU/FXOPprrq7V+sM131ZgQTKcfr3QdaG/AYfwBh00dCBxJZc:TN9DIX4t4Zra+sMR1D3ZdBCQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,BRISK,The European Research Infrastructure for Thermochemical Biomass Conversion,http://briskeu.com/,http://briskeu.com/,http://cordis.europa.eu/project/rcn/100346_en.html,http://www.biofuelstp.eu/brisk.html,http://ec.europa.eu/research/infrastructures/pdf/brisk.pdf,http://www.tugraz.at/en/institute/ippt/research-areas/energetic-biomass-utilisation/projects/brisk/,http://briskeu.com/resources/documents/BRISK%20-%20Biofuels%20Research%20Infrastructure%20for%20Sharing%20Knowledge.pdf,http://progettiue.enea.it/dettagli_prog.asp?id=773,http://www.certh.gr/dat/0132228F/file.pdf,http://www.conbio.info/post/invitation-from-brisk-the-research-infrastucture-for-thermochemical-gasification-in-europe/,http://cordis.europa.eu/news/rcn/124304_en.html,96:xD+nrMGJcLg3EiuPPfwKXlzp3V53Qg7WCnwQZ1GZaq4zn7c:YnrMGJcLg39uxtp7W6Z1GUq4zn7c,96:xD+nrMGJcLg3EiuPPfwKXlzp3V53Qg7WCnwQZ1GZaq4zn7c:YnrMGJcLg39uxtp7W6Z1GUq4zn7c,768:9du1i6dbRq70GF7l7/4n7jxnZZbTtTeJzgfr3CRt6tlKTJq/giJUxz7tXbgKZcxK:e1i6dbg0sxGlnl8UTZy/bDR,384:p4Akzim5QGR+KoCzd4+WM6fVOvKHaBv6n9:p4AkziQibyZWHIxV4,49152:FVFhXRoPFt56l89EjA18VZreS1x7qWRcChb1SuGGvPahL09rCVbM34CzzHk0VpzT:Fz1RovMdNreSL7qj66hLzbdCf7z26,384:oDO3cHBxVoWDc8/YmgCWV5mAmaiel16pKObz0qQGXY88RVgESUC2TAaZpFy:oDO3cHBxVoW4CWV5mAmap16pqqzn87Fg,3072:4lsecNYvJiBx0UQAKLMpe25TVwvX447cPxp3sGqT1RAXY8GuAj7nW673GKxbwjtn:4l3iBGA95uf4xBMAXYxuAXXZwjpiY,96:SI3L21Db4BfGWmY8oUhxmXMf8RYavK+t7zE07qDZycelUkW5Eos7n5AZN:SIvfGWmY88VYWLf7QZycjkW5aTCN,3072:aCcsCtFxC0iak62uShOOUPPj0IbGrruqSZ5eu5M6vOb:I1Nk626pPr0W2S7eu5MGE,1536:74ikHI/tfK6Npcl+uGAw0eP1BAgXIwAgXdNAaiVC:sikHI/tfK6Nyl+uG1LNAaiVC,384:9d41i6dG5Rq7fBgOYdkF7kC8fOu76R2V4X282O292e2pktOF7GZLtOVGpYJ4khRT:9d41i6dcRq70GF7h87L4L7pGpYJphRXD,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
