,acronym,title,projectUrl,foundProjectUrl1,foundProjectUrl2,foundProjectUrl3,foundProjectUrl4,foundProjectUrl5,foundProjectUrl6,foundProjectUrl7,foundProjectUrl8,foundProjectUrl9,foundProjectUrl10,projectUrlHash,foundProjectUrl1Hash,foundProjectUrl2Hash,foundProjectUrl3Hash,foundProjectUrl4Hash,foundProjectUrl5Hash,foundProjectUrl6Hash,foundProjectUrl7Hash,foundProjectUrl8Hash,foundProjectUrl9Hash,foundProjectUrl10Hash,MatchScore1,MatchScore2,MatchScore3,MatchScore4,MatchScore5,MatchScore6,MatchScore7,MatchScore8,MatchScore9,MatchScore10
126,MINANO,New high quality mined nanomaterials mass produced for plastic and wood plastic nanocomposites,http://minano.vtt.fi/,http://minano.vtt.fi/minano.htm,http://first.aster.it/_aster_/viewNews?ID=23627,http://minano.vtt.fi/contact.htm,http://ecooutdoorfloor.com/solid-floor/2753.html,http://www.vtt.fi/files/research/ama/newmaterials/functional_polymers_presentation.pdf,http://wpcfloormanufacturer.com/solution/3255.html,http://www.2020horizon.pl/DANMARKS-TEKNISKE-UNIVERSITET-p349g10.html,http://awma.org/events-webinars/past-event-proceedings/category?Id=63,http://www.osti.gov/nle/topicpages/s/sodalime+glass+transparent.html,http://www.osti.gov/nle/topicpages/s/sharon+shears+dan.html,192:AfBEo/pGAVvsmh8PSLX3ClmfURQDp8pVB4OiDCY8K7777uQ:AKohGAVvsmh8PsC0fURQ6pVSmxK7777D,192:AB3RtzGqVvsmh8PSLX3CwFk/SG7EopPplZHQyi7777G7777uQ:ABBlGqVvsmh8PsChi7777G7777uQ,768:G6pwHPoKYxtTY37+Vcyj1zLvaf/h7Ip9zH+69:G6pwHPofnTYiVcylah7Q9r+a,96:xrcSSzGBzcJHI/pGqV3tsElm7l87r7mLXMsCw7ArHkgMCGlNfFt/i7777G7777lh:ABo/pGqV3usmh8PSLX3CwcrHkzCGLfnf,192:Y4EKzzamJ4TVn9X3W7GF5GKnPVwCXGoxY8rXyMs8qXxV93NJm:BQT5WJ8K13NJm,98304:MZOqdoytWVLx870QFXzHLIjekReOb1vWMQ1:WTdTQVFpQRHcjeyeWWt1,384:wzeaGx41HV7wftfWwaWAKbWimpodyfp7waL/7zCJD:wbVKsYiNoelrCJD,192:6nYf7EGdPHRVxJuxjuVsPxCi+KtcwUrO+jbpfzp6zUFh9DA68Ov6Ey0Iw:6n47rRViYgAO+YANM61vXyy,1536:GClStOBccgzxGMstElbdOeNBJvxiEAlYDfkmrnSjMG6PQGYzrDrJpfPG1f9v33VZ:G8fgUkiE3xujMlYzrrU58MHKDXP2,12288:5W2dzMdvgRdY+y1G0vvxyULFvkT2wvceLLUMjbq3sL1:4250vQULlkTrEK,12288:584VFbX84/j3D5c8aKszC9Wq2dbWSvj/YmwDoLAYMOf44V:vz+t4K,50.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,REDD-FLAME,REDD Fast Logging Assessment Monitoring Environment,http://redd-flame.info/,http://www.copernicus.eu/projects/redd-flame,http://www.wageningenur.nl/en/show/REDD-FLAME-REDD-Fast-Logging-Assessment-Monitoring-Environment.htm,http://www.researchgate.net/publication/236017127_REDD-FLAME_-_REDD_fast_logging_assessment_and_monitoring_environment,http://www.geobio-center.uni-muenchen.de/members/all_members/siegert/projects/index.html,http://www.rssgmbh.de/content/final-redd-flame-workshop-bogor-indonesia,http://www.thejakartapost.com/news/2013/02/04/forest-conservation-goes-high-tech.html,http://www.rssgmbh.de/research,http://www.biologie.uni-muenchen.de/personen/externe-dozenten/siegert_florian/current-projects/index.html,https://www.linkedin.com/in/tim-pearson-7418252,http://www.thejakartapost.com/news/2013/02/02/ri-needs-high-tech-solution-deforestation.html,96:jzC1VkJogMfNHTW3ABeJ0w6/9FknX8dXJM4/ZWutwGEDRqbCFl08MAcQ7yoQig:je7ooHQnKw6/9F/Z58bGcRXzzMAH2olg,384:EbhOw+6Jsbn40KgHE43hnx7KC2PyqiDDhVQrH01MOOouJC:kOw+6Jsbn40KgHRhyy1DDhWcNOou4,384:3xPgwbq53tWu492JkhDwpeuDwpNJ7Z7Dy:1Dbq53n4926hDQjDQNxZ7u,,192:nVnd1Bamdm2mzbO8O0cv17WzMAHWLrLqjKrNL92Met7goCNSGb589AKUA3r:nVnd1lmzL0oMCWv6KJUMeaoCNiV,384:eaEW7d0AZHfzS+q4z4z4D8tS8tS8t4hGBLen98KMtMPIf3IpM:nd0AZHfzdv88wtti97M,,384:hW7E5G7d0AZHozS/Qq4z4z4D8tS8tS8t4hGnLenJQIysnIdg++SZDwlZhyr/MPId:hWBd0AZHoz1v88wttEJelX,384:dVndE4azowiZQoMXBMCWoqoXKJo5MeIyFSYCPBYIN:dVndAQ1KBZWoqoKo5LIygYeWIN,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
128,SIDARUS,Sea Ice Downstream Services for Arctic and Antarctic Users and Stakeholders,http://sidarus.nersc.no/,https://www.nersc.no/project/sidarus,http://www.copernicus.eu/projects/sidarus,http://sidarus.nersc.no/,http://www.researchgate.net/publication/267722137_Sea_Ice_Downstream_Services_for_Arctic_and_Antarctic_Users_and_Stakeholders,http://sidarus.nersc.no/sites/sidarus.nersc.no/files/Brochure-2013.pdf,http://www.damtp.cam.ac.uk/research/pop/research/,https://www.nersc.no/staff/stein-sandven,http://access-eu.org/modules/resources/download/access/Deliverables/D2-14-Met.no-websiteversion.pdf,http://www.arcticinfo.eu/ru/norway,http://epic.awi.de/35386/1/20140310IGS_Poster_mod.pdf,192:IVHhHSyZtUZlhqfLGSHH87MqTFKUf3oteNyz9Y5UHSuuIk:IVHhHSyZClhqf9HH87MqTFKUf3oteIor,384:2VH04s6h00CD5ZF9hPHcc024eDMgMHVMH3ogMaMjMSMFMUvMmuRj7Ofm2fnUFY3i:yHPs6wF/8c0iDDiVTgbeBc3pOqUFedih,384:EY7Ow+6Jsbn40KgHZ143hn7hsCrPyqiDDhVQrHBCMnMXMTiMrM2vMIc:3Ow+6Jsbn40KgHMh9y1DDhWoaujmTQ,192:IVHhHSyZtUZlhqfLGSHH87MqTFKUf3oteNyz9Y5UHSuuIk:IVHhHSyZClhqf9HH87MqTFKUf3oteIor,,24576:nbQHAVMc6xFe0xfhGCdTjKWU3GlvaK62nxU3r/3r:bQgVMTJxfcCk5G1Wz,96:NgGBX+PgpQ/wBkvi/KrY0U25FJKQAE9osZD0h834t++BKuCaoB7d+B1FQCxOqGRn:6cd4T1ZxH34t++k+NprsKUqi7hH2E,1536:skU6wFggX0aacfOlFNpzJS8twPgmpQcF5:skEFgkYcfOlF7zJFtWgmH,24576:Ps1AgCLWjkw2oOr5PTbcEHAMZPYH6PPWdIg1Rh+IPW:0sSjkw2oOVrxHAMJtP8vzh+I+,768:4RTz0/3EcbY6GoiXXk0BLumCcpm0MnJchABWIR8613iHSe2vg5P+L5NvvCNaT:Wz0/3Eaun7x1rppMJnBWm86AHSe2vg56,6144:qKANFMi/ZrLry68tNg8Cqr0jbbmAc92CU8cA/1akX4v00aEhaDnIH6gR:lANFrZrPy68zEqr0/bmAck8cOpXEhcaJ,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0
129,NANOPHOTO,Targeted Nanosystems for Improving Photodynamic Therapy and Diagnosis of Cancer,http://www.bio.unipd.it/nanophoto/,http://www.unipd.it/international-highlights/node/5212,http://www.biologia.unipd.it/en/research/progetti-di-eccellenza/progetto-nanophoto/,http://www.bio.unipd.it/nanophoto/Documenti/pieghevole_light.pdf,http://www.ffa.uni-lj.si/en/research/international-projects/,http://www.chimica.unipd.it/eventi/pubblica/leaflet.pdf,http://www.rug.nl/umcg/research/projects?lang=en,http://www.rug.nl/umcg/research/projects,http://www.ffa.uni-lj.si/en/research/,http://www.sciencedirect.com/science/article/pii/S0168365912000764,http://www.arrs.gov.si/sl/progproj/rprog/rezultati/10/inc/rezultat-poziv-EU-vpetost-10.xls,48:6qkQxQ3pCeKPIO+jFkvzlnTxVpDFoxHLEA5Fos4HtZ2LnFop/i9NNNNNNq:B03pCe27+hkvzpTtBurPXN4NUBg/i9NE,1536:LjhAA3YeIhUmztcjpcTr2dFmE+No317MV5tO7OOA8u7FWdRafyBg0hLiAU16PG9P:LjhAA3YeIhUmztcjpcTCd7317MV5tO7o,,24576:TAWATah8S3Zw8apNIwA0PDjXaBiN/dQwlDG9Wum:TAWATfSvapN5AajXaBs/5lDmWum,768:/fZtKQWC1NGZ+wluGGX7iHNR6WrDEDCRrqGGFAuMbMSZxe:XPKZ9tR6Wr4mRrqGEAxe,24576:TAWATah8S3Zw8apNIwA0PDjXaBiN/dQwlDG9WuQ:TAWATfSvapN5AajXaBs/5lDmWuQ,768:1drA3MukwcTq9A6vi1OvXxyUxa76IlIOMKYUvBxybmEmVq7AcqAmSPuGpEG9v3Lt:1drAHPlZNLzR,768:Uvo6Q5JpOEBpWPpakgmCttjU5k7PY/lMKjN3Ro1xNZghm2AcqAmXPuGpEG9NaLHJ:Uvo6wPlZuL22,384:1gZtKkC90WupIGOoxt+wBPt+wBaNkgWWLJxe:2ZtKkC1NGZ+wl+Ga6WVxe,,1536:oBMFE2RdxrFj2GkMHi98VlbiSEvaTzCn+:oBMFEsdxBj2ui9elGSiEG+,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
130,ASFRISK,Evaluating and controlling the risk of African swine fever in the EU,http://www.asfrisk.eu/,http://www.asfrisk.eu/,http://www.asfrisk.eu/index.php?option=com_content&view=article&id=69&Itemid=106,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3381578/,http://wwwsp.inia.es/RelInt/RelacionesUE-7PM/Horizonte2020/OPE/ProyectosCurso/Paginas/ASFRISK.aspx,http://wwwnc.cdc.gov/eid/article/17/8/pdfs/10-1877.pdf,http://www.rvc.ac.uk/Media/Default/Research/REF%202014%20Impact%20Case%20Studies/RVC_16_ASF%20final%2018.11.13.doc,http://www.coda-cerva.be/index.php?option=com_content&id=180&Itemid=182&lang=en,http://wwwnc.cdc.gov/eid/article/17/8/10-1877_article.htm,http://www.rvc.ac.uk/VEEPH/Research/Index.cfm,http://eeas.europa.eu/delegations/african_union/documents/eu_african_union/research_innovation/country_fiche_cote_d_ivoire_en.pdf,384:NVMc9wguQMVbVsOwDOunJ9SOCOcwVM4s5+9xhw6ONfr:wcqgCbEJNs5+De,384:NVMc9wguQMVbVsOwDOunJ9SOCOcwVM4s5+9xhw6ONfr:wcqgCbEJNs5+De,384:g/LMc9wguQqVbPsOODOBO6OcjMBGwsVoYE1/wZ8XmWOevnSRRUeSOjuCAkCR+Doo:gQcqg0bYBlS8BSRRO/CAmN,,384:aXJtNStNFpe+dAJsjI8IOUDVZIfcsQbBASSsSZdS23SZSlK5XZ73SpKrOu2zVM4i:/xAJsjI8BUBZUcZcthPCzvrO3zL6Zh7,3072:ETwM0KKda4GWtUrCqlMc1AFoMr6YHQB9Cdgiqd7C8dbd1t75pCs6UVLmcdwDf:X7tAtGc2Fog6YwHZiUnbd1tD6UVCcm,1536:BALe7aUS9WHTesRi5W3/vpVO3TO6qhpODIPrlDd3:B09WHtR2WP0TnqhP,768:kCwZrDzuef2b359oOqDTAagA9F4LXYAZGQymKohOwEP:k09gHdF4LtkxohOZP,1536:x54yFazwcmEcf+ZzK8ikKs1vOziOKzsiXPkaC5sMwk/fEh1bpI71xiGcrBkYfCsa:xP9EcfczkEacDM,384:Wjb9RFgwlisnkWKEyE7+zCmZXL3t3zJaDv5yUTK3675p78Rcg4Urp:W/2wlisnkG7+zCmZEyUTK36b8Rr4Ut,6144:Ajic6jVubQCovecEgR0xy7PQNmygo2C3DxDO/ogA8xhoOS6ee0z/tV+n:060bQComgR0xyTigFC3VM9vhk9JU,100.0,38.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,SECIGD,Secretariat of the Implementing Geological Disposal Technology Platform,http://www.igdtp.eu/,http://www.igdtp.eu/index.php/secretariat/sec-igd/news,http://www.wmsym.org/archives/2011/papers/11020.pdf,http://www.igdtp.eu/index.php/all-events/31-projects/126-dopas/80-dopas-2016-seminar,https://www.researchgate.net/publication/263119304_Towards_an_%27implementing_geological_disposal_technology_platform%27_in_Europe,http://www.vinnova.se/PageFiles/751324508/140527_EURATOM_Lasting%20and%20intensifying%20RDD_Palmu.pdf,http://minmag.geoscienceworld.org/content/76/8/3439.full,http://www.nuclear.ro/conference/nuclear%202014/prezentari_sesiuni_plenare/Implementing_Geological_Disposal_Radioactive_Waste_Technology_Platform_Working_Group_on_RD&D_Dissemination.pdf,http://www.entsorgungskommission.de/sites/default/files/downloads/5_steininger_igdtp.pdf,http://www.nuclear.ro/conference/nuclear%202015/prezentari_sesiuni_plenare/Raymond_Kowe_overview_of_the_IGD-TP.pdf,http://www.posiva.fi/en/media/press_releases/igd-tp_starts_its_european-wide_joint_deployment_of_research_development_and_demonstration_activities_for_deep_geological_disposal_of_high-level_and_other_long-lived_radioactive_wastes.1075.news,384:SUc3eju4fdWh36ZbeqlREde4El9pxrlJpxsl+pxXlHpxGlYpxEPE0mZE9N/G1i7J:SUc3GdhbYdeB08KG1uUeFfXA8f,384:SUc3eju4ud7Vn36abHqlRTDl5acMkjL/0+Ue7gkF/TztA8us:SUc3GdIbWDfzj0+Ue7ftA8f,1536:UkHM3R1Qhvj38bDPdgBkK2AO4oQ85DeBiH/Dcaxy5P6QDAORQ2luoSu0SRljQaD:n6uvjMbDHxBQrM7Vxyr1RtluovVkE,384:SUc3eju4mdrVl36nbOqlRAC+ztV8A0DMuDi9McBv0+UeFgkF/0ztA8us:SUc3GdZbkC+zn8QgUMcBv0+UeFktA8f,,24576:eOIRy6LO+8zK25DNwUois7H824jrL8WAclHp333rD9xUnmMnrZzxZVEZ8ECZtOMv:QU6LiK2/J24jrY3Sxon1zxZVEZ6bTlp,768:JlvBToHLMDcATh9QZOFNX+nxd17cEndV2cFQGX78ZwPXxZd8v5aAyBG4ola9iTNX:Z4+T86+lHBHPdMHhCiX1,24576:FBepdE1M48ybKEEuFGPBMo+zlghE9ogOYZEcnM:HJ1M1y+DuFGJI5/iYTnM,49152:hGkhugeo3udPnV0XFNAIIaLjPAauPHoIvJfuSLCSS4/SlTTTT08JhvGnmBI:hDZuD0XFNAIIaLTFjIRfuksTTTTr/Gnb,24576:VlbVd9GPBMo+zlghEC6DV6ujKo1TpARFpS1JMluj:VlbVd9GJI5/xV6ujK6TpAV1uj,384:r3Kqcz7vekvk1ao+ZVQOBYFMFWo575bXvJOLzbVRN8NNcMq3kpTWD9BZaLQqzLSB:mhz7FMuYJE75x9RM54QCia5KQE,33.0,0.0,33.0,,0.0,0.0,0.0,0.0,0.0,0.0
132,BUGWORKERS,New tailor made PHB based nanocomposites for high performance applications produced from environmentally friendly production routes,http://www.bugworkersproject.eu/,http://www.bugworkersproject.eu/Portals/0/Public/BUGWORKERS-webinar-web.pdf,http://www.2020-horizon.com/BUGWORKERS-New-tailor-made-PHB-based-nanocomposites-for-high-performance-applications-produced-from-environmentally-friendly-production-routes(BUGWORKERS)-s8618.html,http://www.bugworkersproject.eu/Portals/0/BUGWORKERS-IETS.pdf,http://www.plastice.org/fileadmin/files/AIMPLAS_presentation.pdf,http://www.2020-horizon.com/FUNDACION-TECNALIA-RESEARCH-amp-INNOVATION-p395g10.html,https://es.linkedin.com/in/miguel-angel-sibila-lores-69459370/en,http://www.iea.no/www/IEA/resource.nsf/files/wwww947gys-annualreport_20112/$FILE/annualreport_20112.pdf,http://www.iea.no/www/IEA/resource.nsf/files/wwww947gym-annualreport_20101/$FILE/annualreport_20101.pdf,http://issuu.com/plasticeproject/docs/ebrochure_launch_conference_plastic,http://www.expoquimia.com/wicap/cooperation-and-innovation-projects,384:S/fEncWRgineUkNFbH4Xj8batL4w2LHc/JidL0zN9vxGxJrJ8tTh3+ry9sFhFC:SULnVOVH4u5HcoN0hpQ1zG9sv0,49152:yJmNLN2VzNGPQ6scZGuwnY00kXhvHurfj31VJVnkvLtFch:rEFoUcZGCkXUr731VJVktFch,192:/DyDJDKDYRlpGUDAsLk7WJx/ATn74rXyQUXZEy0Ie:/edmDYRnrcsY6rc74PUXKyo,12288:B+Eyf1n+++t5vYP88n8QsklvenEEhP+dN4kIz9b255Cy5PvCuUTMGDjDem6nvnjQ:9y9b+znFQskloZ+dNjIJb262v/GDL+C,98304:Oiq8OK+815xHvG9DyJ74LzE0owh6W/wt4+V9mFwEJa+2Fb:w8OK+8DIkJ72E01wOwbVqbkb,192:gnvYRl3ECFGRI8pxxxmHxTxDjxNuXg2GpL28GbZEkaanryIqJhXYxiTDx1Dp7VTe:gnvYRxkGEEcIJ9YxCN1pPvdXKyy,,24576:Xy/Wy/w3kLamPFIdJRg/NStKnWSVhkXTGdhIw:iDu+PTSQnW1XSdyw,12288:vbrxnpqoXw7LId0cVJ+urmDiY6BmP4sz2eFQNWMzg/HptIkFk9bBYxXvrNPDu+CT:Hqz7E5BmDhOmP7qHkJ2ka99kXTNBI,768:TJK5aVYZfPBMMd+5qyf25hV1BWBquBHBxBIoZw3beQcN3osvqK6p:U5aVYZfPBMMdmqyf25hV1BWBquBHBxBo,1536:dhYhYhvzfdvrEV4ySrKp1pbJfuBB0y4o74bQ3AQbfQSqQ8nQfR:dhiYNZTEVnSWvpiB0e0bQ3AQbfQSqQ8Q,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
133,FACET,Flavours additives and food contact material exposure task,http://www.ucd.ie/facet/,http://www.ucd.ie/facet/,http://www.ucd.ie/facet/aboutfacet/,http://www.researchgate.net/publication/257119369_Modelling_framework_for_assessment_of_dietary_exposure_to_added_flavouring_substances_within_the_FACET_(Flavours_Additives_and_Food_Contact_Material_Exposure_Task)_project,http://www.sciencedirect.com/science/article/pii/S0278691513002846,https://www.food.gov.uk/sites/default/files/facet-4yr-report-dec-2012.pdf,http://www.cabdirect.org/abstracts/20093254978.html,http://www.ncbi.nlm.nih.gov/pubmed/23617633,http://www.foodmanufacture.co.uk/Packaging/Food-contact-packaging-regulation,http://www.researchgate.net/publication/237437976_EXPOSURE_TO_SUBSTANCES_FROM_FOOD_CONTACT_MATERIALS_AND_AN_INTRODUCTION_TO_THE_FACET_PROJECT,http://www.food.gov.uk/science/research/chemical-safety-research/fcm-research,192:XW7t5a/DXVOB9sgxsHrCrtkAWSAWRVy8cZbytf4LGvqAE+OLkWY6WEu:X+bCv0HZCRytf4LSb,192:XW7t5a/DXVOB9sgxsHrCrtkAWSAWRVy8cZbytf4LGvqAE+OLkWY6WEu:X+bCv0HZCRytf4LSb,384:X2bCv0HZHWqE7VXzC/9SH/XQLlXsBI3xLal:XGCvGEc/9SH/XQLJWI3Ql,,,,384:rlVaJVXSU5jaLyODIiuIGkjlfjjlf+2xO946c/HVdlIo9Rc78Luzsuvgm:rlV4daLVIiuYNQ2xO946eHVdlIo9Rc7n,1536:CQD9IZWrhChMr2YaqyRNgOwQWyu+22kSYq+G//tGd:C49IZWVChMr2YaqlOwQWyu+22kSYq+Gy,1536:+PmfgK+GtPIEQiL4Ypl7unqpTwdffNUEJKk47dv8fDJf4b+NNFXSkL1wxrfukkx0:+PmfgK+GtPIEQiL4Ypl7unqpTwdffNUB,,,100.0,0.0,,,,0.0,0.0,0.0,,
134,AMBIOCAS,AMINE SYNTHESIS THROUGH BIOCATALYTIC CASCADES,http://www.ambiocas.eu/,http://www.ambiocas.eu/news/Ambiocas_Introductory_Brochure.pdf,http://www.sciencedirect.com/science/article/pii/S0168165611003312,http://www.manchester.ac.uk/discover/news/article/?id=5474,http://dk.uni-graz.at/pdf/Kroutil-Grants-2013.pdf,http://www.chemicals-technology.com/features/feature81102/,http://www.researchgate.net/publication/50941098_Process_considerations_for_the_asymetric_synthesis_of_chiral_amines_using_transaminases,http://www.chemistry.manchester.ac.uk/our-research/grants-and-awards/grants-archive/,http://www.researchgate.net/publication/49656800_Recent_biocatalytic_oxidationreduction_cascades,http://www.slideshare.net/ArualRangel/01-04-european-union-research-and-innovation-perspectives-on-biotechnology,http://www.gu.se/digitalAssets/1359/1359459_2-3---fafb-2013-reflection-paper---3rd-update-111215.doc,192:SThW+vxBgi5ICOfTmRoYrKVPvcDl3bIy2sG:STkMiTm+YrKZcDlLs5,12288:AW6QmR9iYQmDenwPopmebeX9ZZHl7gS2JEFoVdyAuzW:AW6BSYBDA5pmebeX/kSp/Aua,,384:XwVADvny5PgswjUoIjc1RLSwWdSHtYt5T3SHi9HMSEsR1+CIiIgafsRSLnUUfsR2:AVAeBNou9eI5PAC7KfzI+YVs,1536:+Xihf/N965XcwUUqa9NhVPHH43ko+dM374FfvAq:eihWrUUz37PHHgko+C7SAq,768:SykLzz8i8Wp7U3fhB9mzd8JBnHFi41OcyOeGYv8B1xm+03d/WEqWW99ht:SnLzz8i8WpA3fhB9mzd8JJHFi41O70zd,,1536:VL9ZsQzXXnwTjIFKJsg6jtbBNnh1TIlPBNLlLVjKp97G+fa1gyV4QWWOcF0Gw9ZM:Vzed,,3072:8fVFhsFsPtS/tCEFFly4EFms/GCzCbfsR+N/tv43AmVW7X7VpMoF9xJ4:8fftS/RFly4E4bCzX0NOu7Xh2oN2,12288:5FlLM2ZTvuipID1oTAfvzfj6OWI41u62rSoAGdu9kiATHeY5FY6n5:5FlmCIeTAXzj6NWr1du9I1UU5,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0
135,HABEAT,Determining factors and critical periods in food habit formation and breaking in early childhood a multidisciplinary approach,http://www.habeat.eu/,http://habeat.eu/,http://ispup.up.pt/research/research-projects/finished-projects/finished-projects/262/,http://www.habeat.eu/media/Habeat_newsletter1.pdf,http://www.vitagora.com/assets/files/Documents/HabEat%20Newsletter%20n6.pdf,http://www.psyc.leeds.ac.uk/10/research/biol/HumanNutrition/HARU/InfantFeeding/HabEat/flyer.pdf,http://food.ku.dk/english/projects/scs/habeat/,http://www4.inra.fr/var/internet4_national_alimentation_humaine/storage/htmlarea/HabEat_Newsletter5.pdf,https://www.linkedin.com/in/dimitrios-koutoukidis-35783b59,http://www.fcna.up.pt/relatorios/relat2012/Relatorio2012/actividades/investigacao/index.htm,https://www.linkedin.com/in/gertrude-zeinstra-4b8b401,192:SID6XuAURuZiG7LHidMvqUizYWCRqs/R3YIgbHY1uDNPO+:SID6XuEPHi6q1yqs/R3YfbaeZ,192:SID6XuAURuZiG7LHidMvqUizYWCRqs/R3YIgbHY1uDNPO+:SID6XuEPHi6q1yqs/R3YfbaeZ,384:5v3nCuagstq3a3csXOggqd+soZxBW35jc7AvwdoRxZ60v/tnvas:5ffOgqAsoZnW35jAEks,12288:jPa6dPq7t62iDwEV5ICTCRKb+tNET2NJU6xdabd:jy6dSt62ibSKCtiTwzXo,49152:XP09Mn7d6B/Idbqlh0SaW6RCLUTrEzOzD59xv4TzT7Gt7:/09Adt0r0bCITwz8D596Dqp,24576:Hs9bdZ8wTRKboEsjvfgYqeu7J+i4jdGgXAjBzFr+pZ3ZNrCqeas/YuBXQhuGNlfJ:H08uRvfXHa0r4jBhypZXRe9Y2PGrf9r,768:wu/19B7qedIL1VbmmJDvZbWOfIrmN+09ciR5GAPU0aPJt/rOzaX/KcFqgojzmvHa:wu/1D7fIL1VbmmJDvZbWOfIrmN+09cih,49152:COaFWkOCiqzIvEKO2dexjJuRa8mDxwbt2FztvNMQuQB/vX+Kc:COKWkFlQsjJam1wbEFbtB/vXNc,,3072:U/EIZC612hM2ZNbmiAr0SXHsDDyOC0ruSSr6O1BFuEO:U/EIZC6g5tmiA6D2EhOW,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
136,TRANSPARENT_FOOD,Quality and integrity in food a challenge for chain communication and research,http://uf.ilb.uni-bonn.de/transparentfood/index.html,http://www.transparentfood.eu/,http://uf.ilb.uni-bonn.de/transparentfood/data/May2011/01_Transparent%20Food_Research%20summary_handout.pdf,http://www.campden.hu/dokutar/Transparent-bros-En.pdf,http://www.safeconsortium.org/index.php?option=com_content&view=category&layout=blog&id=113&Itemid=67,http://www.sciencedirect.com/science/article/pii/B9780124171954000011,http://etp.fooddrinkeurope.eu/documents/2011/publications/Presentation_-_Schiefer.pdf,http://www.campden.hu/dokutar/Transparent-poster-En.pdf,http://www.gbv.de/dms/zbw/749852607.pdf,http://ageconsearch.umn.edu/bitstream/122030/2/31-Paper-van%20Lembergen.pdf,http://ageconsearch.umn.edu/bitstream/199387/2/42-Schouteten.pdf,96:726DHjg/nhXzcjJrJBM4J03p199BO7JumLUxgumXbUUKjI8:7BDyhaJrnMh19UHLrW,96:726DHjg/nhXzcjJrJBM4J03p199BO7JumLUxgumXbUUKjI8:7BDyhaJrnMh19UHLrW,6144:tOFlv3ygRN7AwOXzCama2Eo/WdJTXXhNfu+fru63Dd:oFlv3ygRtO2ama2EcWdJTXHfu+a8,49152:YLPOAw69lsnXUVXE+QVxZBXkUo9N8sYndVlekqtJPQYsm6V9:wO6lskBEjVxcTAokqtJPQ3P,3072:nuSdtAUqUwd7RYXFg8k/QZIjNxRsANa724eCAvY41U0B1:nuGBwXhJoZcGAe2dv3UC,,,12288:TJuw+Vp/5TxdAq0HBEZmzJC/ybThkblaKq:gwivjUECJsyPhwlaKq,1536:l07hPINNR3/dgZjEVO5rxW2dm+2zBGs+P:lihPKtiZjc4wgm++GFP,12288:P5R2GWeA8q2s/LjW8d3HIsLhxR/fFYZxQGVIBMRc:P5R2GWezpKR5jRnOjauRc,12288:1ns8WpCEuJN50/CF1Ce5Rm2xi7QQPn+sPVoOL38zmUZ4QtLVkzZLmnm0Zs:JMpfx/CF1CeofXXLszbEZClm,100.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
