,acronym,title,projectUrl,foundProjectUrl1,foundProjectUrl2,foundProjectUrl3,foundProjectUrl4,foundProjectUrl5,foundProjectUrl6,foundProjectUrl7,foundProjectUrl8,foundProjectUrl9,foundProjectUrl10,projectUrlHash,foundProjectUrl1Hash,foundProjectUrl2Hash,foundProjectUrl3Hash,foundProjectUrl4Hash,foundProjectUrl5Hash,foundProjectUrl6Hash,foundProjectUrl7Hash,foundProjectUrl8Hash,foundProjectUrl9Hash,foundProjectUrl10Hash,MatchScore1,MatchScore2,MatchScore3,MatchScore4,MatchScore5,MatchScore6,MatchScore7,MatchScore8,MatchScore9,MatchScore10
62,CASCEFF,Modelling of dependencies and cascading effects for emergency management in crisis situations,http://casceff.eu/en/Sidor/default.aspx,http://www.casceff.eu/,http://cordis.europa.eu/project/rcn/185490_en.html,http://www.casceff.eu/en/about/Sidor/default.aspx,http://whatworks.college.police.uk/Research-Map/Pages/ResearchProject.aspx?projectid=345,https://twitter.com/casceff,http://pauljreillydot.com/tag/casceff/,http://www2.le.ac.uk/offices/press/press-releases/2014/august/research-to-examine-role-of-media-in-aftermath-of-crisis-situations,http://fortress-project.eu/resources/,http://www2.le.ac.uk/news/blog/2014-archive-1/august/the-role-of-media-in-aftermath-of-crisis-situations-to-be-explored-by-researchers,http://improverproject.eu/links/,384:skfrs9diCYc8yMsMeRjvZcMQEz1JHCnNZ+5L+eAN5B//l0XEJw09/uZcA:syNfPsc61iQG/l8sx9WSA,384:skfrs9diCYc8yMsMeRjvZcMQEz1JHCnNZ+5L+eAN5B//l0XEJw09/uZcA:syNfPsc61iQG/l8sx9WSA,768:9dZ1i6dMRq70GF7U7/4n7Q1bft3RGed2SGBrNq7sI7R:p1i6dMg0sEGPcGIR,384:sT0mGaaIowclXmEN7OiMeRjvZctQtzpJt4E+Sl7Hbi9+09PuKcA:stOw6lZAsc0pTyv9GrA,,3072:dWJw9fPbLKbzmpQkMuIowVTDUMDPk9Z+W2Z1nIQ6u8:wZfmp5MuIowVTDUMDPk9d2Z1nIQ6u8,1536:rdmZCauxr4ky2F4HuDCw4P3HV4hIKd4tajg4DjXH4yFS0MpsP1tRv4rP+iEmie1h:r2CvXatied+q/,1536:OvDV+NrjC//DQaHc1DxmJrjHAmRLZQh7upT6TQDiJmFmtbTdREPHPJ2:OvM0eJlTfEY,1536:pqIgDFpQ8wQawpVG23tf0gks2j6K7/Z4DL:IIKpvRTpVGpgks2j6K7/Z4DL,768:w58R0ZVi1NripC/5/lQE0t+8yxsfecE8PbTN6gM5EBkT0auDiJmFmtbTdREPHPMs:wFZV+NrsC/5/lQEcdyxeecE8PbTN6gMU,384:y49ulVRmOC71tOA3RtO08Q4tOBRFtOyStO9ytO+OGPtOniOtOvektOXiPtOZTtOW:y1IzcQfwWMSm0R0vm0e,100.0,0.0,36.0,,0.0,0.0,0.0,0.0,0.0,0.0
63,SO2SAY,Replacement of sulphur dioxide SO2 in food keeping the SAme qualitY and shelf life of the products,http://so2say.eu/,https://www.wageningenur.nl/en/show/SO2SAY-Replacement-of-sulphur-dioxide-SO2-in-food-keeping-the-same-quality-and-shelflife-of-the-products.htm,http://cordis.europa.eu/result/rcn/56198_en.html,https://www.ilt.uni-bonn.de/research/upgrading/replacement-of-sulphur-dioxide-so2-in-food-keeping-the-same-quality-and-shelf-life-of-the-products-so2say,http://cordis.europa.eu/result/rcn/56513_en.html,http://www.wageningenur.nl/en/Research-Results/Projects-and-programmes/Lignin-Platform/Projects.htm,http://cordis.europa.eu/result/rcn/91812_en.html,http://www.ttz-bremerhaven.de/en/research/health/research-projects.html,http://onlinelibrary.wiley.com/doi/10.1111/febs.12539/pdf,http://bookshop.europa.eu/en/a-decade-of-eu-funded-low-input-and-organic-agriculture-research-2000-2012--pbKI3012840/downloads/KI-30-12-840-EN-C/KI3012840ENC_002.pdf;pgid=Iq1Ekni0.1lSR0OOK4MycO9B0000yaGkAsub;sid=00eSHvmwl_2SJa84mKgMuZuVniSMbFtzrxc=?FileName=KI3012840ENC_002.pdf&SKU=KI3012840ENC_PDF&CatalogueNumber=KI-30-12-840-EN-C,http://pub.jki.bund.de/index.php/JABFQ/article/viewFile/2229/3026,192:SLpp6Roa6S6A6WKyIWDoP7tB0vBOoa6Gejig/t9TCZs/D3vgDbjCtcuPzDQ:SVOP3/A00oa32FJgDbutckzDQ,384:v2k7Fgwb253tYuY492+sXIKDlphEulphelpA9DYN:D7FDb253rY492fXIKD3hN3helpsi,768:9dI1i6dARq70GF7p7/4n7EGWJajYWGZ3sh0wCKWIA5yh7R:41i6dAg0sVGEGWYmhwCKWdstR,768:4ty01XE8UUbOGEsY8dHgbv0iQmfWuqrOuARbhCjDrGmPmyLbgLHv+KBua9iUOilz:0XE8BOGE6dHgbv0iQmfWuUnARbhCjhWn,768:9df1i6d+Rq70GF7M7/4n757Vvpfm4nb85TqEA9Fg7R:P1i6d+g0s8G57Vkg85TgHQR,192:QpXfX1gwb2532A6CkaLf1Yc492FtB44XQ8g7dpHmdX9KAxP/D6CHKgPnLjZ4Zb8p:QpXdgwb253tYc492lA7qx9rlA9DYN,384:9dG1i6dpKRq7fBgOYdkF7koxOu76R2t4X2Q2O292e2pktOF7GZLtOppXDskwnGeN:9dG1i6dURq70GF7z7/4n7LskwNZPxs9G,384:aHTPG5eu8jzJkxbBfbBybBlNxU/EfNbsNFyaNahvTzu:azG5ePvlDUEbich3u,192:sNBuHaxE9LOamwmQGpBUYt8yTA0aBMVb7FZBQX:iBu8E963LQwUjyxVbpZBQX,49152:lGJTrVv6/ipcYaWGRd6avNjwa86fXmzOx7tQMrB8dZM6AUL:lGjCKyfFRYowp6vnxJBwZFL,12288:n+1iFMLMkdIpUjw3jiWk09i3gwBTtXCuck:nzMQkdIpUNP09yTzz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,PERFORMANCE,Development of Personalised Food using Rapid Manufacturing for the Nutrition of elderly Consumers,http://www.performance-fp7.eu/,http://www.performance-fp7.eu/,http://cordis.europa.eu/project/rcn/105482_en.html,http://www.performance-fp7.eu/project-overview/,https://www.youtube.com/watch?v=ZFsDzdBdzLQ,http://www.rtds-group.com/portfolio-items/performance/,https://ec.europa.eu/budget/euprojects/development-personalised-food-using-rapid-manufacturing-nutrition-elderly-consumers_en,http://www.providermagazine.com/news/Pages/2015/1115/When-Its-OK-To-Play-With-Your-Food-3D-Printed-Food-For-Patients-With-Dysphagia.aspx,https://ec.europa.eu/research/conferences/2015/expo2015/pdf/presentations/dietary-performance_kuck.pdf,http://ec.europa.eu/health/nutrition_physical_activity/docs/ev20130228_co03_en.pdf,http://diy3dprinting.blogspot.com/2014/06/personalised-food-using-rapid.html,768:n+++R/wEqJhelspIdlYpAr5StHJt1Fe5nOTerwgpDkimhgpDkimTkidq:nl+R/wEqJhelspIdlYpA2t1Fe5nj5DkK,768:n+++R/wEqJhelspIdlYpAr5StHJt1Fe5nOTerwgpDkimhgpDkimTkidq:nl+R/wEqJhelspIdlYpA2t1Fe5nj5DkK,768:9dap1i6dGwRq70GF7KO7/4n7B343vfRytaDia6qAm4yDcBnzyx7R:Kp1i6dGwg0sKOGBIfgVyAmfR,768:I+++R/wEqJhelspIdlYpAZ5St4jYG7xwgpDkimhgpDkimTkiNq:Il+R/wEqJhelspIdlYpArYG95DkimWDd,3072:pabSCZ4Dtfyy9938xlpBi41EvGCbvQWx/TCaUf:XF8xD1Evhx/T5Uf,3072:vJuu9fg/7DXI8uMWb/aI+/yZ97nm6GOOWDjIsfx8rOkO:jXWJWvIsuw,768:1tK/UiMVIADp7UR0KF0eZEJvV9KwHBDjM8c4HsMHsRG8bPHvZPLg3ELD4xLGBAPB:1tK/UiMVIADp7UR0KF0eZEJvVYwHBDjV,1536:P/dFUPIbbbN2yFQ49XRB5D3NHo7TwdjL6jmiR0eglJrXg3CM2+TS2WDBfGHT3IvH:P1FIw56j3R0eEJrXg3CM2+TS2WDBfGHi,24576:08DoZRYrqFaxIld5Xd7ZRFJmsKMZsZWl3dQzNdh74jHTZV1A7bxS0Z+V+ijl/LS:1rqpRbRFJmDMywSdh7QTz8xSy+V+8B2,49152:e1nAYLCmhV5NjhDzgMc5VelmMRxxtRMaIQ4sK:e1n1Lv5TqVelJRdYnz,3072:rm/HTsZXpJflt7oodCh4GbdANtM+BNw/A9:i/HTSpJfW2,100.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,PRESERVEWINE,Non thermal process to replace use of sulphites and other chemical preservatives in European wines to meet new European Directive,http://www.preservewine.fraunhofer.eu/,http://www.preservewine.fraunhofer.eu/,http://www.igb.fraunhofer.de/en/press-media/press-releases/2014/preserve-wine.html,http://www.preservewine.fraunhofer.eu/images/content/media_centre/preservewine_flyer.pdf,http://cordis.europa.eu/search/result_en?q=contenttype%3D'project'%20AND%20programme/pga%3D'FP7-SME'&p=8&num=10&srt=/project/startDate:decreasing,http://www.internetchemie.info/news/2014/jun14/sulfitfreier-wein.php,http://www.researchranking.org/index.php?action=partner&p=dyve,,,,,48:rqDDxoNOa7F9En2O4i+82EE1qEsffeJQ/rHkxj9DoRk4ZpHe:rNNOa7Fen2OsTkGkrHkB9AzA,48:rqDDxoNOa7F9En2O4i+82EE1qEsffeJQ/rHkxj9DoRk4ZpHe:rNNOa7Fen2OsTkGkrHkB9AzA,768:iWMkfSWn+zzi0SlaKUUfntjY/v3WX+56/vjo905DJVXU:iWMuVlNUUfntjY3GX+5fyJVXU,196608:TKg7UDvJtdHO8opReL2NeTUVz1Jh2jr4BYAXoY4:+ko2ReL0MUL+8BYAXj4,768:9z1i5JydWPOq70GF7Od7/4L76OuE8WRKeTn9Ww47R:x1i5JydOn0suG6hE8WYeT2R,192:2ZgMf1zKzQ8tBI5y0V7W7UJkV5qGod6E5oI272X2D0EU/+gz40cG/uF0V7eUkoJ:ve1Gz1uTSUIvVojc0uKfPJ,384:9ndmSy50HqWC0vRLf0t7CwQpQRQlQyQKQjQHNQ8QUjf1lIC5Wm8qyULl3W4Rz8:9Aa/vRLf0t7Cr3rrI4Wm8qyULs4K,,,,,100.0,0.0,0.0,0.0,0.0,0.0,,,,
66,ESPACE,European Satellite PArtnership for Computing Ephemerides,http://espace.oma.be/,http://adsabs.harvard.edu/abs/2011epsc.conf.1833T,http://syrte.obspm.fr/journees2013/powerpoint/thuillot_poster_jsr13.pdf,http://www.europlanet-ri.eu/newsletter,http://adsabs.harvard.edu/abs/2012ASPC..461..659T,http://cordis.europa.eu/search/result_en?q=contenttype%3D'project'%20AND%20programme/pga%3D'FP7-SPACE'%20AND%20sicCode/code%3D'SPA',http://arxiv.org/pdf/1506.07746,http://cordis.europa.eu/search/result_en?q=contenttype%3D'project'%20AND%20programme/pga%3D'FP7-SPACE'%20AND%20(address/country%3D'BE'%20OR%20relatedRegion/region/euCode%3D'BE'),https://hal.archives-ouvertes.fr/hal-01137766/document,http://www.aanda.org/articles/aa/pdf/2015/10/aa26977-15.pdf,http://ec.europa.eu/DocsRoom/documents/331/attachments/1/translations/en/renditions/native,192:gMMTIKilSfspGdrtWs5RugUE8ss/skksc3s4r5/Mqp+KDMk97M4G7RmQN:XMTIGZMgZ/hM++4MkVMJFN,384:n/pnb0JLxrLPRnQlOG8xwEAphYAm3Yw8glFEMOpM1ZnBI80NRthzuUpoAx:/pnb07GlOG8xwHSqglaXAcllx,24576:BuloDabZPnqtOY27buMr5+WmfljBxbayU:iYabBqVMr5Jmfldu,768:J96tV65Qi5j4oF2mtsfbRZ2D9PV6cVabpWz8se9k4:J9Ow5MoFQflZ2PjiWz8se9d,384:4iXnm0JLxrLPRnQlOG8xwEAihgGBLRe1MMp5IMurq0hnthzuUpotx:rXnm07GlOG8xwH+e1Me5Ilplkx,768:9z1i5JydZpCuOq70GF7ET7/4L765eWKyQE0kcE2BIVq47R:x1i5JydZdn0sSG65eWKy/0xE24R,49152:/MftBgdQFodFMzCfO8ONm6LBvF0ewWwMoQ4jNxYuo:EftGdQSMzCfDgm2vFBwWwMsjNxYz,768:9z1i5JydwGOq70GF77y7/4L76l5QfybY5DNoNwytAHe547R:x1i5JydNn0smG6l58mY5ns6R,24576:hQZdEs3mLpVOgAWkIJMS2xIiJsIHj5mpeB53V2ARMXc+OfZPB49GedEXqgNXa7w3:gdkdAW1CS2iFIHlHJFMM4bdfYau,196608:GlG9WeQr4gXYfq4Dv5iaMgq2I3ow+aZI4bxgmuI1V1oqc6P:s5ezLhTtUowJamxCY1n,6144:GD7WD2dXc/JJR49VwqbV0z/KerKBwYdJR49cG4ihuj3:B2dXc/12ZV0TZmwG7Lioj3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,ARIMNET,Coordination of Agricultural Research in the Mediterranean,http://www.arimnet.net/,http://www.arimnet.net/,http://ciheam.org/index.php/en/research/arim-net,http://cordis.europa.eu/fp7/coordination/pdf/arimnet_en.pdf,http://arimnet-call.eu/,http://www.agence-nationale-recherche.fr/en/funding-opportunities/current-calls/aap-en/arimnet-2-agricultural-research-in-the-mediterranean-network-2-2015/,http://www.era-platform.eu/era-nets/arimnet/,http://arimnet-call.eu/node/7,http://www.coreorganic.org/Pages/Related-initiatives/Related-initiatives.html,http://www.arimnet2.net/files/doc_15_09_14/ARIMNet_2_Guidelines_for_Applicants_18_sept_2014.pdf,http://ec.europa.eu/research/bioeconomy/pdf/arimnet_call_2011_guidelines_for_applicants.pdf,384:x7hzyp0AOp+JGXzoh2L75GSkHbqXGRmRg/mR4LXlRHRC3/mqRq5UmI+u4Nllll8L:x7hGSzgKR7,384:x7hzyp0AOp+JGXzoh2L75GSkHbqXGRmRg/mR4LXlRHRC3/mqRq5UmI+u4Nllll8L:x7hGSzgKR7,768:FR3LVsy2e9eI4xSbLlUOlZt7hY0k5J3Gt:7Wy2e9eI4xeljt7hBus,12288:lwX+OhcIasjj4EWwuOpc8UcFUgj3j8qkrvcvZDVmlGUQQbvbCf:8rilsjM3w5p0cXjjxbZ5mlEQbbk,192:9yv/qPT+XGZJuXUIFNdp8F01dkwuUVNQ3jz4b7bQnYaTQ0bW+50pIjX90GgSGWmN:9hCXGZJWu0fak0bW+motrVmWs,768:qz3EMoPqnY37vrWRY1Tb0K57sBczBU7H+e5SLmlKy:i3EMoPqnY37vLgfD,768:nItUAUrD1i/I+P0Tmz0eRVG3mjzOFWcG0b3:nItUAUrD1S0Tmz0eRVEmjAzG+,192:9yEPqST+XGZJ9XUIFNdp8F01dkwuUVNQ3jz4b7bUnYcTb0bW+5alpdXX90GQIZ/O:9XCXGZJpu0bcv0bW+slbtvZ/vFPRmks,768:SMs/7kXAkeLln8RkxTcP0D0oAA7XAyvByP7v7j88GWe1ieN1cM:SMAR8WxAsAA7XAyZ+8H1fd,24576:q1ngnRopnij1PFQ0OEUJJK/80nse82cb5Ao:WiV6fJJTM+2cb5l,6144:G2TFMg/WmEDzk6ON6rCP2Fxczg3yEhVFJ0wX4/BcD2K1JiKJ3i1SqLX:G2Th0k6GeFxAgtXCBcD2KCi+SqLX,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,GRAFOL,GRAPHENE CHEMICAL VAPOUR DEPOSITION ROLL TO ROLL TECHNOLOGY,http://www.grafol.eu/,http://cordis.europa.eu/project/rcn/101387_en.html,http://www.graphenea.com/blogs/graphene-news/8017795-graphene-mass-production-roll-to-roll,http://cordis.europa.eu/result/rcn/58595_en.html,https://ec.europa.eu/programmes/horizon2020/en/news/cost-effective-graphene-production-could-bring-material-benefits,http://cordis.europa.eu/result/rcn/163627_en.html,http://www.grafol.eu/,http://cordis.europa.eu/publication/rcn/16489_en.html,http://www.fhi-berlin.mpg.de/acnew/department/media/fhi__department_ac_poster__2014_02_06.pdf,http://optics.org/news/6/12/23,http://www.fhi-berlin.mpg.de/acnew/department/media/fhi__department_ac_prospect__2015_10_15.pdf,96:2tRCmriDpurfdt2whls8G5Pm/rAiO6ylJct+anwkS1fYokuISjkGQWhdnYtQWG2W:mRCmrsuGkzAbTkS9ldF,768:9de1i6dXRq70GF7d7/4n7SIa8BlssslRyua8CU4nSrLbsQU7R:O1i6dXg0spG02/c0R,768:hEvk8k68grIAOdxHXFdTPu2eLTNQA3fi2xUVAnNJjx3:hEvkCDIAuxXFpPu2e3vfi2qAnXjx3,384:9dc1i6dTGRq7fBgOYdkF7kqnOu76R2t4X2Q2O292e2pktOF7GZLtO+pmL2YukRdg:9dc1i6daRq70GF7D7/4n7XDukR3RJw7R,768:t2kpguuSkjhwaq7UmN6gjUAMyKAIkKkspvDQ8ytTMCkWJk2KDFaEaxaragaJEaUN:t2kpguuSkjhwaq7UmN6gjUAMyKAIkKki,384:9d81i6d0LRq7fBgOYdkF7k2XOu76R2t4X2Q2O292e2pktOF7GZLtOHpmLesp/IXp:9d81i6dIRq70GF7T7/4n7cSw/Iaki27R,96:2tRCmriDpurfdt2whls8G5Pm/rAiO6ylJct+anwkS1fYokuISjkGQWhdnYtQWG2a:mRCmrsuGkzAbTkS9ldF,384:9dP1i6drRq7fBgOYdkF7ksTAiOu76R2t4X282O292e2pktOF7GZLtOFp1dZ73ct4:9dP1i6drRq70GF7x7/4L7p7R,24576:8XRqgvyay0tbacmUtoTbk4WQXaE57IowEV8lZgssT+:MqgvyaKJUabkxQXaE575wEV8lZgsJ,384:qf/C6+M6yoMvB5iqKDuXtFvxB3pjwFU6rE7ku0U:qf6RMvBgDuXjD3p89Edl,98304:V0CSW11xuIRefFf3KqLdgAC4DBhaUTKZB3RgyYDS/5pd5zxH:V0Q1XusetPRLdgx4DXaUTwYD05pd5dH,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
69,MUPROD,Innovative proactive Quality Control system for in process multi stage defect reduction,http://www.muprod.eu/,http://www.muprod.eu/,http://cordis.europa.eu/project/rcn/101639_en.html,http://www.megafit-project.eu/index.php/4zdm-cluster,http://cordis.europa.eu/result/rcn/58727_en.html,http://www.4zdm.eu/index.php/muprod,https://ec.europa.eu/programmes/horizon2020/en/news/zero-tolerance-manufacturing-faults,http://ifacom.ivt.ntnu.no/joomla/index.php/cluster-4zdm,http://www.engineersjournal.ie/2014/02/27/quality-control-system-means-zero-tolerance-for-manufacturing-faults/,http://www.mecc.polimi.it/en/research/eu-projects/,http://www.cablebot.eu/en/cablebot_consortium/tecnalia.html,96:6e+eaSel2NwmFrFOFQFHQFRVFXFBMFVMHBZiYGbU3YLq6eVDZnEs1nK8o1TvujKE:6yaxJmFFzEeujAT2jYjK,96:6e+eaSel2NwmFrFOFQFHQFRVFXFBMFVMHBZiYGbU3YLq6eVDZnEs1nK8o1TvujKE:6yaxJmFFzEeujAT2jYjK,768:9dV1i6dnRq70GF7a7/4n75AKgkYvJmloFyT/VP1HNaXq7R:F1i6dng0sKGjTPR,384:JFD9rJvAOTb/LfFSg+hACgJ1IgjvYOUqlh:Rbx+uCgzk0,768:9dT1i6dRRq70GF7y7/4n7+pA3332jM2jnscR0UlOgempchLr04Cch87R:D1i6dRg0sCG+pQTfWpwQzysR,192:ddoBVtyaCSTtfIols6y+Idn0mDJ+TvDtfBFJj:ddCls6y+enHDJabtfBFJj,768:t+kpgdiSkehwaq7UmN6gjUAMyKAIkKkspvDQ8ytTMCkWJk2KDFaEaxaragaJEaUF:t+kpgdiSkehwaq7UmN6gjUAMyKAIkKkw,384:m/dQGOIzAPd0t5PkZB08+DqVHmU9eZ39OdyYXEpYYhAKMMMCDJOHtfBwSK/M7V:myGOIzAPdEqVSMUjuKMMMCDUHtZw4V,768:3C1s6StPGHcEH6zexwv7eMNJRJHk6yDXRSg:y1s6StPqcHS6v7eUFk6yDXRSg,384:ttgRQeuUrB12oP8MbJVgX94OlyeWxPMnxFqgQyD9AxoMpdhChKI9:ttgRQe/12KFbnm94OlfuPMxF3QypAxoB,96:U4eue/rnawC1ivsjZSiY1GBdKaef6btLjdOSQhDLZiN9Imvbh0kJTaK6KOKtjNK3:U4SzC1pfrpef6aSBvbh1xanfLaMlMSMC,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,MOVE IT!,Modernisation of Vessels for Inland waterway freight Transport,http://www.moveit-fp7.eu/,http://www.moveit-fp7.eu/,http://www.transport-research.info/project/modernisation-vessels-inland-waterway-freight-transport,http://cordis.europa.eu/result/rcn/58734_en.html,http://www.danube-navigation.eu/pages/projects/fleet,http://cordis.europa.eu/result/rcn/163291_en.html,http://www.dst-org.de/projekte/projekte/europa.shtml,http://www.ecconet.eu/conferencesmeetings/index.htm,http://www.maritimebrokerageevent2013.org/wp-content/uploads/2013/12/Promoting-innovation-in-IWT.pdf,https://www.kowi.de/Portaldata/2/Resources/fp/trip-transport-maritime.pdf,http://www.iwr.usace.army.mil/Portals/70/docs/portswaterways/Listening_Sessions_Information_Brief_Industry.pdf,1536:dvMefyUBq8SOUYFHyj2SLQvttMnUVvULGShjQLyDzt04LVoWa:dksyUBq8SOU32SLQvttMnUVvULGShjQ3,1536:dvMefyUBq8SOUYFHyj2SLQvttMnUVvULGShjQLyDzt04LVoWa:dksyUBq8SOU32SLQvttMnUVvULGShjQ3,384:WVRJrriGo5Jeyr6hnpDq+WQff2GrKMg7WuOAp+mB4wlFzQ1tpH2R:QtriGo5Jeztq+W2+AKuy+olhQ3pc,768:9dN1i6dERq70GF7E7/4n7Q+OxnaMEzn1SkAlJJGaU9797R:d1i6dEg0s0GQlnaM0oLlJJ0R,384:O1kaBGRX6XCkDqpd0maNYzNiuJseXGtSaj0IVfFdqfjkHgA+I64UzkefI/dvJhuE:vlRX6XCkDqf0maNjheX+8mCIOI/5JhuE,1536:K1i6dzg0stG5BpnX0v3uW/nymE2rOf5y5TA0lTIRHWDR:K1i6dRFBJhW/nyt5yFAdRHWt,384:0v1kFiyWu08kvDcFXUSuujUPP5D3a6owagZ+J6jHJu34L5V/7zTHnrTC02oe7kDp:Q2YEgcFXUSeZDKa+JCoIXvymwK9hnhP,192:BkMK9+JANFpXDy2P5dfJ20G8KUPVgjWJnso3Jh3W7WmbwjfqXtbtF/pQw2q0BlOR:IegdEtUPV22sAW7WmbwjqFtF/pQfqUGJ,12288:Cl6adX0LoPa/96wN+8VZY7m5x4TafR0Y+Hh7bIq/7kGGaT8C:m6MXAosvNKAxUa6bQwn,24576:XA34nxLchQIP9nnSr2CHJaYWssg3ASs0+S:QonxQ5P9SrHp1Ws3Vs0l,12288:MW+IBSlyaretbb8mcX381WQJ2/DZWUDu9KPP9:MW+ASlyaretbb8mccRw/DZzCC9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,RECOVER,Science based remote sensing services to support REDD and sustainable forest management in tropical region,http://www.vtt.fi/sites/recover/en,http://theredddesk.org/countries/initiatives/science-based-remote-sensing-services-support-redd-and-sustainable-forest,http://www.vtt.fi/sites/recover/en/recover-publications-and-deliverables,http://seom.esa.int/S2forScience2014/files/04_S2forScience-ForestryI_HAME.pdf,http://www.earthobservations.net/documents/meetings/201205_gepw6/ss_we_cl_gf_recover_pedrazzani.pdf,http://cordis.europa.eu/search/result_en?q=contenttype%3D'project'%20AND%20programme/pga%3D'FP7-SPACE'%20AND%20(address/country%3D'MX'%20OR%20relatedRegion/region/euCode%3D'MX'),http://www.felis.uni-freiburg.de/abteilung-en/mitarbeiter/enssle/enssle?set_language=en,https://www.wageningenur.nl/en/Persons/J-Johannes-Reiche-MSc.htm,https://www.wewur.wur.nl/popups/vcard.aspx?id=REICH006,http://cordis.europa.eu/search/result_en?q=contenttype%3D'project'%20AND%20programme/pga%3D'FP7-SPACE'%20AND%20(address/country%3D'BR'%20OR%20relatedRegion/region/euCode%3D'BR'),http://www.int-arch-photogramm-remote-sens-spatial-inf-sci.net/XL-7-W3/397/2015/isprsarchives-XL-7-W3-397-2015.pdf,768:b8gAvzTWSmSaSLyrrVjBLFYF9yQXmjt/dvMLFFPJpY/nY15eaq6/fYFH4Hlcsqy6:b8gAvzTWSmSaSLyrrVjFFYF9yQXmjt/P,768:jJX/6sCgsGlqJ8J9QOyU7yJJC/y6C+mv3DuJgmpamwP:j1fCrGlqG73yJM1C+mvwfwP,1536:68gAvzTWSmSaSLyrrVjFFYF9yQXmjt/dvMLFFPJpYn+15eaqC0+UFqL/HtqsNTCN:68gAvzTWSmSaSLyrrVjFFYF9yQXmjt/3,98304:cKma8VTwKbyxyqWn23c8/BfU2jR0GyNwAAGO6j7CxQWQa:cE9Yyx7H3cafU2jRG5g6371a,,384:9z1i5Jydm5DgAOq7fBgOYdkF7kNHaDiXReJaMSeIvOu76R2t4X282O292e2pktO9:9z1i5Jyd+HOq70GF7/W7/4L76HQXQ47R,768:WtgPpG+QAuODejPk50KMLFIuu/pc4Df4w0M9IA:3PpGsYLFIuu/pcWgw0M9IA,384:3l8jl0gwb253tYY4928s1Mm/OgSGSpDmD19DYN:22Db253N492QJLpDkvi,192:PTDnnKqQcC0RpS25V2jjjagjjjaHduV9iB6ixuKzV3/RMAFa0:P3scXS2/2jjjagjjja9eQBNx53/RMA9,768:9z1i5Jydn2Oq70GF7D67/4L765sQ2m5xymv47R:x1i5Jyd2n0sGG65sTm5xcR,49152:ai6VpNU1A7Lo0Jy5a/r3ZY4nuFqxxecG4rG4:z11F0Jy43i4nuFmxP7rG4,0.0,66.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
