,acronym,title,projectUrl,foundProjectUrl1,foundProjectUrl2,foundProjectUrl3,foundProjectUrl4,foundProjectUrl5,foundProjectUrl6,foundProjectUrl7,foundProjectUrl8,foundProjectUrl9,foundProjectUrl10,projectUrlHash,foundProjectUrl1Hash,foundProjectUrl2Hash,foundProjectUrl3Hash,foundProjectUrl4Hash,foundProjectUrl5Hash,foundProjectUrl6Hash,foundProjectUrl7Hash,foundProjectUrl8Hash,foundProjectUrl9Hash,foundProjectUrl10Hash,MatchScore1,MatchScore2,MatchScore3,MatchScore4,MatchScore5,MatchScore6,MatchScore7,MatchScore8,MatchScore9,MatchScore10
70,MOVE IT!,Modernisation of Vessels for Inland waterway freight Transport,http://www.moveit-fp7.eu/,http://www.transport-research.info/project/modernisation-vessels-inland-waterway-freight-transport,http://www.moveit-fp7.eu/,http://www.dst-org.de/projekte/projekte/europa.shtml,http://www.danube-navigation.eu/pages/projects/fleet,http://www.ecconet.eu/conferencesmeetings/index.htm,http://www.cmt-net.org/fileadmin/user_upload/F_E-Projekte/Projektuebersicht_EU_Projekte_20140612.pdf,https://www.kowi.de/Portaldata/2/Resources/fp/trip-transport-maritime.pdf,http://www.naiades.info/file_get.php?file=14cf350d62aa7ba4fdf83ca1e7e6e1361,https://www.americanprogress.org/wp-content/uploads/issues/2012/08/pdf/freight_infrastructure.pdf,http://www.maritimebrokerageevent2013.org/wp-content/uploads/2013/12/Promoting-innovation-in-IWT.pdf,1536:dvMefyUBq8SOUYFHyj2SLQvttMnUVvULGShjQLyDzt04LVoWa:dksyUBq8SOU32SLQvttMnUVvULGShjQ3,384:WVRJrriGoNJY6hnpDx+WQff2GrKMg7WuOAp+mt4wlFzQ+/yH2R:QtriGoNJ7tx+W2+AKuy+ElhQ4yc,1536:dvMefyUBq8SOUYFHyj2SLQvttMnUVvULGShjQLyDzt04LVoWa:dksyUBq8SOU32SLQvttMnUVvULGShjQ3,384:0v1kFiyWu08kvDcFXUSuujUPP5D3a6owagZ+J6jHJu34L5V/7zTHnrTC02oe7kDp:Q2YEgcFXUSeZDKa+JCoIXvymwK9hnhP,,192:BkMK9+JANFpXDy2P5dfJ20G8KUPVgjWJnso3Jh3W7WmbwjfqXtbtF/pQw2q0BlOR:IegdEtUPV22sAW7WmbwjqFtF/pQfqUGJ,12288:6nHGdjoNEPeMNRHG99uNLkidF/9F7S35/oSwxU:6nI0uNNR69sIidJjjSwxU,24576:XA34nxLchQIP9nnSr2CHJaYWssg3ASs0+S:QonxQ5P9SrHp1Ws3Vs0l,98304:BuA+VFMuAWAYhd2/t9oHyDqA/1YSiyZL5:Bubz2F9MH211ia,,12288:Cl6adX0LoPa/96wN+8VZY7m5x4TafR0Y+Hh7bIq/7kGGaT8C:m6MXAosvNKAxUa6bQwn,0.0,100.0,0.0,,0.0,0.0,0.0,0.0,,0.0
71,RECOVER,Science based remote sensing services to support REDD and sustainable forest management in tropical region,http://www.vtt.fi/sites/recover/en,http://theredddesk.org/countries/initiatives/science-based-remote-sensing-services-support-redd-and-sustainable-forest,http://www.vtt.fi/sites/recover/en/recover-publications-and-deliverables,https://earthobservations.org/documents/meetings/201205_gepw6/ss_we_cl_gf_recover_pedrazzani.pdf,http://seom.esa.int/S2forScience2014/files/04_S2forScience-ForestryI_HAME.pdf,https://www.wageningenur.nl/en/Persons/J-Johannes-Reiche-MSc.htm,https://www.wewur.wur.nl/popups/vcard.aspx?id=REICH006,http://www.felis.uni-freiburg.de/staff/datta,http://www.int-arch-photogramm-remote-sens-spatial-inf-sci.net/XL-7-W3/397/2015/isprsarchives-XL-7-W3-397-2015.pdf,https://spacedata.copernicus.eu/web/cscda/copernicus-users/user-categories/downstream-services,http://www.reddiness-en.eu/links_and_further_info.html,768:b8gAvzTWSmSaSLyrrVjBLFYF9yQXmjt/dvMLFFPJpY/nYr5eaq6vfYFH4HlcsqyM:b8gAvzTWSmSaSLyrrVjFFYF9yQXmjt/X,768:jJX/6sCgsGlqJOJ9QRyU7yJJC/y6C+mv3DuJHmpamwP:j1fCrGlqU7qyJM1C+mvwwwP,1536:68gAvzTWSmSaSLyrrVjFFYF9yQXmjt/dvMLFFPJpYn+/s5eaqC0NUFqL/HtqsNTV:68gAvzTWSmSaSLyrrVjFFYF9yQXmjt/8,24576:XfLyuurVw0IyjW8US57gvXTlW0bVxpPuAvjm9ZgQkLxfAC0:Xr0npgvX9bVxZPrEZgnK,98304:cKma8VTwKbyxyqWn23c8/BfU2jR0GyNwAAGO6j7CxQWQa:cE9Yyx7H3cafU2jRG5g6371a,384:PsZ8jlIgwbq53tWz492H01Mm/Og1gbp0oD4Dy:U6yDbq53u492lJ/p0A4u,192:PTDnnKqQcC0RpS25V2jjjagjjjaHduV9iB6ixuKzV3/RMAFa0:P3scXS2/2jjjagjjja9eQBNx53/RMA9,768:mt7pmGV0uODZm4dunj7K+XLE4v3/pcJ4A610S9IP:GpmGKKLE4v3/pcJM10S9IP,49152:ai6VpNU1A7Lo0Jy5a/r3ZY4nuFqxxecG4rG4:z11F0Jy43i4nuFmxP7rG4,1536:cKt3v9OkdNqxUNJCouXBMJnK66WfsuD+LVDHhQV3JzAcaero2FJwn0tPDGWdQKQv:/tQMNqxUCouXBMJnK6bs/LVDHWJFrB3o,384:VzgPL68pLD7OKP8MovJ0vb+MOHw+AmeQKy5I0UBZM8wig:VzWpX7OW8MoR0vb+MOHw+XPKy5pIZxwn,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,E-RARE-2,ERA Net on Rare Diseases,http://www.erare.eu/,http://www.erare.eu/,https://www.fct.pt/apoios/cooptrans/eranets/erare/index.phtml.en,http://erare.eu/joint-call/7th-joint-call-european-research-projects-rare-diseases-jtc-2015,http://www.agence-nationale-recherche.fr/en/projects-and-results/2013-and-previous-editions/aap-en/7th-e-rare-joint-transnational-call-jtc-2015-for-european-research-projects-on-rare-diseases-in-the-context-of-the-era-net-cofund-e-rare-3-2015/,http://www.erare.eu/joint-call/6th-joint-call-european-research-projects-rare-diseases-jtc-2014-innovative-therapeutic,http://www.agence-nationale-recherche.fr/en/projects-and-results/2013-and-previous-editions/aap-en/6th-e-rare-joint-transnational-call-jtc-2014-for-european-research-projects-on-rare-diseases-in-the-context-of-the-era-net-e-rare-2-2014/,https://www.era-learn.eu/network-information/networks/e-rare-3,https://www.facebook.com/E-Rare-ERANet-for-Research-Programmes-on-Rare-Diseases-521902444498038/,http://www.orpha.net/orphacom/cahiers/docs/GB/Networks.pdf,http://www.dfg.de/foerderung/info_wissenschaft/2014/info_wissenschaft_14_74/index.html,3072:fum3hZtDrUAFkDrLSA9DstBC49YQkyg11p6H5edVH6KQa4etmmIMUSs7yVomRLWt:hIn15uBC2YQk/6MdVEaxIMUXVDv,3072:fum3hZtDrUAFkDrLSA9DstBC49YQkyg11p6H5edVH6KQa4etmmIMUSs7yVomRLWt:hIn15uBC2YQk/6MdVEaxIMUXVDv,768:vdITHXNtqoaPU2Q/vICXDe9gy/d0lBOIBzshpDV79D5:vdITdvaPmJDeyylxzrF5,3072:uRRAqZrb5FqlG9tljABOgSUAFkDrLSA9DstBC49YQkyg11p6H5edVH6KQa4etmmg:tUNs3/n15uBC2YQk/6MdVEaxIMUXVDv,768:q23EzoPqnY37vjlfyyX5hzBU7H+e5SLmlKk:X3EzoPqnY37vAyngf9,3072:OumvoeWBATsuuQqmNYmUAFkDrLSA9DstBC49YQkyg11p6H5edVH6KQa4etmmIMUd:copGYTn15uBC2YQk/6MdVEaxIMUXVDv,768:q03EHoPqnY37vylkdd7AnzBU7H+e5SLmlKk:H3EHoPqnY37vFogf9,768:Yu00+4W0P2lCcUJYsYNfSs0bGvLX/iXQjo6/DAa37FP:i0+43P2lCcUJYsYNfSs0bGzviXQjzsat,3072:WePpfY44p4e/n0WcYhN2sB6vL65DbY70GiIN3YiM:jA4t8N2sB6DCI0Gc,6144:xu3xuq2aXxfRtnlv/I3qEpq4txGRqf6mlS7Gzs9454:w3xuCd/QhLGYC/7GzsX,384:SALOSLLrwdGBA2zEk1/OcXHQG6UqtpxN4ZgJD5Dwf0W:SA3XBA2zEk11HwjtN4ZgJF2,100.0,0.0,88.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0
73,SOMABAT,Development of novel SOlid MAterials for high power Li polymer BATteries SOMABAT Recyclability of components,http://www.somabat.eu/,http://www.somabat.eu/,http://www.springer.com/cda/content/document/cda_downloaddocument/9783319127057-c2.pdf?SGWID=0-0-45-1491994-p177051544,http://www.transport-research.info/project/development-novel-solid-materials-high-power-li-polymer-batteries-somabat-recyclability,http://www.egvi.eu/uploads/Somabat-NM.pdf,http://orbi.ulg.ac.be/handle/2268/128156,http://www.enide.eu/?page_id=47,http://www.nce.ulg.ac.be/projects.php,http://acad-icht.tm.edu.ro/internationale/somabat/SOMABAT-%20FP7%20Project-Eugenia%20FAGADAR-COSMA-WEB.ppt,https://www.infozara.es/eutargetservicesrep/webeutarget/usecases/case1/EUTarget2020projectsReportEn.pdf,http://www.nanomat-epc.eu/kyiv/Cleancarb-Dooley.pdf,3:ng2m4YHPJ395hhrIqcGxK2ANK5Y/m0gIgCBK1Mn:zExhVAY6/m0SC81M,3:ng2m4YHPJ395hhrIqcGxK2ANK5Y/m0gIgCBK1Mn:zExhVAY6/m0SC81M,12288:r1WuejLSiuZTBy9OAhuFe8x+iFQIdKPPZAdsdkEWLyEmI:rHeMTEOAhuj1UPPZAidkEW+EmI,384:W78JrriGo1Jx6hnwYVizfFrkyDFo6Uj3VGmp4wlFKQOwaVH2R:NtriGo1JKJVizfpDFo6Uj3VGAlMQwVc,24576:v89CPeUPrT1LT7DGTVrHNI7d9HSnFClVyoZDx88I3SzndGpPLLIR3HaP:KC/t7DMVrtIJiYEoZd88I3yd6PgRXy,192:pE1I3z3NBUSJJSFyr3K5JKaRmLq7KTaWEePlrosHV/H8zDht3Y4pUc0hzhD8V12s:C1obUEJSF8GVMOVWEzMCt3wbDD8L2ub,384:MuOXKoqhhLxOEuJflojApVBgYzXq5x0lqe:C6phXg7ojIBge,384:NYkmU6JYe2WVehFRGt4eeoi0QqW6R0LGsYqo6y3Lb8z+ZSBwNZ7tXeVO13Y8VM:asr6enoi7qW6SLGXFIzcSqNZ7tOotY8m,98304:q0niEj45dp5UsrkWFViwDpXC8gOVtixQKBbhPrVUpYY9fkAPWNmnaN6PmOPBZZ7:q0iEj45dkU5pXVgQKBdJUv+ANaNux,6144:WqAxOeykywsO5xWPgDGdNGfFyEAkClB+cw:WqUJy/fPgDzfFyXlB+cw,24576:QZnsfuVfURyDbqxwBE/l7r4Ici2XIuDXKk80WXgGz4ERvr7kPQy:QifSfxXqxFV4IWIuD6kFxG80U,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,ERMITAGE,Enhancing Robustness and Model Integration for The Assessment of Global Environmental Change,http://ermitage.cs.man.ac.uk/,http://ermitage.cs.man.ac.uk/?q=about,https://www.youtube.com/user/ERMITAGE2010,http://ermitage.cs.man.ac.uk/sites/default/files/ERMITAGE_Brochure.pdf,http://leure.epfl.ch/page-76647-en.html,http://www.ordecsys.com/en/http%3A/%252Fwww.ordecsys.com/en/portfolio-energy,http://dynamix-project.eu/links,https://www.pik-potsdam.de/members/tinoab/tino-aboumahboub-homepage,http://www.cru.uea.ac.uk/research,https://www.pik-potsdam.de/research/sustainable-solutions/research/growth-devel,http://www.psi.org.uk/pdf/olivia_chassais_cv.pdf,384:Ngih3IYkHvVJBbIDKbgJuPkyYiBbjMomSj9sv:jh3IYkHvVDSKbgJuPkyYiBbjMomMsv,192:/F0lKGa/n3IYHIXUIawJDJb2ImtxTnjqM2Su7+2z4mb0jaS6sDE+IM5mmTg9Ssv:NES3IYHSJBpylP2hxzlbveE7M5mWgssv,1536:cApBRSiVWv9nUmCSANXu0ywOkO+VUBzlq4BXT7QXeQ+efabiTm5W0OewUxly/Iwq:ZIbiTUw+/j,12288:P5C1UKkYucrYvUEQ7GJVyWwNS77CxLH+5OMrQpB8CxGwatAMybBbqVG7S6G2QJe8:Y1dVuyQURSV/77CgwJewaocr6G2B8,768:3Cwn889xojSAg79cSTO7Qz3dcD88hWrNqZT1eoFJ:ywn8898Mi+iY8gexLFJ,384:3JU4nZrfWbNBuSy25HRISC3dG0Gda88ZqYUfth8SwjEgtAsi22ZKo:q4nh05xLC3qda8iqYGKo,768:yyIREviCD1jRJ+MLss9myzdFxrramUtvEK8:yyIREviCD1jRtsAmyzdFxnamUtvv8,768:woAb7u0z8V5qFi1kiDSLzMI/44JPwLjxdxwCfSJAZ4LKsev04h47r+y0m:vAJz8iF+k3nMI/4CPyjxECfSJs4L3eQp,768:oHLAuLW8taaUXXfD541dcLlAG5GQDwhphnLQGBZO7HRbqXQWpl:B8taaxkPirhLQuOrRbqXQWj,768:XAHu0y9T8+Fi1kfL/MI/4NJPwLjxMCVO4mLzyKrGqBUGRb3kjn45SZo6exL7OS3n:XAJ28+F+kfLMI/4fPyjxMCVTNS3UCqz2,12288:bbw4n2obns2MKejp0zAdKIEkb7H05870jzuc:3Uobns2MKejvvHm8Yn/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,P²-ROTECT,Prediction Protection Reduction of OrbiTal Exposure to Collision Threats,http://www.p2rotect-fp7.eu/,http://www.p2rotect-fp7.eu/,"http://www.clean-space.eu/0,1,7,Links.html",http://www.p2rotect-fp7.eu/documents/Presentation_P2-Rotect_JA_Space_Debris_Event_Day.ppt,http://www.cater-transport-time-efficiency.eu/partners/,http://www.p2rotect-fp7.eu/documents/IAC-11_A6_4_1.pdf,http://www.dlr.de/rd/Portaldata/28/Resources/dokumente/rp6/veranstaltungen/H2020_Brussels/d2-03-protect/CHATARD_MOULIN.pdf,http://www.p2rotect-fp7.eu/documents/space_mission_protection_scheper_isu_2012-02-21.pdf,http://bookshop.europa.eu/en/research-eu-results-magazine-pbZZAC14004/downloads/ZZ-AC-14-004-EN-N/ZZAC14004ENN_002.pdf?FileName=ZZAC14004ENN_002.pdf&SKU=ZZAC14004ENN_PDF&CatalogueNumber=ZZ-AC-14-004-EN-N,http://www.fp7-space.eu/infoday2010/16/19_PROFILE_Koru-TUBITAK_UZAY.pdf,http://adsabs.harvard.edu/abs/2013ESASP.723E..95L,384:cFqFFUpYzefSxzhTM7NPNKjM3MNyMSMlz624MI/9MkFOMrDOhV:HyhNwcQy1p2NIIeDEV,384:cFqFFUpYzefSxzhTM7NPNKjM3MNyMSMlz624MI/9MkFOMrDOhV:HyhNwcQy1p2NIIeDEV,192:XLTBU0o6Bypc6CYO0vu1vSJNoUahArXsmHxmBCeeeeee7fR:30vu1vSnoUa6XsmRmUeeeeeezR,49152:s1aO26WK96ISuReVFJwyMBuWGi7sK/jj1kGov5wA7uKpDUdYbrRMA7Hni8l:s59sIxReVFJwN9QK/X1GhyWQdwrRzl,384:2FH02oUiqIEeumnqJQHSZ6/ovVPIt1CVPkk4T/o+Ah:kH02NHIEe9MQHSZJvaTCdkk4T/o+Ah,12288:NJlPSreNGhMLJxZJnfJpZFK8mhpNTLUwHbvY/6:hpNGOLJfJnhnFK3LTbHbr,49152:cXpozrUCF0lcaQqfpUqWGxqsX2a5sJNvPBTttIoS3lVG6zk4TpPui1r08mDye+:6GrF0lca/aq7qlXHPLNS3fGeTtb1ADy1,49152:z0j7cs6fPQia21GmZME3U2Sl/DW1DelZfTvZsOJgf:zqX6w1wGYME3XSlr3lRTeOJQ,49152:DAK/VxeoQw0UtyECYphH/m9/d3Ert2jZw42EpMXE3JZcsjIS5J4c7hXakc+nEq1R:DAUipnYnHO9/mQVpMmBJrhqk1/gVm,6144:nsluJSiNDF8r1vFYzqA1xnlzcOeYKy5FeR9gAVCLoruHfmAtjT7i3vxS+gr:nsl8SguXYzpxlgPcFeR9gAkoruHJDi38,384:RG+va/noazJLxrLPRnQlOG8xwEAGhHDb1WppLcbVlVqjireL0JjthzuUpo9x:U/noK7GlOG8xwH8Db1WUbxlAx,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,MORDRED,Modelling of the reliability and degradation of next generation nanoelectronic devices,http://webhotel2.tut.fi/fys/mordred/,http://www.tut.fi/mordred,http://web.eng.gla.ac.uk/groups/devmod/index.php/people/louis-gerrer/,http://www.alexshluger.com/people/sanliang.htm,http://web.eng.gla.ac.uk/groups/devmod/index.php/research/reliability/,http://www.sispad.org/fileadmin/SISPAD_cache/SISPAD2013/www.sispad2013.org/index.php%3Fp=17.html,https://www.kuleuven.be/research/researchdatabase/researchteam/50000520.htm,https://uk.linkedin.com/pub/louis-gerrer/8/869/67a,http://viesti.physics.aalto.fi/groups/comp/sin/resources/,http://discovery.ucl.ac.uk/1471410/6/thesis.pdf,https://uk.linkedin.com/in/salvatoremariaamoroso,96:XmlGrxtBaQBHB2gge9oX6wNO2g9wUCewaYk1WH9JtYX2IUnh1DyE2fWBu8CeyAaP:XWs2gg3XtwSky9J6GRnM,96:XmlGrxtBaQBHB2gge9oX6wNO2g9wUCewaYk1WH9JtYX2IUnh1DyE2fWBu8CeyAaP:XWs2gg3XtwSky9J6GRnM,192:SQXBvKgFJFMNvunWQw3/lXDYS0qeOpg3pFMlEd0RaJXVi:SQX5/MNvunWJ/1DEqNQKlEyIhVi,192:nnql21CddEtutmtQ5svS4op7tfB6N54Rc08rDERAfTOCdc63QBYATN/gZkA:nql21ZKSQKS9Ntf8N5oirQRAfTOCp3Qu,384:SQEOi5/MNvujmJ/dHL7xSbXHRAmTzXCrT+1i:SQEOG/MNvBJ/dHLiXHbTcqc,384:FNBiFisMxTbMU9A8lyCXA+oxPWnhYqQauIucsUM/FC0e7EC2NKzymdSAuWqD7bFL:00s6vz9ABXPWhYqBuINSrbiSAuRNuEv,384:ZB7QSnL8IIQFdcbcw7oV8KRrfUZdP84WlG2e2b9htbVVXVyVnVfV8PmZ0E4rIypK:ZB7QSnLeQF3a2eKliV9ilFXKNFQM1ci,,768:QmE3NvVeypRrXa4N2AEK8U8+7jD4LTMvl:QmEF8NwjD4LTMvl,393216:4ytI/AmxPiGcNZDuUh1BnusbGZYnq6NThU1JK7cqFi:4qXmxqGcbuKnus1tYY7cqo,,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
77,POLYTUBES,A Process Chain and Equipment for Volume Production of Polymeric Microtubular Components for Medical Device Applications,http://www.polytubes.net/,http://www.polytubes.net/polytubesv1/,http://www.ain.es/1000-2/polytubes-project/,http://www.polytubes.net/polytubesv1/Projectsummary.aspx,http://www.ain.es/en/,http://www.anter-net1.com/,http://portal.funding-portal.eu/eu-projects/list,http://www.ist-world.org/ShowAllProjects.aspx?SourceDatabaseId=018774364ea94468b3f4dec24aa1ee53,,,,384:haH+POJLAa1IhY0t+WD6rSoYLxWD6rSBx7xWD6rS6+UjXxWD6rSVF9xWD6rSj1HM:AHmHmxz+UG41H9OJ8qTqHSL9L,192:GhwC0kr+c2Q3RrAVH6Kis2jVRIMQSargEL5wVCpnK3lcEmKz:GH+c2Q3Rgibi5SardL5wVCA+A,,768:GDc/ovE6kUTN+NY5ZRz8jJuJseuB0sxVcOG0ztra83bOxWWvLU/u9w6VrPDvFpWc:GEoT20AE96s,,768:hHnX8Ol0Ppt3/JzHWaM3fuquvCjQhjt9Sv3LEoHP1NRmBMDfzmfa+ML0w+El6Rkh:hHX8Ol0Bt3/N2x3fuquvCjQhjt9Sv3LV,1536:GH/m8dzypoAS0HI2TQ2P0rAmKCtLMgda1zqzY0tIZ:k+BoAdo22rAmKCtLMV1GtIZ,,,,,0.0,,0.0,,0.0,0.0,,,,
78,IKNOW,interconnecting Knowledge for the early identification of issues events and developments e g wild cards and associated weak signals shaping and shaking the future of STI in the ERA,http://community.iknowfutures.eu/,http://www.force-europe.eu/en/projects_mapped.html,https://rafaelpopper.files.wordpress.com/2010/04/popper_iknow_fan_club.pdf,http://blog.force-europe.eu/?p=54,http://www.foresight-platform.eu/wp-content/uploads/2010/06/5.4-Popper_iKNOW_EFP_final.pdf,http://blog.force-europe.eu/,http://community.iknowfutures.eu/,http://www.net4society.eu/_media/research_in_foresight.pdf,https://www.linkedin.com/in/marioguillo,https://rafaelpopper.wordpress.com/tag/weak-signals/,http://www.augurproject.eu/spip.php?article23,1536:rW70wDXryeF+wFg3lWtBRPv8oCES8pg8T385:rW700XOeVFg3uBdC8e8L85,768:JNTXPOIXJbXPO9X0XPO8XPWH9uDXPOPXPXPCKXPOQXPWHkg84XPOLXPXPoWwKXPx:Jx/OIx/O9k/O8/6kD/OP//5/OQ/6kgLe,98304:V+MAjj9y57FNMyL4SIngPjI2WBww5wrGqNH8dCyT:V+djk75LdIgP82W6I+ToT,768:aTHrVYmvWE3MFkiz/PAGJlyBtpt1oqXzidRKYQw57iz/ON2TJfE4:uHrVYmz3MFki7AGJlyB3bAdGw9i9fE4,49152:25nwt0YiLZAjCjAu1lzQJR0YqcsTHFpPXdgEg8qtQ3tuBZs01cL7zwmcfxUzqEz:2tKjR2Qb0Ykl9dSQQZs0uz1cfxUzqEz,1536:iHolYmw7kF/NOD+WdT6jLbDXmIFzgQ3sFKVUAGJlyB3bAdGwPVjnLFOscsiDaF2j:4um+WwqXmMdGunUE4,1536:rW70wDXryeF+wFg3lWtBRPv8oCES8pg8T385:rW700XOeVFg3uBdC8e8L85,12288:tX70MyykGUjathXdkRekKM1RHBKUdESbMAB5A4jYx:hQmajWhNkROKRHBKUtX5Hj4,,1536:0KAzf//pISj2SzswaSggYse7GhE2Wr8818B7O+uziEyGHJI773HRQGeV/:0KAzfLoruGwLuzivwI7734/,768:Ql0++i8xMSQnOuBEWD4cp+s+S6gCeJ3Rdx881:QlV+iUMSQOuB/8cp+s+S6gCERdxt1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,,0.0,0.0
79,SUBITO,Surveillance of Unattended Baggage and the Identification and Tracking of the Owner,http://www.subito-project.eu/,http://www.subito-project.eu/,http://www.gizmag.com/subito-unattended-baggage-detection/16321/,http://www.fp7-optix.eu/index.php?option=com_content&task=view&id=45&Itemid=56,https://surveille.eui.eu/links/,https://www.leeds.ac.uk/arts/info/125164/research/2645/eu_research_horizon_2020_and_marie-curie,http://www.oii.ox.ac.uk/people/wright/,http://www.eab.org/information/fp7_projects.html,http://www.comp.leeds.ac.uk/behera/,http://eprints.whiterose.ac.uk/75462/,http://cmp.felk.cvut.cz/~sochmj1/papers/ferryman-prl2013.pdf,96:1d7QT4rOs4K+D0oSbnI5MKwp27VDKlGeYw1KKJoWBeTddtFomeKQ2+3J:1d0EX4x0qMKPpQ1JoWu9KN3J,96:1d7QT4rOs4K+D0oSbnI5MKwp27VDKlGeYw1KKJoWBeTddtFomeKQ2+3J:1d0EX4x0qMKPpQ1JoWu9KN3J,1536:FUTXmq/ljWeDnvuZY4VflXS8crmC5QYoOL/HulkbiDnh032aZirz0S4f:FUzT4hYNW6,,768:mJAwVNOWe9M4efeUceoF/VmeqeHHLeySRetrrvepedHeeejeuelGegegs/qkeGeQ:mfVNOWeNefehewVmeqeLe1eFepedHeeF,192:atrQuyXKTttxPpvc09vYM0op+paaHTZ1x/B1sqHjOwE1vnw7BOBlOQb7Dcy7iLEg:GrQuyXKT7c09dkjKOvjlaxBIDG6ayum,768:u5xa8u7CEgB/xH7d35w+PoI5+BqMdFezDer1mgNqZpSbK4TInS3oJFQtxXZ:TgBJUF5mMYpmK4T/3oJFQtxXZ,384:P894k00Y2dWvNKXYmrJ6EzCUQWHds6DJ4sGmrO19j++f+aF:44kRdWvKYmrJ6Ekxc8T,192:wpYC7/dj0/jd3zoGyB7J1wcOY07sbN212JY5dKaEBSc9:wh7/V0/j1s7B7JqTY07sbw12JY5dKasJ,384:dHjFThmHiz2vFThRjHfSVd05bIM8RUMuDcL+QpsweBsHJiBU26BOWFTh2cC:RjF4CSvFLI05br2uDcL+QpsweBsHJiBD,24576:gMxhSgd3tQUiU+DhuRcGKUqUp4X8J7oMOHvvaQ:rxZ5tLib8uXOcMOH9,100.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,HARCANA,High Aspect Ratio Carbon based Nanocomposites,http://www.harcana.eu/,http://www.harcana.eu/,http://morris.umh.ac.be/smpc/projects.aspx,http://www.harcana.eu/About.html,http://www.fp6-cellnanotox.net/5.html,http://www.hzg.de/about_us/eu_projects/key/index.php.en,https://www.itas.kit.edu/downloads/mitarbeiter/mitarbeiter_weil_supervision.pdf,https://www.linkedin.com/in/fangfang-tao-a9847595,http://www.hzg.de/about_us/eu_projects/fp7/key/index.php.en,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3499419/,https://www.linkedin.com/in/florianstadler,48:rmIvpkPzVa81p8F075zyHQDj9nBvamtmXvt5BW3+QBgBRE:dWa81p8zwFtaEEl6Xx,48:rmIvpkPzVa81p8F075zyHQDj9nBvamtmXvt5BW3+QBgBRE:dWa81p8zwFtaEEl6Xx,192:GT9e8odceERWV1VY3NmR7HsiG0hGqPgZ6:GTidceERWVfY9mR7HDG0hTgZ6,96:xV061hagf9qz4PLTUfuz/3qVCBhyUD4/rskMgJ8X7:j1hVf9lPPWQ3QmhHFlQG7,384:LXbuMDQeRorwr7dLOrPppUp7gx5DxZu5WD7dfY71xTw:JiDrPWQGWDVK1xE,384:MUM9uJMrubbJi98lctnGK+Mhv2t0/apsXFZxWSZHC/huu8A28CLozQPeV/KvXqsE:MU96Sbbw9btB1OqHw2Cu76GP2gB0,1536:CzXeIl8dFPEZwLLe09TvKJQy7Y+wHu1OrGfDqMfAvkxhx1Suv:Czj8dVJFi0+wO1OraD1RhXv,,384:iUF9uJMrubbJi98lctnGK+Mhv2t0/ag8SZHC/huaIHsCqCHjKPjtN:iUm6Sbbw9btB1Oqs2C+gBN,,,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,,
